Время (с),A0 (В),A2 (В)
0.010091781616210938,3.078,2.373
0.010091781616210938,3.235,2.451
0.010091781616210938,3.412,2.471
0.010091781616210938,3.549,2.510
0.01119375228881836,3.667,2.471
0.01119375228881836,3.824,2.510
0.01119375228881836,3.922,2.490
0.01119375228881836,4.039,2.569
0.01119375228881836,4.137,2.549
0.01119375228881836,4.216,2.549
0.01119375228881836,4.255,2.490
0.01119375228881836,4.255,2.333
0.01119375228881836,4.294,2.294
0.01119375228881836,4.235,2.255
0.01119375228881836,4.216,2.196
0.01119375228881836,4.196,2.098
0.012184858322143555,4.098,2.157
0.012184858322143555,4.000,2.176
0.012184858322143555,3.941,2.196
0.012184858322143555,3.824,2.137
0.012184858322143555,3.686,2.196
0.012184858322143555,3.569,2.314
0.012184858322143555,3.471,2.255
0.012184858322143555,3.392,2.235
0.012184858322143555,3.137,2.255
0.012184858322143555,3.078,2.373
0.012184858322143555,2.922,2.314
0.013184547424316406,2.804,2.333
0.013184547424316406,2.627,2.451
0.013184547424316406,2.490,2.412
0.013184547424316406,2.314,2.392
0.013184547424316406,2.137,2.333
0.013184547424316406,2.000,2.392
0.013184547424316406,1.902,2.431
0.013184547424316406,1.784,2.510
0.013184547424316406,1.706,2.588
0.013184547424316406,1.706,2.686
0.013184547424316406,1.667,2.745
0.013184547424316406,1.608,2.784
0.014184236526489258,1.569,2.882
0.014184236526489258,1.588,2.804
0.014184236526489258,1.569,2.745
0.014184236526489258,1.529,2.627
0.014184236526489258,1.471,2.490
0.014184236526489258,1.471,2.294
0.014184236526489258,1.412,2.235
0.014184236526489258,1.392,2.275
0.01928544044494629,1.412,2.314
0.01928544044494629,1.373,2.294
0.023273706436157227,1.353,2.275
0.02676534652709961,1.333,2.196
0.030815839767456055,1.275,2.020
0.030815839767456055,1.255,1.941
0.03492927551269531,1.235,1.784
0.038916587829589844,1.235,1.686
0.043556928634643555,1.216,1.706
0.043556928634643555,1.255,1.725
0.04757523536682129,1.294,1.706
0.051683664321899414,1.314,1.784
0.051683664321899414,1.333,1.863
0.055818796157836914,1.412,2.059
0.05982089042663574,1.451,2.216
0.06380677223205566,1.451,2.235
0.06380677223205566,1.471,2.373
0.06782126426696777,1.431,2.373
0.07227158546447754,1.451,2.431
0.07627153396606445,1.471,2.392
0.07627153396606445,1.490,2.471
0.0802607536315918,1.549,2.431
0.0842738151550293,1.627,2.431
0.08867144584655762,1.706,2.412
0.08867144584655762,1.765,2.392
0.09267520904541016,1.863,2.333
0.09710931777954102,1.980,2.235
0.09710931777954102,2.039,2.255
0.10085105895996094,2.118,2.235
0.1050724983215332,2.157,2.137
0.10920476913452148,2.196,2.059
0.10920476913452148,2.196,2.118
0.11301279067993164,2.176,2.098
0.11723446846008301,2.235,2.098
0.12125945091247559,2.235,2.176
0.12125945091247559,2.235,2.157
0.12526297569274902,2.255,2.196
0.12934255599975586,2.255,2.235
0.1338205337524414,2.294,2.314
0.1338205337524414,2.294,2.314
0.13805437088012695,2.333,2.431
0.14205431938171387,2.333,2.353
0.14205431938171387,2.373,2.373
0.1460564136505127,2.373,2.333
0.1500566005706787,2.392,2.255
0.154130220413208,2.451,2.255
0.154130220413208,2.490,2.176
0.15813374519348145,2.529,2.255
0.16214776039123535,2.549,2.235
0.16614770889282227,2.588,2.196
0.16614770889282227,2.608,2.118
0.17014718055725098,2.608,2.176
0.1746377944946289,2.588,2.216
0.1793529987335205,2.569,2.118
0.1793529987335205,2.569,2.196
0.18336248397827148,2.549,2.157
0.18636250495910645,2.529,2.098
0.18636250495910645,2.490,2.118
0.19139504432678223,2.451,2.020
0.19536280632019043,2.471,1.922
0.19936251640319824,2.471,2.020
0.19936251640319824,2.471,1.980
0.20336270332336426,2.490,1.922
0.20736265182495117,2.490,1.902
0.2113633155822754,2.529,1.902
0.2113633155822754,2.569,1.961
0.21536493301391602,2.608,2.059
0.21936297416687012,2.588,2.157
0.22336483001708984,2.627,2.196
0.22336483001708984,2.627,2.294
0.22748756408691406,2.549,2.255
0.23148727416992188,2.529,2.353
0.23148727416992188,2.490,2.333
0.23584818840026855,2.510,2.490
0.23984861373901367,2.490,2.627
0.24400115013122559,2.529,2.686
0.24400115013122559,2.529,2.804
0.24801182746887207,2.549,2.882
0.2520146369934082,2.549,2.980
0.25603389739990234,2.549,3.020
0.25702357292175293,2.588,3.039
0.2600224018096924,2.549,3.000
0.26502466201782227,2.529,2.980
0.26502466201782227,2.529,2.882
0.2690315246582031,2.510,2.745
0.2731142044067383,2.490,2.706
0.27724623680114746,2.490,2.686
0.27724623680114746,2.490,2.667
0.2812471389770508,2.510,2.549
0.28537511825561523,2.529,2.549
0.2893822193145752,2.510,2.431
0.2893822193145752,2.510,2.333
0.2933826446533203,2.510,2.275
0.2973825931549072,2.510,2.275
0.3015248775482178,2.529,2.255
0.3015248775482178,2.549,2.176
0.3055100440979004,2.569,2.176
0.3095211982727051,2.549,2.118
0.3095211982727051,2.588,2.059
0.31351184844970703,2.588,2.020
0.3176248073577881,2.608,2.078
0.3217294216156006,2.608,2.118
0.3217294216156006,2.608,2.137
0.3259589672088623,2.608,2.118
0.32996654510498047,2.627,2.118
0.33396029472351074,2.627,2.137
0.33396029472351074,2.588,2.078
0.3380546569824219,2.627,2.196
0.3420450687408447,2.569,2.196
0.34615087509155273,2.529,2.216
0.34615087509155273,2.471,2.157
0.35015058517456055,2.412,2.255
0.35513925552368164,2.353,2.275
0.35513925552368164,2.353,2.235
0.35915446281433105,2.392,2.255
0.36315441131591797,2.353,2.294
0.3671565055847168,2.373,2.314
0.3671565055847168,2.373,2.333
0.37151408195495605,2.392,2.353
0.3755338191986084,2.392,2.294
0.3795313835144043,2.412,2.373
0.3795313835144043,2.471,2.353
0.38352084159851074,2.431,2.294
0.38752269744873047,2.451,2.196
0.39153146743774414,2.431,2.039
0.39153146743774414,2.431,2.039
0.39553380012512207,2.412,1.961
0.399533748626709,2.412,2.020
0.399533748626709,2.412,2.000
0.4035215377807617,2.392,2.098
0.40753769874572754,2.451,2.118
0.4125211238861084,2.392,2.176
0.4125211238861084,2.431,2.235
0.4165358543395996,2.431,2.373
0.42052125930786133,2.471,2.412
0.4245316982269287,2.471,2.392
0.4245316982269287,2.510,2.471
0.42853522300720215,2.490,2.471
0.43253231048583984,2.451,2.490
0.4365231990814209,2.471,2.451
0.4365231990814209,2.490,2.490
0.4405195713043213,2.471,2.451
0.4445338249206543,2.392,2.471
0.4445338249206543,2.412,2.412
0.4486682415008545,2.431,2.431
0.4526710510253906,2.412,2.431
0.45766448974609375,2.412,2.451
0.45766448974609375,2.471,2.569
0.4616658687591553,2.510,2.569
0.46568894386291504,2.490,2.588
0.468677282333374,2.471,2.647
0.468677282333374,2.471,2.706
0.4731912612915039,2.451,2.588
0.4771866798400879,2.490,2.588
0.4813404083251953,2.490,2.627
0.48234033584594727,2.510,2.490
0.48549699783325195,2.569,2.412
0.48950719833374023,2.549,2.333
0.4905073642730713,2.549,2.314
0.4936649799346924,2.529,2.294
0.49768924713134766,2.510,2.373
0.5018079280853271,2.490,2.353
0.5028030872344971,2.490,2.353
0.5058040618896484,2.471,2.412
0.5107994079589844,2.490,2.412
0.514460563659668,2.490,2.392
0.514460563659668,2.510,2.431
0.5180521011352539,2.529,2.451
0.522578239440918,2.529,2.431
0.526597261428833,2.569,2.549
0.526597261428833,2.588,2.569
0.5311951637268066,2.608,2.549
0.5352020263671875,2.608,2.529
0.5352020263671875,2.608,2.529
0.5393211841583252,2.588,2.431
0.5434074401855469,2.529,2.314
0.5474069118499756,2.529,2.353
0.5474069118499756,2.490,2.216
0.5515053272247314,2.431,2.235
0.5555143356323242,2.451,2.255
0.5596334934234619,2.431,2.392
0.5596334934234619,2.373,2.353
0.5636351108551025,2.255,2.392
0.5676479339599609,2.157,2.431
0.5721602439880371,2.000,2.451
0.5721602439880371,1.863,2.471
0.5763211250305176,1.745,2.373
0.5803344249725342,1.647,2.471
0.5803344249725342,1.529,2.373
0.584334135055542,1.431,2.392
0.5883340835571289,1.294,2.314
0.5923318862915039,1.196,2.431
0.5923318862915039,1.098,2.451
0.5963969230651855,1.000,2.490
0.6004106998443604,0.961,2.569
0.6044013500213623,0.863,2.627
0.6044013500213623,0.843,2.686
0.6083984375,0.804,2.667
0.6125485897064209,0.765,2.725
0.6165385246276855,0.784,2.627
0.6176421642303467,0.843,2.686
0.6206319332122803,0.843,2.627
0.6246328353881836,0.902,2.549
0.625633955001831,0.922,2.373
0.6297190189361572,0.961,2.314
0.6337180137634277,1.059,2.333
0.6377191543579102,1.118,2.294
0.6377191543579102,1.235,2.235
0.6417286396026611,1.373,2.216
0.6457173824310303,1.471,2.294
0.6498401165008545,1.569,2.255
0.6498401165008545,1.667,2.255
0.6538364887237549,1.765,2.216
0.6579523086547852,1.902,2.294
0.6619532108306885,2.020,2.314
0.6619532108306885,2.118,2.275
0.6659524440765381,2.216,2.235
0.670468807220459,2.333,2.157
0.670468807220459,2.431,2.157
0.6744863986968994,2.490,2.137
0.6784791946411133,2.569,2.216
0.6824872493743896,2.667,2.275
0.6824872493743896,2.784,2.333
0.6864864826202393,2.784,2.314
0.6904864311218262,2.863,2.373
0.69447922706604,2.941,2.294
0.69447922706604,3.000,2.235
0.6986024379730225,3.078,2.176
0.702601432800293,3.176,2.098
0.7066054344177246,3.196,2.020
0.7077102661132812,3.235,1.922
0.7107224464416504,3.255,1.980
0.7148382663726807,3.235,1.882
0.7148382663726807,3.235,1.824
0.7193982601165771,3.255,1.863
0.7231705188751221,3.235,1.686
0.7271730899810791,3.294,1.588
0.7271730899810791,3.333,1.510
0.7312772274017334,3.431,1.588
0.7359836101531982,3.471,1.588
0.7399940490722656,3.549,1.745
0.7399940490722656,3.588,1.745
0.7439963817596436,3.627,1.863
0.7479963302612305,3.569,1.804
0.7479963302612305,3.529,1.745
0.7519943714141846,3.471,1.765
0.7561545372009277,3.431,1.824
0.7601544857025146,3.431,1.922
0.7601544857025146,3.392,1.941
0.7642295360565186,3.431,2.098
0.7678980827331543,3.431,2.078
0.7727587223052979,3.412,2.137
0.7727587223052979,3.431,2.196
0.7767589092254639,3.431,2.333
0.7807588577270508,3.431,2.294
0.7848894596099854,3.392,2.353
0.7848894596099854,3.333,2.353
0.7888896465301514,3.255,2.333
0.7929999828338623,3.176,2.373
0.7929999828338623,3.157,2.314
0.7970001697540283,3.157,2.412
0.8010003566741943,3.157,2.451
0.8050112724304199,3.157,2.412
0.8050112724304199,3.216,2.412
0.809840202331543,3.196,2.431
0.8131115436553955,3.196,2.392
0.8171136379241943,3.235,2.412
0.8181121349334717,3.176,2.431
0.8221139907836914,3.137,2.412
0.8261189460754395,3.137,2.373
0.8302023410797119,3.118,2.333
0.8302023410797119,3.078,2.373
0.8342220783233643,3.078,2.294
0.8382153511047363,3.118,2.392
0.8382153511047363,3.098,2.431
0.842313289642334,3.137,2.412
0.84641432762146,3.118,2.471
0.8504266738891602,3.098,2.471
0.8504266738891602,3.059,2.510
0.8544151782989502,3.000,2.353
0.8584351539611816,2.941,2.392
0.862443208694458,2.922,2.333
0.862443208694458,2.863,2.275
0.8665289878845215,2.784,2.176
0.8710322380065918,2.725,2.255
0.8750391006469727,2.686,2.196
0.8750391006469727,2.686,2.235
0.8790512084960938,2.627,2.373
0.8831806182861328,2.627,2.392
0.8831806182861328,2.627,2.451
0.887169599533081,2.608,2.451
0.8911807537078857,2.627,2.569
0.8951795101165771,2.647,2.471
0.8951795101165771,2.667,2.569
0.89931321144104,2.706,2.549
0.9033136367797852,2.725,2.451
0.9073145389556885,2.765,2.353
0.9073145389556885,2.765,2.333
0.9113147258758545,2.765,2.333
0.9163134098052979,2.745,2.333
0.920302152633667,2.745,2.373
0.920302152633667,2.765,2.373
0.9243111610412598,2.686,2.451
0.9283139705657959,2.667,2.412
0.9283139705657959,2.667,2.431
0.9323132038116455,2.647,2.451
0.9363133907318115,2.627,2.451
0.9403133392333984,2.647,2.490
0.9403133392333984,2.647,2.431
0.9443135261535645,2.627,2.490
0.9483134746551514,2.588,2.431
0.9523131847381592,2.569,2.373
0.9533014297485352,2.549,2.333
0.9573040008544922,2.490,2.412
0.9613180160522461,2.471,2.431
0.9646191596984863,2.451,2.392
0.965662956237793,2.412,2.392
0.9686441421508789,2.392,2.373
0.9731652736663818,2.392,2.392
0.9731652736663818,2.353,2.431
0.9771676063537598,2.412,2.235
0.9811675548553467,2.392,2.176
0.9851675033569336,2.392,2.176
0.9861738681793213,2.392,2.000
0.9891653060913086,2.373,1.922
0.9941585063934326,2.373,1.784
0.9981675148010254,2.373,1.824
0.9981675148010254,2.333,1.843
1.0021584033966064,2.353,1.863
1.0061671733856201,2.333,1.843
1.0101985931396484,2.314,1.922
1.0101985931396484,2.275,2.059
1.0142219066619873,2.255,2.078
1.0182216167449951,2.294,2.235
1.0182216167449951,2.294,2.471
1.0222196578979492,2.275,2.588
1.0262219905853271,2.314,2.569
1.0302200317382812,2.294,2.667
1.0302200317382812,2.314,2.784
1.0342140197753906,2.314,2.706
1.0392096042633057,2.333,2.706
1.043219804763794,2.314,2.647
1.043219804763794,2.314,2.588
1.0474374294281006,2.333,2.471
1.0515367984771729,2.314,2.431
1.055546760559082,2.314,2.353
1.055546760559082,2.314,2.333
1.0595505237579346,2.373,2.353
1.0635509490966797,2.373,2.392
1.0635509490966797,2.373,2.431
1.0675621032714844,2.373,2.373
1.072068452835083,2.373,2.510
1.0760691165924072,2.294,2.569
1.0760691165924072,2.353,2.490
1.0800797939300537,2.353,2.431
1.0840818881988525,2.333,2.431
1.088068962097168,2.353,2.373
1.088068962097168,2.353,2.294
1.0920796394348145,2.373,2.216
1.0960819721221924,2.373,2.216
1.1006991863250732,2.373,2.275
1.1006991863250732,2.353,2.196
1.1041340827941895,2.333,2.275
1.1088969707489014,2.333,2.157
1.1088969707489014,2.333,2.157
1.1127052307128906,2.294,2.196
1.116994857788086,2.333,2.294
1.1211767196655273,2.333,2.373
1.1211767196655273,2.353,2.412
1.125352382659912,2.353,2.431
1.1285383701324463,2.353,2.529
1.1335368156433105,2.392,2.588
1.1335368156433105,2.431,2.569
1.1375393867492676,2.490,2.549
1.1415481567382812,2.588,2.608
1.1457455158233643,2.686,2.549
1.1457455158233643,2.784,2.412
1.1497442722320557,2.902,2.373
1.1537444591522217,3.000,2.235
1.1537444591522217,3.118,2.216
1.1577599048614502,3.255,2.157
1.161759853363037,3.373,2.118
1.1658778190612793,3.510,2.098
1.1658778190612793,3.627,2.039
1.1698780059814453,3.725,2.000
1.174391269683838,3.765,1.922
1.1784031391143799,3.784,1.902
1.1784031391143799,3.804,1.922
1.1824026107788086,3.706,1.902
1.1865050792694092,3.608,1.941
1.1865050792694092,3.510,2.000
1.1905052661895752,3.392,2.078
1.1945993900299072,3.255,2.137
1.1985986232757568,3.176,2.216
1.1985986232757568,3.059,2.157
1.2025988101959229,2.961,2.196
1.2065989971160889,2.863,2.157
1.210714340209961,2.765,2.157
1.210714340209961,2.667,2.196
1.2147138118743896,2.569,2.235
1.2187139987945557,2.529,2.431
1.2227122783660889,2.490,2.412
1.2237122058868408,2.471,2.490
1.2268116474151611,2.431,2.431
1.231801986694336,2.392,2.451
1.231801986694336,2.373,2.373
1.235813856124878,2.314,2.431
1.2398014068603516,2.275,2.490
1.2438113689422607,2.176,2.510
1.2438113689422607,2.137,2.647
1.2478349208831787,2.078,2.608
1.2518141269683838,2.059,2.745
1.2558016777038574,2.039,2.706
1.2558016777038574,2.020,2.765
1.2598168849945068,2.059,2.784
1.2638192176818848,2.039,2.706
1.2678191661834717,1.980,2.667
1.2678191661834717,1.961,2.627
1.2713265419006348,1.902,2.588
1.2758655548095703,1.902,2.608
1.2768549919128418,1.843,2.529
1.280599594116211,1.863,2.373
1.284881353378296,1.843,2.373
1.2888805866241455,1.824,2.255
1.2888805866241455,1.863,2.020
1.2931642532348633,1.863,1.941
1.2964634895324707,1.863,1.882
1.3004653453826904,1.863,1.824
1.301455020904541,1.882,1.765
1.3044657707214355,1.882,1.843
1.3095746040344238,1.882,1.745
1.3137030601501465,1.882,1.882
1.3137030601501465,1.902,1.980
1.3177013397216797,1.941,2.020
1.3216888904571533,1.961,2.098
1.3216888904571533,1.980,2.078
1.3257012367248535,1.961,2.137
1.3297011852264404,1.961,2.216
1.3336989879608154,1.941,2.216
1.3336989879608154,1.922,2.235
1.3376903533935547,1.922,2.373
1.3416991233825684,1.941,2.373
1.345700740814209,1.941,2.294
1.345700740814209,1.922,2.216
1.349700689315796,1.941,2.216
1.3536896705627441,1.980,2.098
1.3587076663970947,2.020,2.118
1.3587076663970947,2.059,2.157
1.3627169132232666,2.137,2.078
1.3667185306549072,2.196,2.196
1.3667185306549072,2.196,2.255
1.3701894283294678,2.235,2.314
1.3742763996124268,2.255,2.216
1.378382682800293,2.333,2.333
1.378382682800293,2.314,2.353
1.3823826313018799,2.314,2.275
1.3873727321624756,2.353,2.216
1.3913822174072266,2.373,2.196
1.3913822174072266,2.353,2.255
1.3954732418060303,2.333,2.216
1.3994848728179932,2.314,2.392
1.4034767150878906,2.275,2.490
1.4034767150878906,2.275,2.529
1.407254695892334,2.255,2.510
1.4116013050079346,2.275,2.569
1.4116013050079346,2.294,2.569
1.4156010150909424,2.353,2.588
1.4196009635925293,2.392,2.471
1.4235997200012207,2.431,2.451
1.4235997200012207,2.490,2.431
1.427703619003296,2.490,2.353
1.431706190109253,2.549,2.392
1.435694932937622,2.569,2.235
1.435694932937622,2.627,2.275
1.4398245811462402,2.627,2.235
1.4439449310302734,2.686,2.196
1.4479565620422363,2.667,2.176
1.4489476680755615,2.667,2.196
1.452949047088623,2.667,2.118
1.4569580554962158,2.608,2.196
1.4569580554962158,2.608,2.294
1.4611427783966064,2.569,2.235
1.4651389122009277,2.529,2.392
1.4691600799560547,2.510,2.431
1.4691600799560547,2.510,2.549
1.4732563495635986,2.490,2.569
1.477346658706665,2.471,2.745
1.481449842453003,2.490,2.882
1.481449842453003,2.490,2.941
1.4850389957427979,2.510,2.843
1.4890363216400146,2.471,2.784
1.4940319061279297,2.471,2.863
1.4940319061279297,2.490,2.647
1.4980406761169434,2.510,2.451
1.5020389556884766,2.471,2.353
1.5020389556884766,2.510,2.235
1.5060291290283203,2.471,2.098
1.5100388526916504,2.451,2.000
1.5140280723571777,2.412,1.902
1.5140280723571777,2.373,1.922
1.5180385112762451,2.353,1.863
1.5220274925231934,2.314,1.902
1.5260388851165771,2.294,2.000
1.5260388851165771,2.255,1.961
1.5301594734191895,2.255,1.980
1.5347857475280762,2.255,2.020
1.5388920307159424,2.235,2.020
1.5388920307159424,2.235,2.020
1.542881727218628,2.275,1.882
1.5469655990600586,2.275,1.843
1.5469655990600586,2.294,1.765
1.5506622791290283,2.333,1.745
1.554748773574829,2.431,1.725
1.558755874633789,2.471,1.824
1.558755874633789,2.510,1.902
1.5627481937408447,2.549,1.961
1.566758394241333,2.549,2.000
1.5712687969207764,2.529,2.078
1.5712687969207764,2.510,2.196
1.575284719467163,2.490,2.275
1.579286813735962,2.510,2.275
1.583974838256836,2.471,2.392
1.5842781066894531,2.490,2.392
1.587278127670288,2.490,2.275
1.592273235321045,2.431,2.333
1.592273235321045,2.431,2.216
1.5963523387908936,2.431,2.235
1.6003625392913818,2.412,2.294
1.6043643951416016,2.412,2.235
1.6043643951416016,2.431,2.353
1.6083662509918213,2.392,2.392
1.612363576889038,2.431,2.490
1.6163640022277832,2.451,2.471
1.6163640022277832,2.471,2.647
1.6203641891479492,2.471,2.627
1.6243643760681152,2.471,2.627
1.6284613609313965,2.471,2.549
1.6284613609313965,2.490,2.510
1.6326124668121338,2.471,2.510
1.6366102695465088,2.490,2.510
1.6366102695465088,2.549,2.529
1.6416006088256836,2.529,2.549
1.6446006298065186,2.588,2.569
1.6486952304840088,2.608,2.588
1.6496825218200684,2.647,2.647
1.6526947021484375,2.667,2.510
1.6577842235565186,2.725,2.529
1.6617963314056396,2.725,2.510
1.6617963314056396,2.765,2.392
1.6657962799072266,2.745,2.314
1.6697962284088135,2.745,2.294
1.6697962284088135,2.725,2.314
1.6733198165893555,2.725,2.255
1.6773216724395752,2.765,2.314
1.682321548461914,2.765,2.275
1.682321548461914,2.745,2.294
1.6864712238311768,2.745,2.333
1.6905486583709717,2.725,2.392
1.6945488452911377,2.667,2.333
1.6945488452911377,2.608,2.431
1.6985619068145752,2.608,2.588
1.702566146850586,2.569,2.392
1.7075920104980469,2.510,2.412
1.7083640098571777,2.490,2.353
1.7103796005249023,2.510,2.294
1.7143816947937012,2.529,2.196
1.7143816947937012,2.529,2.235
1.7183821201324463,2.549,2.255
1.7223687171936035,2.569,2.275
1.7274746894836426,2.588,2.314
1.7274746894836426,2.549,2.333
1.7314870357513428,2.510,2.314
1.735473394393921,2.490,2.294
1.7394845485687256,2.549,2.314
1.7394845485687256,2.549,2.235
1.7434751987457275,2.569,2.196
1.7474753856658936,2.588,2.078
1.7515852451324463,2.588,2.000
1.7515852451324463,2.608,1.961
1.755584955215454,2.608,1.922
1.7596971988677979,2.627,1.941
1.7596971988677979,2.588,1.843
1.7636971473693848,2.569,1.902
1.7676947116851807,2.529,1.961
1.7722251415252686,2.490,2.020
1.7722251415252686,2.431,2.020
1.7762250900268555,2.431,2.176
1.7802255153656006,2.353,2.235
1.7842133045196533,2.353,2.275
1.7842133045196533,2.353,2.333
1.7882230281829834,2.333,2.333
1.7922358512878418,2.333,2.353
1.7962250709533691,2.392,2.412
1.7962250709533691,2.451,2.510
1.8002252578735352,2.471,2.529
1.8052127361297607,2.510,2.647
1.8052127361297607,2.510,2.686
1.809225082397461,2.431,2.824
1.813225269317627,2.431,2.882
1.8173599243164062,2.353,2.941
1.8173599243164062,2.373,2.961
1.8213601112365723,2.392,2.922
1.82535982131958,2.333,2.843
1.829359769821167,2.353,2.784
1.829359769821167,2.373,2.706
1.8334600925445557,2.392,2.549
1.837449550628662,2.392,2.647
1.8420045375823975,2.412,2.647
1.8420045375823975,2.431,2.588
1.8460228443145752,2.471,2.608
1.8501145839691162,2.471,2.510
1.8501145839691162,2.490,2.471
1.8541247844696045,2.529,2.314
1.8581178188323975,2.490,2.333
1.8621296882629395,2.490,2.196
1.8621296882629395,2.490,2.157
1.8668787479400635,2.412,2.196
1.870201587677002,2.392,2.176
1.8748369216918945,2.373,2.098
1.8748369216918945,2.353,2.137
1.878335952758789,2.392,2.118
1.8823871612548828,2.412,2.098
1.8864612579345703,2.412,2.137
1.8864612579345703,2.431,2.118
1.8903942108154297,2.412,2.235
1.8950457572937012,2.392,2.255
1.8950457572937012,2.392,2.333
1.8991336822509766,2.392,2.333
1.9032177925109863,2.353,2.235
1.9072177410125732,2.314,2.176
1.9072177410125732,2.294,2.176
1.9112176895141602,2.314,2.118
1.9152178764343262,2.314,2.059
1.9192180633544922,2.314,2.157
1.9192180633544922,2.333,2.078
1.9232046604156494,2.333,2.098
1.927217721939087,2.353,2.157
1.9322385787963867,2.294,2.157
1.9322385787963867,2.314,2.137
1.936218023300171,2.333,2.157
1.9402179718017578,2.294,2.176
1.9402179718017578,2.314,2.078
1.944326400756836,2.314,2.039
1.948324203491211,2.314,2.000
1.952439785003662,2.314,2.039
1.952439785003662,2.333,2.039
1.9564564228057861,2.373,2.196
1.9604568481445312,2.412,2.275
1.9644567966461182,2.431,2.373
1.9644567966461182,2.490,2.451
1.9690511226654053,2.490,2.412
1.9726495742797852,2.529,2.490
1.9773192405700684,2.529,2.490
1.9773192405700684,2.549,2.471
1.9813406467437744,2.510,2.392
1.9853429794311523,2.490,2.490
1.9853429794311523,2.431,2.353
1.989342451095581,2.373,2.431
1.993424892425537,2.373,2.451
1.9974355697631836,2.373,2.510
1.9974355697631836,2.412,2.431
2.001535654067993,2.412,2.392
2.00553560256958,2.471,2.314
2.00964617729187,2.471,2.255
2.00964617729187,2.471,2.275
2.0137510299682617,2.471,2.216
2.0177507400512695,2.510,2.373
2.0217669010162354,2.529,2.451
2.0217669010162354,2.549,2.431
2.0257680416107178,2.549,2.373
2.0297658443450928,2.549,2.353
2.0297658443450928,2.549,2.255
2.034735918045044,2.549,2.137
2.0377962589263916,2.608,2.157
2.042372703552246,2.569,2.157
2.042372703552246,2.627,2.235
2.0465025901794434,2.627,2.216
2.0505003929138184,2.627,2.294
2.0544955730438232,2.627,2.314
2.0544955730438232,2.647,2.373
2.0586037635803223,2.667,2.431
2.06260347366333,2.588,2.353
2.0671451091766357,2.608,2.412
2.0671451091766357,2.588,2.373
2.0713672637939453,2.569,2.549
2.0756335258483887,2.569,2.510
2.0756335258483887,2.529,2.725
2.0795319080352783,2.529,2.706
2.0835318565368652,2.529,2.667
2.087531805038452,2.529,2.686
2.087531805038452,2.471,2.510
2.091531991958618,2.490,2.353
2.095531940460205,2.471,2.216
