Время (с),A0 (В),A2 (В)
0.010123491287231445,2.588,2.333
0.010123491287231445,2.608,2.686
0.010123491287231445,2.588,2.765
0.010123491287231445,2.588,2.745
0.010123491287231445,2.627,2.882
0.010123491287231445,2.647,3.020
0.010123491287231445,2.667,2.784
0.010123491287231445,2.667,2.824
0.010123491287231445,2.686,2.686
0.011175155639648438,2.686,2.294
0.011175155639648438,2.647,2.294
0.011175155639648438,2.627,2.157
0.011175155639648438,2.627,2.196
0.011175155639648438,2.608,2.118
0.011175155639648438,2.627,2.333
0.011175155639648438,2.608,2.431
0.011175155639648438,2.608,2.353
0.011175155639648438,2.608,2.353
0.011175155639648438,2.608,2.314
0.011175155639648438,2.608,2.255
0.012174367904663086,2.569,2.196
0.012174367904663086,2.549,2.333
0.012174367904663086,2.510,2.196
0.012174367904663086,2.510,2.196
0.016187191009521484,2.451,2.255
0.016187191009521484,2.412,2.275
0.020185232162475586,2.412,2.451
0.024230003356933594,2.451,2.549
0.024230003356933594,2.431,2.627
0.028230905532836914,2.431,2.569
0.03223085403442383,2.431,2.490
0.03623199462890625,2.471,2.471
0.03623199462890625,2.431,2.373
0.04028916358947754,2.451,2.392
0.04428815841674805,2.451,2.490
0.04929351806640625,2.471,2.471
0.04929351806640625,2.490,2.412
0.05329251289367676,2.471,2.333
0.0573422908782959,2.510,2.294
0.06134223937988281,2.510,2.255
0.06134223937988281,2.490,2.275
0.06485271453857422,2.471,2.373
0.06985235214233398,2.510,2.235
0.06985235214233398,2.451,2.275
0.07391142845153809,2.490,2.294
0.07791614532470703,2.451,2.314
0.08191633224487305,2.471,2.275
0.08191633224487305,2.451,2.333
0.08595871925354004,2.431,2.431
0.08995890617370605,2.392,2.157
0.0940403938293457,2.353,2.059
0.0940403938293457,2.333,1.902
0.09803962707519531,2.314,1.882
0.10209035873413086,2.294,1.784
0.10667037963867188,2.314,1.922
0.10667037963867188,2.275,1.804
0.11067557334899902,2.314,1.882
0.11467480659484863,2.333,1.824
0.11467480659484863,2.333,1.667
0.11867666244506836,2.333,1.745
0.12267613410949707,2.392,1.824
0.126755952835083,2.412,1.843
0.126755952835083,2.431,1.863
0.13075494766235352,2.431,1.980
0.13480067253112793,2.451,1.961
0.13880085945129395,2.431,2.000
0.13880085945129395,2.431,2.137
0.14284086227416992,2.412,2.196
0.14683914184570312,2.431,2.255
0.1511540412902832,2.373,2.137
0.1511540412902832,2.431,1.961
0.15515875816345215,2.431,1.824
0.15920352935791016,2.431,1.667
0.15920352935791016,2.451,1.588
0.1631631851196289,2.529,1.608
0.16722679138183594,2.529,1.569
0.1722266674041748,2.529,1.490
0.1722266674041748,2.549,1.529
0.17627882957458496,2.549,1.608
0.18027830123901367,2.529,1.471
0.1842787265777588,2.588,1.647
0.1842787265777588,2.549,1.765
0.1882777214050293,2.529,1.569
0.19232892990112305,2.529,1.608
0.19232892990112305,2.529,1.725
0.196333646774292,2.490,1.765
0.2003316879272461,2.451,1.784
0.204331636428833,2.412,1.941
0.204331636428833,2.392,2.078
0.20883774757385254,2.333,2.098
0.212843656539917,2.333,2.157
0.21684527397155762,2.314,2.078
0.21684527397155762,2.314,2.137
0.2210385799407959,2.333,2.157
0.2250380516052246,2.353,2.294
0.22910428047180176,2.373,2.353
0.22910428047180176,2.392,2.216
0.23360848426818848,2.392,2.176
0.2376086711883545,2.451,2.000
0.2376086711883545,2.490,2.020
0.24160981178283691,2.549,1.804
0.24561023712158203,2.569,1.765
0.24961352348327637,2.608,1.667
0.24961352348327637,2.647,1.725
0.2536144256591797,2.706,1.608
0.2576127052307129,2.706,1.667
0.2616121768951416,2.706,1.686
0.2616121768951416,2.765,1.863
0.2661776542663574,2.686,1.980
0.2702486515045166,2.745,1.863
0.2742481231689453,2.706,1.941
0.2742481231689453,2.667,2.000
0.2782480716705322,2.667,2.059
0.28224802017211914,2.667,2.216
0.28224802017211914,2.627,2.314
0.28624749183654785,2.627,2.294
0.29024529457092285,2.588,2.137
0.29424548149108887,2.569,2.020
0.29524707794189453,2.510,1.784
0.2982454299926758,2.529,1.510
0.30324625968933105,2.490,1.431
0.30724573135375977,2.510,1.333
0.30724573135375977,2.529,1.059
0.3112454414367676,2.549,1.098
0.3152458667755127,2.569,1.039
0.3192453384399414,2.627,0.980
0.3192453384399414,2.627,1.118
0.32329702377319336,2.627,1.176
0.32729673385620117,2.667,1.333
0.32729673385620117,2.647,1.431
0.3312971591949463,2.588,1.431
0.3352956771850586,2.627,1.529
0.3393592834472656,2.569,1.549
0.3403589725494385,2.549,1.686
0.34335803985595703,2.529,1.784
0.34741663932800293,2.529,1.902
0.3524641990661621,2.510,2.000
0.3524641990661621,2.510,1.980
0.3564646244049072,2.490,2.176
0.3604624271392822,2.451,2.255
0.3647952079772949,2.490,2.333
0.3647952079772949,2.471,2.392
0.36881160736083984,2.490,2.275
0.37281155586242676,2.471,2.235
0.37281155586242676,2.490,2.255
0.3768579959869385,2.529,2.157
0.3808581829071045,2.510,2.333
0.3848583698272705,2.510,2.549
0.3848583698272705,2.510,2.569
0.38885927200317383,2.510,2.588
0.3929152488708496,2.431,2.510
0.3969142436981201,2.471,2.451
0.3969142436981201,2.412,2.314
0.40091443061828613,2.392,2.294
0.40491390228271484,2.412,2.176
0.4094843864440918,2.392,2.059
0.4094843864440918,2.412,2.000
0.4134829044342041,2.412,1.824
0.4174823760986328,2.431,1.824
0.4174823760986328,2.412,1.725
0.42148280143737793,2.510,1.882
0.4254879951477051,2.510,1.941
0.42955756187438965,2.510,1.882
0.42955756187438965,2.549,1.706
0.43355798721313477,2.588,1.608
0.4375574588775635,2.569,1.627
0.44255805015563965,2.588,1.451
0.44255805015563965,2.549,1.569
0.44661736488342285,2.588,1.549
0.45061707496643066,2.569,1.569
0.4546175003051758,2.549,1.745
0.4546175003051758,2.569,1.725
0.4586172103881836,2.608,1.843
0.46169590950012207,2.569,1.961
0.46320557594299316,2.569,2.118
0.46721315383911133,2.588,2.059
0.47121381759643555,2.510,2.176
0.47521328926086426,2.529,2.078
0.47521328926086426,2.510,2.137
0.47931647300720215,2.510,2.020
0.4833199977874756,2.490,2.020
0.48731541633605957,2.510,2.039
0.48731541633605957,2.529,1.863
0.4913649559020996,2.529,1.745
0.4954202175140381,2.490,1.706
0.4994211196899414,2.529,1.647
0.4994211196899414,2.510,1.745
0.5034780502319336,2.510,2.039
0.5074763298034668,2.510,2.039
0.5074763298034668,2.510,2.157
0.5122280120849609,2.549,2.255
0.5153403282165527,2.529,2.176
0.5204305648803711,2.549,2.275
0.5204305648803711,2.549,2.333
0.5244312286376953,2.529,2.373
0.5284888744354248,2.529,2.314
0.5324892997741699,2.490,2.275
0.5324892997741699,2.490,2.196
0.5364887714385986,2.451,2.157
0.5404884815216064,2.392,2.294
0.5450050830841064,2.431,2.392
0.5450050830841064,2.431,2.451
0.5485014915466309,2.412,2.490
0.5525040626525879,2.431,2.412
0.5525040626525879,2.451,2.529
0.556509256362915,2.451,2.647
0.5605082511901855,2.451,2.725
0.5650186538696289,2.490,2.863
0.5650186538696289,2.451,2.902
0.5690953731536865,2.451,2.882
0.5730950832366943,2.451,2.686
0.577143669128418,2.451,2.667
0.577143669128418,2.412,2.471
0.5811433792114258,2.431,2.412
0.5851883888244629,2.431,2.490
0.5900638103485107,2.412,2.451
0.5900638103485107,2.412,2.431
0.5940675735473633,2.451,2.451
0.5980675220489502,2.412,2.412
0.5980675220489502,2.412,2.392
0.6020922660827637,2.431,2.588
0.606090784072876,2.412,2.529
0.6100900173187256,2.412,2.255
0.6100900173187256,2.412,2.157
0.614105224609375,2.431,2.020
0.6180915832519531,2.412,1.745
0.6220905780792236,2.471,1.725
0.6220905780792236,2.490,1.745
0.6262078285217285,2.490,1.725
0.6302142143249512,2.471,1.627
0.6302142143249512,2.490,1.627
0.6342747211456299,2.471,1.549
0.6382710933685303,2.412,1.647
0.6422712802886963,2.431,1.608
0.6422712802886963,2.412,1.784
0.6468534469604492,2.392,1.902
0.6509063243865967,2.412,1.725
0.6549818515777588,2.412,1.765
0.6549818515777588,2.392,1.824
0.6589794158935547,2.392,1.765
0.6634845733642578,2.392,1.902
0.6676056385040283,2.373,1.980
0.6676056385040283,2.392,2.039
0.6716055870056152,2.373,2.078
0.6756622791290283,2.412,2.118
0.6756622791290283,2.392,2.196
0.6796603202819824,2.431,2.255
0.6837117671966553,2.451,2.373
0.6877138614654541,2.451,2.529
0.6877138614654541,2.471,2.490
0.6923015117645264,2.471,2.490
0.6963646411895752,2.471,2.490
0.7003593444824219,2.412,2.333
0.7003593444824219,2.431,2.373
0.7043592929840088,2.412,2.314
0.708432674407959,2.353,2.353
0.7124896049499512,2.353,2.235
0.7124896049499512,2.353,2.196
0.7164907455444336,2.333,2.118
0.7204873561859131,2.373,2.137
0.7204873561859131,2.431,2.157
0.7244870662689209,2.471,2.157
0.7285339832305908,2.510,2.000
0.7325341701507568,2.569,2.059
0.7325341701507568,2.588,2.000
0.7375147342681885,2.588,2.059
0.7415421009063721,2.608,2.157
0.7455418109893799,2.608,2.294
0.7455418109893799,2.529,2.451
0.749547004699707,2.529,2.431
0.753544807434082,2.529,2.412
0.7575924396514893,2.490,2.392
0.7575924396514893,2.490,2.373
0.7616326808929443,2.490,2.353
0.7661421298980713,2.529,2.471
0.7661421298980713,2.549,2.373
0.7701411247253418,2.529,2.216
0.7741403579711914,2.529,2.235
0.7781412601470947,2.490,2.059
0.7781412601470947,2.529,1.902
0.7821402549743652,2.510,1.706
0.7862036228179932,2.490,1.902
0.7902028560638428,2.471,1.824
0.7902028560638428,2.471,1.804
0.7942500114440918,2.471,1.961
0.7982492446899414,2.451,2.078
0.8022952079772949,2.431,2.196
0.8022952079772949,2.451,2.216
0.806293249130249,2.431,2.235
0.8103423118591309,2.451,2.196
0.8113455772399902,2.451,2.059
0.8154144287109375,2.412,2.098
0.8194136619567871,2.431,2.000
0.8234140872955322,2.451,2.216
0.8234140872955322,2.431,2.235
0.8274674415588379,2.412,2.176
0.8314669132232666,2.412,2.176
0.8354673385620117,2.431,2.255
0.8354673385620117,2.431,2.235
0.8394668102264404,2.412,2.255
0.8434691429138184,2.451,2.392
0.8477396965026855,2.490,2.490
0.8477396965026855,2.471,2.431
0.8517451286315918,2.471,2.314
0.8558042049407959,2.490,2.275
0.8558042049407959,2.529,2.294
0.859804630279541,2.529,2.020
0.8643088340759277,2.549,2.176
0.8683156967163086,2.549,2.078
0.8683156967163086,2.549,1.980
0.8723855018615723,2.588,1.961
0.8763880729675293,2.588,1.980
0.8804376125335693,2.569,1.902
0.8804376125335693,2.588,1.902
0.8844411373138428,2.608,2.098
0.8885190486907959,2.647,1.980
0.8925223350524902,2.588,2.039
0.8925223350524902,2.608,1.902
0.8965790271759033,2.647,1.941
0.9005782604217529,2.667,2.059
0.9005782604217529,2.627,2.157
0.904578447341919,2.647,2.235
0.9095785617828369,2.627,2.255
0.9136512279510498,2.588,2.235
0.9136512279510498,2.549,2.078
0.9176514148712158,2.529,2.216
0.921698808670044,2.490,2.059
0.9256994724273682,2.451,1.902
0.9256994724273682,2.451,1.843
0.9297549724578857,2.412,1.706
0.933753252029419,2.392,1.627
0.9382598400115967,2.392,1.667
0.9382598400115967,2.392,1.569
0.9413273334503174,2.412,1.667
0.9464075565338135,2.412,1.863
0.9464075565338135,2.451,1.706
0.9504103660583496,2.451,1.725
0.9544637203216553,2.451,1.647
0.9584639072418213,2.471,1.647
0.9584639072418213,2.412,1.667
0.9624640941619873,2.431,1.745
0.9659733772277832,2.431,1.824
0.9704799652099609,2.373,1.706
0.9704799652099609,2.392,1.784
0.9744796752929688,2.373,1.745
0.9784798622131348,2.373,1.824
0.9830069541931152,2.392,2.078
0.9830069541931152,2.412,2.176
0.9870049953460693,2.412,2.235
0.9911131858825684,2.412,2.294
0.9911131858825684,2.451,2.255
0.9951276779174805,2.451,2.176
0.9991331100463867,2.451,2.157
1.0031332969665527,2.471,2.157
1.0031332969665527,2.471,2.314
1.0071771144866943,2.451,2.255
1.0111777782440186,2.471,2.176
1.0151784420013428,2.471,2.216
1.0161798000335693,2.471,2.294
1.0201828479766846,2.451,2.373
1.0243163108825684,2.490,2.510
1.0283219814300537,2.471,2.471
1.0283219814300537,2.431,2.451
1.0323822498321533,2.471,2.529
1.0363831520080566,2.451,2.314
1.0363831520080566,2.412,2.235
1.0403871536254883,2.431,2.294
1.0443830490112305,2.431,2.294
1.0483837127685547,2.412,2.314
1.0483837127685547,2.431,2.373
1.0523886680603027,2.451,2.137
1.056389331817627,2.412,2.078
1.0603883266448975,2.431,2.157
1.0603883266448975,2.490,2.000
1.0649676322937012,2.451,2.118
1.06907320022583,2.471,1.980
1.06907320022583,2.451,2.020
1.0730745792388916,2.431,1.961
1.0770683288574219,2.431,1.863
1.0810673236846924,2.431,1.902
1.0810673236846924,2.451,2.000
1.0850670337677002,2.471,2.000
1.0890681743621826,2.471,1.843
1.0931460857391357,2.490,1.784
1.0931460857391357,2.549,1.686
1.0971426963806152,2.510,1.667
1.1012027263641357,2.529,1.647
1.1052007675170898,2.510,1.882
1.1062500476837158,2.529,2.039
1.1102476119995117,2.471,2.078
1.1142497062683105,2.490,2.235
1.1142497062683105,2.471,2.333
1.1182494163513184,2.431,2.235
1.1223151683807373,2.431,2.314
1.1263175010681152,2.451,2.294
1.1263175010681152,2.392,2.216
1.1307837963104248,2.471,2.137
1.1347880363464355,2.431,1.961
1.1388754844665527,2.451,1.980
1.1388754844665527,2.471,1.784
1.1428766250610352,2.471,1.902
1.146921157836914,2.490,2.020
1.1509242057800293,2.471,1.902
1.1509242057800293,2.451,1.980
1.154973030090332,2.490,2.020
1.1589751243591309,2.510,2.118
1.1589751243591309,2.529,2.216
1.1630265712738037,2.529,2.353
1.1671326160430908,2.569,2.412
1.1711907386779785,2.588,2.255
1.1711907386779785,2.569,2.392
1.175196886062622,2.569,2.412
1.1792030334472656,2.608,2.412
1.1832029819488525,2.549,2.392
1.1832029819488525,2.569,2.490
1.1872656345367432,2.549,2.353
1.1912651062011719,2.549,2.412
1.1963260173797607,2.549,2.333
1.1963260173797607,2.529,2.118
1.2003247737884521,2.510,2.176
1.2043254375457764,2.490,2.392
1.2043254375457764,2.451,2.471
1.2083241939544678,2.431,2.333
1.2123770713806152,2.431,2.373
1.2163763046264648,2.412,2.549
1.2163763046264648,2.392,2.608
1.2204291820526123,2.392,2.725
1.2244248390197754,2.431,3.137
1.228515386581421,2.451,3.216
1.228515386581421,2.471,3.353
1.232511281967163,2.490,3.392
1.2365925312042236,2.490,3.549
1.2405917644500732,2.510,3.549
1.241593837738037,2.529,3.627
1.2446675300598145,2.510,3.706
1.2486679553985596,2.510,3.627
1.2496743202209473,2.569,3.431
1.253756046295166,2.529,3.314
1.2577564716339111,2.510,3.000
1.2618215084075928,2.510,2.843
1.2618215084075928,2.451,2.667
1.2653398513793945,2.412,2.471
1.269380807876587,2.392,2.216
1.273383378982544,2.333,2.039
1.273383378982544,2.314,1.902
1.2774689197540283,2.294,1.725
1.2814648151397705,2.314,1.588
1.2855408191680908,2.275,1.608
1.2865428924560547,2.275,1.490
1.289541482925415,2.275,1.471
1.2946105003356934,2.235,1.294
1.2946105003356934,2.235,1.314
1.2986109256744385,2.235,1.255
1.302610158920288,2.235,1.235
1.3066155910491943,2.294,1.373
1.3066155910491943,2.314,1.235
1.310610294342041,2.373,1.059
1.314685344696045,2.431,0.941
1.3187658786773682,2.510,0.843
1.3187658786773682,2.529,0.647
1.3227708339691162,2.588,0.706
1.326768159866333,2.569,0.627
1.3307647705078125,2.627,0.431
1.3307647705078125,2.647,0.431
1.3347647190093994,2.627,0.392
1.3387644290924072,2.686,0.333
1.3397676944732666,2.647,0.529
1.3438363075256348,2.686,0.569
1.3478341102600098,2.686,0.569
1.3518931865692139,2.647,0.686
1.3518931865692139,2.627,0.608
1.3559391498565674,2.627,0.686
1.3599390983581543,2.608,0.804
1.3629398345947266,2.549,0.902
1.3629398345947266,2.549,1.216
1.3674509525299072,2.529,1.333
1.372453212738037,2.529,1.373
1.3764598369598389,2.490,1.588
1.3764598369598389,2.490,1.765
1.380465030670166,2.451,1.922
1.3844637870788574,2.471,2.059
1.3844637870788574,2.431,2.196
1.388512372970581,2.392,2.176
1.392512559890747,2.451,2.157
1.3966400623321533,2.451,2.020
1.3966400623321533,2.451,1.804
1.4006397724151611,2.490,1.765
1.405188798904419,2.529,1.882
1.409189224243164,2.510,1.725
1.409189224243164,2.490,1.627
1.4132351875305176,2.451,1.627
1.4172332286834717,2.451,1.431
1.421623945236206,2.412,1.353
1.421623945236206,2.451,1.373
1.4247808456420898,2.431,1.608
1.4288661479949951,2.471,1.647
1.4298667907714844,2.510,1.784
1.433866024017334,2.569,1.941
1.4379725456237793,2.549,2.059
1.4416942596435547,2.608,2.216
1.4416942596435547,2.667,2.216
1.4456994533538818,2.647,2.196
1.4497032165527344,2.647,2.157
1.4537041187286377,2.627,2.255
1.4537041187286377,2.667,2.216
1.4577040672302246,2.588,2.294
1.4617729187011719,2.608,2.588
1.4666833877563477,2.627,2.745
1.4666833877563477,2.549,2.784
1.4706871509552002,2.529,3.020
1.4746875762939453,2.510,2.961
1.4746875762939453,2.451,3.235
1.4786872863769531,2.431,3.294
1.4827873706817627,2.392,3.314
1.486788034439087,2.333,3.431
1.486788034439087,2.255,3.235
1.4908413887023926,2.333,3.078
1.4948394298553467,2.314,2.961
1.4989094734191895,2.314,2.765
1.4989094734191895,2.333,2.667
1.5029101371765137,2.373,2.490
1.5069732666015625,2.451,2.490
1.5109715461730957,2.353,2.255
1.5109715461730957,2.431,2.137
1.515031337738037,2.412,2.039
1.5190320014953613,2.471,2.157
1.5200326442718506,2.549,2.216
1.5240929126739502,2.569,2.314
1.528092622756958,2.608,2.216
1.532092571258545,2.608,2.176
1.532092571258545,2.627,2.196
1.5360941886901855,2.647,2.000
1.5401411056518555,2.686,2.059
1.5441405773162842,2.745,2.059
1.5441405773162842,2.824,2.118
1.54819655418396,2.784,2.039
1.5520522594451904,2.882,2.118
1.5520522594451904,2.863,1.922
1.556107759475708,2.843,2.039
1.5601069927215576,2.824,2.333
1.5646617412567139,2.863,2.588
1.5646617412567139,2.824,2.804
1.569167137145996,2.824,3.039
1.5722167491912842,2.804,3.118
1.577216386795044,2.765,3.294
1.577216386795044,2.843,3.235
1.5812163352966309,2.843,3.275
1.5852162837982178,2.863,3.373
1.589216947555542,2.882,3.216
1.589216947555542,2.922,3.098
1.593216896057129,2.941,2.941
1.5972747802734375,2.961,2.882
1.5972747802734375,3.000,2.843
1.6012744903564453,3.020,3.020
1.6052746772766113,3.000,3.137
1.6092751026153564,3.039,3.039
1.6092751026153564,3.059,3.000
1.6133298873901367,3.078,2.980
1.6173343658447266,3.039,2.804
1.6223349571228027,3.078,2.725
1.6223349571228027,3.059,2.922
1.6263346672058105,3.078,2.824
1.630445957183838,3.020,2.706
1.6344475746154785,3.020,2.725
1.6344475746154785,3.000,2.686
1.6385047435760498,2.922,2.569
1.642505407333374,2.843,2.667
1.642505407333374,2.804,2.627
1.6465051174163818,2.706,2.549
1.6495091915130615,2.627,2.588
1.6533136367797852,2.588,2.608
1.6533136367797852,2.471,2.451
1.6591119766235352,2.412,2.627
1.6631124019622803,2.333,2.647
1.666623592376709,2.255,2.706
1.666623592376709,2.137,2.667
1.670625925064087,2.098,2.608
1.6747121810913086,2.039,2.529
1.6797747611999512,2.000,2.431
1.6797747611999512,1.961,2.412
1.683776617050171,1.980,2.431
1.6877741813659668,1.961,2.353
1.6877741813659668,1.922,2.255
1.6918120384216309,1.922,2.176
1.695878267288208,1.922,2.020
1.6999759674072266,1.863,1.804
1.6999759674072266,1.863,1.980
1.7039761543273926,1.804,2.059
1.707974910736084,1.784,1.980
1.71197509765625,1.706,2.020
1.71197509765625,1.686,2.000
1.7160382270812988,1.608,1.902
1.7200441360473633,1.647,1.882
1.7241511344909668,1.627,1.804
1.7241511344909668,1.588,1.745
1.7281498908996582,1.627,1.627
1.7327215671539307,1.647,1.608
1.7327215671539307,1.706,1.588
1.7367866039276123,1.667,1.627
1.7402920722961426,1.745,1.784
1.7447974681854248,1.784,1.902
1.7447974681854248,1.824,1.863
1.7488017082214355,1.843,1.902
1.7528069019317627,1.784,1.745
1.7568068504333496,1.941,1.608
1.7568068504333496,1.941,1.529
1.7608611583709717,1.941,1.373
1.7653672695159912,2.020,1.529
1.7694411277770996,2.000,1.353
1.7694411277770996,2.078,1.255
1.7735223770141602,2.078,1.412
1.7775218486785889,2.098,1.490
1.7775218486785889,2.118,1.353
1.781522274017334,2.137,1.647
1.7855217456817627,2.176,1.745
1.7895779609680176,2.157,1.667
1.7895779609680176,2.196,1.765
1.7935774326324463,2.196,1.804
1.7976279258728027,2.216,1.725
1.8016281127929688,2.255,1.588
1.802628517150879,2.275,1.843
1.8066279888153076,2.294,1.529
1.810678482055664,2.275,1.392
1.8146312236785889,2.373,1.294
1.8146312236785889,2.314,1.137
1.8186872005462646,2.333,1.098
1.8226873874664307,2.392,1.137
1.8226873874664307,2.392,1.255
1.8266870975494385,2.412,1.314
1.8306872844696045,2.431,1.196
1.834688663482666,2.451,1.157
1.834688663482666,2.490,1.196
1.8386876583099365,2.431,1.137
1.8427343368530273,2.529,1.314
1.8468036651611328,2.490,1.569
1.8478012084960938,2.471,1.647
1.8508069515228271,2.510,1.961
1.8558058738708496,2.569,2.255
1.859806776046753,2.510,2.451
1.859806776046753,2.529,2.725
1.863863468170166,2.549,2.843
1.8673725128173828,2.549,2.843
1.8673725128173828,2.529,2.725
1.8714525699615479,2.529,2.608
1.875450611114502,2.529,2.490
1.88045334815979,2.490,2.451
1.88045334815979,2.490,2.353
1.8845136165618896,2.490,2.216
1.8885118961334229,2.471,2.039
1.892512321472168,2.471,1.647
1.892512321472168,2.510,1.333
1.896512508392334,2.529,1.039
1.9005584716796875,2.549,0.784
1.9045701026916504,2.569,0.686
1.9045701026916504,2.588,0.765
1.9086220264434814,2.608,0.608
1.9126219749450684,2.627,0.745
1.9126219749450684,2.627,0.549
1.9166967868804932,2.608,0.725
1.9207024574279785,2.627,0.882
1.9247519969940186,2.667,0.902
1.9247519969940186,2.667,0.961
1.9287517070770264,2.667,1.020
1.9327523708343506,2.686,1.275
1.9377529621124268,2.686,1.490
1.9377529621124268,2.706,1.902
1.9417519569396973,2.627,2.529
1.9457521438598633,2.725,3.196
1.949751615524292,2.667,3.569
1.949751615524292,2.647,3.765
1.9538123607635498,2.667,4.020
1.9578847885131836,2.706,4.216
1.9578847885131836,2.706,4.039
1.961883544921875,2.745,4.196
1.9663891792297363,2.745,4.196
1.9703893661499023,2.706,4.078
1.9703893661499023,2.706,4.157
1.9744408130645752,2.686,4.118
1.9784471988677979,2.667,4.078
1.982506275177002,2.627,3.941
1.982506275177002,2.627,4.216
1.9865059852600098,2.608,4.059
1.9905593395233154,2.627,3.863
1.9910788536071777,2.569,3.608
1.995082139968872,2.588,3.490
1.9991326332092285,2.569,3.235
2.0031325817108154,2.569,2.980
2.0031325817108154,2.569,2.882
2.0071542263031006,2.588,2.667
2.0111582279205322,2.588,2.451
2.015209197998047,2.608,2.353
2.015209197998047,2.627,2.196
2.019209384918213,2.667,2.235
2.0232772827148438,2.647,1.961
2.0272762775421143,2.647,1.941
2.0272762775421143,2.647,1.824
2.031318426132202,2.627,1.608
2.035318374633789,2.627,1.510
2.035318374633789,2.608,1.431
2.0393753051757812,2.588,1.216
2.043375253677368,2.588,1.216
2.047447443008423,2.627,1.137
2.0484461784362793,2.588,0.863
2.05245041847229,2.647,0.686
2.056504249572754,2.588,0.882
2.0605061054229736,2.627,0.922
2.0605061054229736,2.627,1.157
2.063504457473755,2.627,1.451
2.068013906478882,2.667,1.706
2.0720138549804688,2.647,1.961
2.0730152130126953,2.686,2.157
2.0770151615142822,2.725,2.333
2.0810155868530273,2.765,2.529
2.0810155868530273,2.784,2.725
2.0850141048431396,2.804,3.059
2.089015245437622,2.765,2.824
2.093014717102051,2.745,2.902
2.093014717102051,2.745,2.902
