Время (с),A0 (В),A2 (В)
63.422444343566895,2.549,1.392
63.42695927619934,2.529,1.314
63.42695927619934,2.471,1.451
63.43097805976868,2.490,1.490
63.435579776763916,2.490,1.588
63.439725160598755,2.490,1.765
63.439725160598755,2.490,1.843
63.44371032714844,2.471,2.020
63.4477105140686,2.451,2.275
63.451260805130005,2.451,2.490
63.451260805130005,2.431,2.549
63.45526313781738,2.431,2.667
63.45926260948181,2.471,2.804
63.4643075466156,2.529,2.824
63.4643075466156,2.588,2.765
63.468263149261475,2.569,2.941
63.472265005111694,2.569,3.020
63.472265005111694,2.569,2.902
63.47625112533569,2.529,2.863
63.480379581451416,2.588,2.804
63.48437976837158,2.549,2.725
63.48437976837158,2.529,2.549
63.48847484588623,2.549,2.549
63.4924635887146,2.608,2.451
63.49657726287842,2.529,2.275
63.49657726287842,2.569,2.275
63.50057935714722,2.549,2.235
63.504579305648804,2.588,2.196
63.50903820991516,2.627,2.137
63.50903820991516,2.608,2.275
63.5130615234375,2.588,2.078
63.51715159416199,2.647,1.961
63.51715159416199,2.667,1.941
63.521143198013306,2.667,1.882
63.525151014328,2.686,1.824
63.52915167808533,2.667,1.863
63.52915167808533,2.725,1.980
63.533151626586914,2.765,1.902
63.537169218063354,2.686,1.922
63.542158126831055,2.725,1.961
63.542158126831055,2.725,1.922
63.54616951942444,2.647,1.922
63.54980134963989,2.667,2.039
63.55408573150635,2.725,2.078
63.55408573150635,2.686,2.059
63.55804753303528,2.706,2.098
63.562047243118286,2.765,2.275
63.562047243118286,2.745,2.196
63.566065311431885,2.745,2.294
63.570064544677734,2.725,2.608
63.57406520843506,2.647,2.451
63.57406520843506,2.627,2.471
63.578147411346436,2.588,2.549
63.58227491378784,2.569,2.490
63.58627438545227,2.510,2.412
63.58627438545227,2.471,2.392
63.5909321308136,2.392,2.471
63.594932317733765,2.314,2.392
63.59893226623535,2.275,2.392
63.59893226623535,2.235,2.510
63.60292410850525,2.196,2.471
63.606932640075684,2.176,2.451
63.60793209075928,2.176,2.569
63.61193227767944,2.255,2.627
63.61504077911377,2.275,2.431
63.619040727615356,2.294,2.451
63.62004113197327,2.333,2.412
63.62348484992981,2.333,2.333
63.62755846977234,2.294,2.294
63.63166332244873,2.235,2.392
63.63166332244873,2.314,2.314
63.63569474220276,2.196,2.235
63.639694690704346,2.235,2.157
63.64369440078735,2.275,2.078
63.644694805145264,2.235,1.961
63.64769434928894,2.255,1.961
63.652342796325684,2.255,2.039
63.652342796325684,2.216,1.804
63.65744948387146,2.235,2.020
63.660428285598755,2.176,2.098
63.664427280426025,2.157,2.078
63.664427280426025,2.176,2.255
63.66842818260193,2.137,2.471
63.672428131103516,2.098,2.490
63.6764280796051,2.137,2.471
63.6764280796051,2.098,2.608
63.68055057525635,2.059,2.588
63.68455243110657,2.059,2.549
63.68874454498291,2.059,2.490
63.689764976501465,2.000,2.608
63.69275760650635,2.059,2.412
63.697766065597534,2.078,2.353
63.697766065597534,2.098,2.294
63.701772689819336,2.118,2.216
63.70576810836792,2.039,2.078
63.70976805686951,2.078,2.020
63.70976805686951,2.039,2.059
63.7137656211853,2.059,1.765
63.71784424781799,2.098,1.765
63.7218451499939,2.137,1.667
63.7218451499939,2.275,1.588
63.72584271430969,2.255,1.608
63.72984504699707,2.275,1.745
63.735071659088135,2.333,1.784
63.735071659088135,2.353,1.686
63.73842644691467,2.392,1.843
63.74242663383484,2.392,1.922
63.74242663383484,2.392,1.824
63.74642515182495,2.412,1.980
63.75095081329346,2.392,2.098
63.75504279136658,2.412,2.118
63.75504279136658,2.451,2.137
63.75846529006958,2.451,2.255
63.76251149177551,2.451,2.314
63.76651096343994,2.529,2.353
63.767520904541016,2.549,2.549
63.77151107788086,2.529,2.647
63.77551078796387,2.510,2.510
63.77551078796387,2.510,2.608
63.77951121330261,2.549,2.667
63.78351092338562,2.510,2.608
63.787511348724365,2.529,2.627
63.787511348724365,2.490,2.745
63.79158544540405,2.471,2.765
63.795554637908936,2.490,2.647
63.79955434799194,2.490,2.588
63.79955434799194,2.490,2.471
63.803566694259644,2.529,2.314
63.80755376815796,2.529,2.078
63.81156659126282,2.569,2.059
63.81256675720215,2.569,1.804
63.816566705703735,2.588,1.647
63.82055425643921,2.569,1.667
63.82055425643921,2.627,1.588
63.8245644569397,2.627,1.627
63.828564405441284,2.608,1.706
63.83256483078003,2.627,1.843
63.83256483078003,2.667,1.706
63.836679458618164,2.647,1.863
63.84067916870117,2.647,1.902
63.844669342041016,2.667,1.902
63.844669342041016,2.686,1.980
63.848679304122925,2.608,2.157
63.85315465927124,2.608,2.255
63.85715460777283,2.588,2.235
63.85715460777283,2.569,2.451
63.861154556274414,2.490,2.471
63.86524176597595,2.529,2.588
63.86524176597595,2.529,2.706
63.86924171447754,2.510,2.824
63.87334871292114,2.510,2.804
63.87734889984131,2.529,2.745
63.87734889984131,2.549,2.863
63.88143444061279,2.569,2.784
63.88542437553406,2.569,2.745
63.88943409919739,2.549,2.725
63.89043641090393,2.529,2.882
63.89343309402466,2.529,2.608
63.897525787353516,2.549,2.588
63.902525663375854,2.529,2.627
63.902525663375854,2.549,2.510
63.90652799606323,2.549,2.588
63.9105281829834,2.510,2.686
63.9105281829834,2.529,2.608
63.914528131484985,2.451,2.471
63.918633460998535,2.490,2.510
63.922632694244385,2.510,2.373
63.922632694244385,2.510,2.255
63.926634073257446,2.529,2.216
63.931228160858154,2.608,2.176
63.935351610183716,2.627,2.039
63.935351610183716,2.647,1.922
63.939350843429565,2.647,1.824
63.94273138046265,2.608,1.647
63.94775915145874,2.569,1.510
63.94775915145874,2.490,1.451
63.95159697532654,2.490,1.529
63.955597162246704,2.431,1.412
63.955597162246704,2.412,1.569
63.95959711074829,2.451,1.667
63.96361565589905,2.431,1.804
63.967633962631226,2.451,1.922
63.967633962631226,2.451,2.098
63.971633195877075,2.471,2.176
63.97563409805298,2.451,2.176
63.979634046554565,2.431,2.314
63.979634046554565,2.431,2.314
63.983742475509644,2.510,2.314
63.98774218559265,2.471,2.431
63.99231839179993,2.490,2.569
63.99231839179993,2.549,2.510
63.99635624885559,2.529,2.510
64.00043177604675,2.549,2.765
64.00043177604675,2.549,2.745
64.00443196296692,2.529,2.725
64.00843238830566,2.471,2.922
64.01254725456238,2.412,2.941
64.01254725456238,2.373,2.843
64.01654767990112,2.412,2.863
64.02054738998413,2.392,2.843
64.02454733848572,2.392,2.784
64.02554726600647,2.431,2.627
64.02861642837524,2.451,2.588
64.03370904922485,2.490,2.471
64.03764963150024,2.471,2.137
64.03764963150024,2.471,1.980
64.04167294502258,2.490,1.824
64.04567074775696,2.471,1.647
64.04567074775696,2.451,1.490
64.04867315292358,2.451,1.510
64.05320978164673,2.451,1.314
64.05820941925049,2.471,1.275
64.05820941925049,2.451,1.451
64.06221199035645,2.471,1.490
64.06620979309082,2.471,1.588
64.07029366493225,2.451,1.824
64.07029366493225,2.412,2.059
64.074294090271,2.451,2.039
64.07840538024902,2.471,2.176
64.08241629600525,2.490,2.216
64.08241629600525,2.529,2.196
64.0864052772522,2.569,2.176
64.09040522575378,2.549,2.294
64.09040522575378,2.569,2.333
64.09452247619629,2.529,2.216
64.09853339195251,2.529,2.392
64.10252714157104,2.490,2.471
64.10353803634644,2.471,2.549
64.10652184486389,2.412,2.706
64.11052227020264,2.353,2.980
64.11552214622498,2.333,2.824
64.11552214622498,2.373,2.843
64.11963081359863,2.333,2.922
64.1236310005188,2.333,2.824
64.12789845466614,2.373,2.686
64.12789845466614,2.373,2.647
64.13196659088135,2.373,2.627
64.1359932422638,2.314,2.373
64.1359932422638,2.353,2.235
64.14016675949097,2.275,2.196
64.1441752910614,2.314,1.941
64.14818692207336,2.294,1.784
64.14818692207336,2.255,1.804
64.15170979499817,2.333,1.608
64.15593147277832,2.353,1.471
64.15991282463074,2.333,1.471
64.15991282463074,2.353,1.451
64.16392993927002,2.412,1.431
64.16793036460876,2.373,1.412
64.17293071746826,2.333,1.588
64.17293071746826,2.294,1.529
64.17591834068298,2.235,1.608
64.18044185638428,2.216,1.824
64.18044185638428,2.255,1.922
64.18449020385742,2.196,2.059
64.18903541564941,2.235,2.471
64.193035364151,2.255,2.627
64.193035364151,2.294,2.627
64.19703531265259,2.333,2.804
64.20162630081177,2.333,2.980
64.2051191329956,2.294,3.000
64.2051191329956,2.294,3.039
64.2096676826477,2.333,3.196
64.21311902999878,2.314,3.275
64.21311902999878,2.314,3.098
64.21811699867249,2.392,3.137
64.22124910354614,2.471,3.137
64.22625827789307,2.471,3.000
64.22625827789307,2.471,3.059
64.23026037216187,2.510,3.196
64.23426055908203,2.451,3.039
64.23834657669067,2.451,3.078
64.23834657669067,2.510,3.137
64.24178457260132,2.510,3.000
64.24584364891052,2.510,2.824
64.2503559589386,2.490,2.765
64.2503559589386,2.529,2.529
64.25437331199646,2.529,2.196
64.2584981918335,2.529,1.980
64.2584981918335,2.510,1.863
64.26248550415039,2.510,1.627
64.26649761199951,2.471,1.667
64.27049684524536,2.431,1.706
64.27049684524536,2.431,1.725
64.27449750900269,2.471,1.745
64.27848601341248,2.431,1.804
64.28349757194519,2.471,1.824
64.28349757194519,2.490,1.745
64.28749704360962,2.510,1.843
64.29158568382263,2.490,1.961
64.29558563232422,2.510,1.824
64.29558563232422,2.490,1.863
64.29958724975586,2.490,2.078
64.30314207077026,2.510,2.000
64.30414605140686,2.490,2.118
64.30725121498108,2.490,2.333
64.31125068664551,2.490,2.451
64.31625318527222,2.471,2.412
64.31625318527222,2.431,2.471
64.32025241851807,2.392,2.549
64.32424092292786,2.471,2.471
64.32825112342834,2.431,2.588
64.32825112342834,2.392,2.706
64.332346200943,2.392,2.686
64.3363664150238,2.392,2.725
64.34036588668823,2.431,2.784
64.34036588668823,2.373,2.804
64.34436559677124,2.353,2.686
64.34845352172852,2.314,2.627
64.34845352172852,2.314,2.627
64.35297751426697,2.255,2.294
64.35697793960571,2.333,2.157
64.3609778881073,2.294,2.059
64.3609778881073,2.294,1.824
64.36497807502747,2.373,1.784
64.3689775466919,2.412,1.784
64.37307071685791,2.431,1.824
64.37307071685791,2.431,1.706
64.3770706653595,2.471,1.725
64.38107061386108,2.471,1.686
64.38506770133972,2.451,1.647
64.38607096672058,2.490,1.647
64.38917660713196,2.471,1.765
64.39416599273682,2.490,1.706
64.39416599273682,2.490,1.608
64.39817690849304,2.471,1.745
64.40217447280884,2.510,1.686
64.40617680549622,2.529,1.667
64.40617680549622,2.510,1.667
64.4101767539978,2.510,1.863
64.41417694091797,2.549,1.824
64.41817617416382,2.569,1.863
64.41817617416382,2.588,2.078
64.42216396331787,2.588,2.078
64.42617678642273,2.569,2.235
64.43027663230896,2.529,2.333
64.43130087852478,2.510,2.412
64.43427658081055,2.490,2.353
64.43829298019409,2.471,2.412
64.43929409980774,2.431,2.490
64.44329404830933,2.373,2.451
64.44738745689392,2.353,2.451
64.45098924636841,2.333,2.569
64.45098924636841,2.333,2.490
64.45500469207764,2.314,2.275
64.45900702476501,2.353,2.314
64.46300506591797,2.373,2.196
64.46300506591797,2.392,2.039
64.46708226203918,2.392,2.137
64.47108221054077,2.392,2.255
64.4761049747467,2.412,2.118
64.4761049747467,2.412,2.196
64.48007273674011,2.392,2.275
64.48417782783508,2.431,2.098
64.48417782783508,2.412,2.059
64.48817777633667,2.412,2.078
64.49217772483826,2.373,1.980
64.49626612663269,2.373,1.863
64.49626612663269,2.412,1.882
64.50034618377686,2.412,1.922
64.50434637069702,2.412,1.882
64.50833463668823,2.451,2.078
64.50833463668823,2.451,2.137
64.5123438835144,2.431,2.216
64.51634621620178,2.490,2.275
64.52044725418091,2.510,2.333
64.52143979072571,2.529,2.392
64.52444767951965,2.490,2.392
64.52853178977966,2.510,2.451
64.52853178977966,2.490,2.647
64.53263425827026,2.471,2.569
64.53664755821228,2.510,2.667
64.54164838790894,2.529,2.725
64.54164838790894,2.549,2.627
64.54565715789795,2.569,2.667
64.54965901374817,2.549,2.608
64.55318450927734,2.588,2.588
64.55318450927734,2.549,2.471
64.55717706680298,2.569,2.431
64.56118416786194,2.490,2.392
64.56609630584717,2.529,2.314
64.56609630584717,2.392,2.314
64.57025003433228,2.294,2.333
64.57424998283386,2.333,2.275
64.57424998283386,2.294,2.137
64.57871985435486,2.294,2.196
64.5829427242279,2.353,2.176
64.58598685264587,2.471,2.098
64.58598685264587,2.510,2.235
64.59004068374634,2.549,2.333
64.59403824806213,2.569,2.235
64.5980384349823,2.588,2.294
64.59903860092163,2.627,2.373
64.60303902626038,2.588,2.412
64.60713124275208,2.588,2.412
64.61127519607544,2.549,2.510
64.61127519607544,2.549,2.569
64.61530709266663,2.510,2.490
64.61930680274963,2.490,2.510
64.61930680274963,2.490,2.608
64.62332057952881,2.490,2.510
64.62731838226318,2.451,2.588
64.63142275810242,2.451,2.725
64.63142275810242,2.451,2.588
64.63541674613953,2.431,2.549
64.63941955566406,2.431,2.588
64.64341974258423,2.353,2.549
64.64341974258423,2.412,2.333
64.64750790596008,2.412,2.333
64.65168929100037,2.353,2.314
64.65614438056946,2.412,2.020
64.65614438056946,2.471,2.020
64.66014194488525,2.510,2.020
64.66424107551575,2.549,1.824
64.66424107551575,2.569,1.804
64.66822838783264,2.549,1.843
64.67222738265991,2.549,1.824
64.6762375831604,2.529,1.608
64.6762375831604,2.529,1.569
64.68032002449036,2.549,1.588
64.68442702293396,2.549,1.569
64.68844246864319,2.549,1.667
64.68844246864319,2.529,1.902
64.69243359565735,2.510,1.902
64.69643330574036,2.510,2.098
64.69743466377258,2.529,2.294
64.70096802711487,2.490,2.373
64.7053554058075,2.490,2.412
64.70949172973633,2.490,2.588
64.70949172973633,2.510,2.725
64.7135968208313,2.490,2.588
64.71718406677246,2.529,2.667
64.72118520736694,2.569,2.745
64.72118520736694,2.588,2.686
64.72518372535706,2.627,2.706
64.72918248176575,2.627,2.784
64.73318362236023,2.647,2.804
64.73431301116943,2.647,2.627
64.73731970787048,2.686,2.588
64.74231958389282,2.667,2.490
64.74231958389282,2.667,2.294
64.74632048606873,2.667,2.157
64.75032019615173,2.608,2.196
64.75483202934265,2.647,1.922
64.75483202934265,2.608,1.804
64.75845098495483,2.647,1.765
64.76244521141052,2.627,1.804
64.76644706726074,2.627,1.667
64.76644706726074,2.608,1.667
64.77044725418091,2.588,1.706
64.77444744110107,2.529,1.529
64.77844715118408,2.510,1.431
64.77844715118408,2.490,1.608
64.78244662284851,2.471,1.451
64.78644728660583,2.431,1.549
64.78744006156921,2.451,1.765
64.79143786430359,2.412,1.882
64.79544496536255,2.451,1.922
64.79944729804993,2.451,2.000
64.79944729804993,2.451,2.216
64.80354428291321,2.431,2.157
64.807546377182,2.451,2.314
64.81163907051086,2.412,2.529
64.81163907051086,2.412,2.529
64.81564712524414,2.431,2.549
64.819739818573,2.412,2.725
64.82374954223633,2.431,2.706
64.82374954223633,2.451,2.686
64.82774710655212,2.412,2.745
64.8317494392395,2.412,2.843
64.8317494392395,2.392,2.667
64.83574914932251,2.392,2.706
64.83975481987,2.392,2.804
64.84376502037048,2.412,2.824
64.8448486328125,2.412,2.784
64.8488495349884,2.431,3.020
64.85248732566833,2.451,2.941
64.8564875125885,2.431,2.765
64.8564875125885,2.451,2.745
64.86048793792725,2.412,2.647
64.86462736129761,2.412,2.451
64.86863207817078,2.431,2.333
64.86863207817078,2.451,2.373
64.8727879524231,2.490,2.216
64.87678670883179,2.569,2.098
64.87678670883179,2.667,2.235
64.8807864189148,2.706,2.118
64.88478350639343,2.745,2.098
64.88978576660156,2.745,2.176
64.88978576660156,2.725,2.216
64.89379572868347,2.686,1.980
64.89795255661011,2.706,1.961
64.90205907821655,2.667,1.961
64.90205907821655,2.647,1.745
64.90605854988098,2.608,1.784
64.91004729270935,2.588,1.902
64.91356229782104,2.510,1.961
64.9145393371582,2.510,1.922
64.91784858703613,2.451,1.961
64.92185401916504,2.431,2.078
64.92185401916504,2.431,2.059
64.92685627937317,2.412,2.196
64.92986392974854,2.431,2.275
64.93399262428284,2.431,2.235
64.93399262428284,2.431,2.294
64.9380452632904,2.431,2.373
64.94213891029358,2.412,2.294
64.94672751426697,2.412,2.294
64.94672751426697,2.373,2.373
64.95086097717285,2.373,2.510
64.95487976074219,2.333,2.373
64.95891380310059,2.353,2.471
64.95992946624756,2.333,2.471
64.96257400512695,2.314,2.412
64.96770358085632,2.333,2.451
64.96770358085632,2.275,2.471
64.9717025756836,2.255,2.490
64.97569394111633,2.275,2.275
64.9797031879425,2.255,2.353
64.9797031879425,2.294,2.235
64.98370265960693,2.294,2.039
64.9877028465271,2.314,2.098
64.99170207977295,2.314,2.078
64.99170207977295,2.353,1.902
64.99570226669312,2.333,1.784
64.99970245361328,2.353,1.824
65.00452828407288,2.353,1.647
65.00452828407288,2.333,1.647
65.00855135917664,2.294,1.686
65.01265144348145,2.314,1.784
65.01265144348145,2.294,1.784
65.01680612564087,2.294,1.882
65.02082920074463,2.314,2.000
65.02482962608337,2.333,2.020
65.02482962608337,2.314,2.157
65.02882981300354,2.314,2.275
65.03293347358704,2.333,2.353
65.03694152832031,2.353,2.353
65.03694152832031,2.333,2.510
65.04104971885681,2.314,2.490
65.04504728317261,2.373,2.490
65.0491394996643,2.353,2.569
65.0491394996643,2.294,2.647
65.05273103713989,2.314,2.510
65.05774307250977,2.314,2.471
65.05774307250977,2.314,2.667
65.0618622303009,2.314,2.608
65.06587243080139,2.314,2.588
65.0699942111969,2.294,2.725
65.0699942111969,2.275,2.765
65.07401084899902,2.294,2.627
65.07813096046448,2.314,2.569
65.08224987983704,2.275,2.569
65.08224987983704,2.333,2.510
65.08624982833862,2.294,2.529
65.09025239944458,2.314,2.510
65.09424495697021,2.353,2.431
65.09424495697021,2.353,2.353
65.09835505485535,2.373,2.196
65.10243153572083,2.412,2.196
65.10243153572083,2.431,2.039
65.10647773742676,2.412,2.118
65.11048984527588,2.412,2.196
65.11447811126709,2.412,2.039
65.11447811126709,2.412,2.078
65.1185781955719,2.431,2.098
65.12257814407349,2.431,1.922
65.12666249275208,2.451,1.902
65.12666249275208,2.471,2.020
65.1306529045105,2.471,2.078
65.13475632667542,2.490,1.961
65.13475632667542,2.510,2.059
65.13877439498901,2.510,2.176
65.14288544654846,2.510,2.137
65.14788508415222,2.471,2.255
65.14788508415222,2.451,2.392
65.15196323394775,2.412,2.392
65.15606355667114,2.373,2.353
65.15938448905945,2.373,2.451
65.15938448905945,2.314,2.510
65.16350507736206,2.373,2.529
65.16749405860901,2.314,2.588
65.17249321937561,2.314,2.745
65.17249321937561,2.353,2.627
65.17650532722473,2.373,2.627
65.1805055141449,2.412,2.647
65.1805055141449,2.451,2.471
65.18450474739075,2.451,2.431
65.18861532211304,2.471,2.353
65.1926040649414,2.529,2.392
65.1926040649414,2.549,2.137
65.19703698158264,2.549,2.039
65.2010600566864,2.608,2.098
65.2050609588623,2.588,1.882
65.2050609588623,2.588,1.882
65.20904898643494,2.569,1.961
65.21306037902832,2.529,1.863
65.21706032752991,2.510,1.863
65.21706032752991,2.510,1.922
65.22106051445007,2.451,1.941
65.225665807724,2.471,1.941
65.225665807724,2.451,2.098
65.22967600822449,2.431,2.275
65.23386240005493,2.412,2.255
65.2376914024353,2.392,2.333
65.2376914024353,2.431,2.471
65.24169111251831,2.412,2.392
65.24568915367126,2.392,2.412
65.24969148635864,2.392,2.490
65.24969148635864,2.373,2.490
65.25422811508179,2.353,2.235
65.258225440979,2.353,2.196
65.26222515106201,2.294,2.196
65.26222515106201,2.294,2.039
65.26631665229797,2.235,2.039
65.27041578292847,2.255,2.078
65.27041578292847,2.216,2.157
65.27441573143005,2.216,2.176
65.27841591835022,2.235,2.235
65.28241562843323,2.275,2.255
65.28241562843323,2.314,2.216
65.2865297794342,2.275,2.314
65.29063057899475,2.294,2.392
65.29462838172913,2.294,2.137
65.29462838172913,2.275,2.039
65.29862999916077,2.275,2.000
65.30262994766235,2.314,1.882
65.3067376613617,2.333,1.824
65.30773830413818,2.314,1.922
65.31073713302612,2.333,2.000
65.3148844242096,2.373,1.941
65.3158745765686,2.412,2.118
65.31988430023193,2.412,2.196
65.32399225234985,2.431,2.216
65.32798671722412,2.431,2.314
65.32798671722412,2.471,2.353
65.33210015296936,2.451,2.471
65.33609795570374,2.451,2.412
65.34018802642822,2.471,2.412
65.34018802642822,2.431,2.451
65.34420251846313,2.451,2.314
65.3481879234314,2.431,2.314
65.35230827331543,2.392,2.392
65.35230827331543,2.431,2.235
65.356276512146,2.431,2.333
65.36026692390442,2.451,2.373
65.36026692390442,2.490,2.431
65.36427569389343,2.510,2.490
65.36827659606934,2.490,2.725
65.37227606773376,2.510,2.804
65.37326693534851,2.529,2.706
65.37637734413147,2.529,2.706
65.38136506080627,2.510,2.686
65.38537740707397,2.549,2.529
65.38537740707397,2.549,2.353
65.3893768787384,2.529,2.294
65.39347243309021,2.510,2.176
65.39747071266174,2.549,1.902
65.39747071266174,2.588,1.843
65.40107989311218,2.608,1.824
65.40513467788696,2.608,1.686
65.40513467788696,2.608,1.784
65.41017603874207,2.608,1.882
65.41315197944641,2.588,1.863
65.41815400123596,2.569,2.000
65.41815400123596,2.588,2.118
65.42215394973755,2.608,2.098
65.4261543750763,2.569,2.157
65.4301540851593,2.588,2.294
65.4301540851593,2.588,2.294
65.43415427207947,2.588,2.157
65.4383237361908,2.588,2.294
65.4423840045929,2.588,2.333
65.4423840045929,2.549,2.333
65.44648122787476,2.588,2.333
65.45048141479492,2.549,2.471
65.45048141479492,2.569,2.431
65.45440793037415,2.549,2.353
65.45895886421204,2.569,2.451
65.46297454833984,2.608,2.431
65.46297454833984,2.608,2.510
65.46697449684143,2.588,2.627
65.47105073928833,2.608,2.843
65.47468042373657,2.569,2.725
65.4756989479065,2.549,2.824
65.47882676124573,2.569,2.843
65.48282647132874,2.569,2.686
65.48789858818054,2.549,2.569
65.48789858818054,2.510,2.608
65.49198651313782,2.549,2.431
65.49598836898804,2.510,2.176
65.49598836898804,2.549,2.137
65.49998903274536,2.569,2.039
65.503977060318,2.569,1.843
65.50798892974854,2.569,1.863
65.50798892974854,2.569,1.843
65.51198887825012,2.549,1.765
65.51598882675171,2.510,1.784
65.52007746696472,2.529,1.843
65.52007746696472,2.490,1.961
65.52407503128052,2.490,2.020
65.52807545661926,2.451,2.157
65.53309988975525,2.490,2.412
65.533447265625,2.471,2.235
65.5364465713501,2.510,2.392
65.5405547618866,2.510,2.412
65.5405547618866,2.529,2.294
65.54519486427307,2.529,2.333
65.54919719696045,2.529,2.333
65.55275988578796,2.490,2.314
65.55275988578796,2.490,2.176
65.55688095092773,2.529,2.373
65.5608811378479,2.529,2.275
65.56488060951233,2.510,2.314
65.56488060951233,2.549,2.471
65.56888127326965,2.510,2.667
65.5729911327362,2.490,2.608
65.5729911327362,2.471,2.725
65.5769910812378,2.471,2.843
65.58209133148193,2.392,2.824
65.58610343933105,2.353,2.804
65.58610343933105,2.353,2.804
65.58982586860657,2.275,2.843
65.59434103965759,2.255,2.510
65.59834098815918,2.216,2.373
65.59834098815918,2.216,2.294
65.60234093666077,2.216,2.000
65.6063404083252,2.235,1.882
65.61044430732727,2.216,1.882
65.61044430732727,2.235,1.765
65.61444401741028,2.235,1.686
65.6184434890747,2.255,1.725
65.6184434890747,2.216,1.804
65.62244367599487,2.275,1.863
65.62657237052917,2.255,2.020
65.63057231903076,2.235,2.216
65.63057231903076,2.255,2.196
65.63559317588806,2.255,2.255
65.63858723640442,2.275,2.353
65.64270782470703,2.314,2.333
65.64369463920593,2.333,2.333
65.64670968055725,2.353,2.314
65.65170907974243,2.392,2.510
65.65580534934998,2.392,2.255
65.65580534934998,2.431,2.216
65.65979290008545,2.412,2.235
65.66380262374878,2.451,2.078
65.66380262374878,2.451,2.078
65.66780495643616,2.451,2.078
65.67180466651917,2.490,2.118
65.6758062839508,2.471,2.059
65.6758062839508,2.510,2.157
65.68085980415344,2.490,2.216
65.6841311454773,2.510,2.294
65.68813109397888,2.529,2.392
65.68813109397888,2.510,2.569
65.69212913513184,2.549,2.549
65.69613146781921,2.549,2.588
65.70073890686035,2.569,2.569
65.70073890686035,2.608,2.471
65.70474123954773,2.608,2.333
65.70965695381165,2.627,2.275
65.70965695381165,2.588,2.176
65.71267342567444,2.588,1.824
65.7166759967804,2.569,1.745
65.72067332267761,2.569,1.706
65.72067332267761,2.529,1.451
65.72526812553406,2.510,1.471
65.72926783561707,2.490,1.549
65.73326754570007,2.471,1.490
65.73326754570007,2.451,1.451
65.7372829914093,2.490,1.627
65.74128079414368,2.490,1.686
65.74656462669373,2.490,1.804
65.74656462669373,2.490,1.961
65.74958562850952,2.471,2.235
65.75411200523376,2.490,2.333
65.75411200523376,2.471,2.431
65.75811219215393,2.490,2.647
65.76211214065552,2.451,2.706
65.7661120891571,2.431,2.667
65.7661120891571,2.451,2.765
65.77011203765869,2.412,2.863
65.77411198616028,2.392,2.588
65.77810978889465,2.431,2.569
65.77810978889465,2.431,2.529
65.78219628334045,2.431,2.451
65.78620624542236,2.431,2.333
65.7910361289978,2.412,2.588
65.7910361289978,2.412,2.588
65.79505753517151,2.353,2.510
65.79877734184265,2.373,2.647
65.79877734184265,2.333,2.667
65.80284309387207,2.314,2.686
65.80693483352661,2.294,2.608
65.81093096733093,2.275,2.647
65.81093096733093,2.294,2.471
65.81493496894836,2.275,2.196
65.81893610954285,2.333,2.176
65.82301235198975,2.314,2.039
65.82301235198975,2.392,1.863
65.82701253890991,2.353,1.725
65.8310124874115,2.392,1.804
65.83600306510925,2.412,1.608
65.83600306510925,2.451,1.471
65.84012413024902,2.451,1.588
65.84411311149597,2.490,1.569
65.84411311149597,2.510,1.608
65.84830021858215,2.490,1.824
65.85181474685669,2.490,1.941
65.85594916343689,2.451,1.941
65.85594916343689,2.490,2.078
65.85994935035706,2.471,2.216
65.86406135559082,2.471,2.196
65.86805891990662,2.451,2.373
65.86805891990662,2.471,2.569
65.87280941009521,2.490,2.490
65.87614727020264,2.490,2.549
65.88022708892822,2.490,2.627
65.8812165260315,2.490,2.627
65.8842294216156,2.490,2.510
65.88933205604553,2.471,2.647
65.88933205604553,2.471,2.745
65.89304208755493,2.451,2.569
65.8970398902893,2.451,2.549
65.90116333961487,2.471,2.627
65.90116333961487,2.451,2.529
65.90516304969788,2.451,2.392
65.909264087677,2.471,2.471
65.91326427459717,2.451,2.333
65.91326427459717,2.431,2.078
65.91737747192383,2.451,2.078
65.92137694358826,2.431,2.059
65.92581486701965,2.412,1.882
65.92682576179504,2.392,1.941
65.92982316017151,2.373,2.118
65.93392777442932,2.373,2.039
65.93392777442932,2.373,2.020
65.93799042701721,2.412,2.059
65.94196701049805,2.412,1.980
65.945969581604,2.431,1.922
65.945969581604,2.451,1.980
65.94996905326843,2.431,2.098
65.95486116409302,2.431,1.941
65.9588634967804,2.431,2.118
65.9588634967804,2.451,2.235
65.96286344528198,2.451,2.235
65.96686291694641,2.431,2.353
65.97093987464905,2.412,2.471
65.97093987464905,2.373,2.510
65.97491669654846,2.353,2.392
65.97891879081726,2.333,2.451
65.97891879081726,2.314,2.529
65.98295068740845,2.333,2.510
65.98729085922241,2.314,2.706
65.99129128456116,2.314,3.059
65.99129128456116,2.314,3.137
65.99529147148132,2.353,3.176
65.99929118156433,2.353,3.333
66.00328207015991,2.373,3.353
66.00328207015991,2.373,3.196
66.00741386413574,2.373,3.255
66.01141357421875,2.373,3.176
66.01632952690125,2.353,2.902
66.01632952690125,2.373,2.824
66.01972031593323,2.373,2.627
66.02372026443481,2.392,2.412
66.02372026443481,2.412,2.137
66.02855348587036,2.412,2.020
66.03257346153259,2.412,1.824
66.03710794448853,2.431,1.510
66.03710794448853,2.451,1.431
66.04019212722778,2.471,1.314
66.04429149627686,2.490,1.216
