time,amplitude
4691.22412109,0.60784316
4691.22412109,0.07843138
4691.22412109,0.13725491
4691.23632813,1.47058821
4691.23632813,2.98039222
4691.23632813,3.37254906
4691.23632813,1.82352936
4691.24902344,0.35294119
4691.24902344,0.03921569
4691.24902344,0.45098040
4691.24902344,1.92156863
4691.25683594,3.21568632
4691.25683594,3.05882359
4691.25683594,1.13725495
4691.26904297,0.17647059
4691.26904297,0.01960784
4691.26904297,0.96078432
4691.26904297,2.56862736
4691.28173828,3.35294127
4691.28173828,2.49019599
4691.28173828,0.66666669
4691.28173828,0.09803922
4691.28955078,0.19607843
4691.28955078,1.54901958
4691.30224609,3.37254906
4691.30224609,1.86274505
4691.30224609,0.35294119
4691.30224609,0.03921569
4691.31445313,0.50980395
4691.31445313,1.92156863
4691.31445313,3.21568632
4691.31445313,3.07843137
4691.32617188,1.13725495
4691.32617188,0.19607843
4691.32617188,0.01960784
4691.32617188,0.86274511
4691.33496094,2.54901958
4691.33496094,3.35294127
4691.33496094,2.49019599
4691.34667969,0.58823532
4691.34667969,0.07843138
4691.34667969,0.11764706
4691.34667969,1.45098042
4691.35888672,2.96078420
4691.35888672,3.37254906
4691.35888672,1.86274505
4691.35888672,0.35294119
4691.37158203,0.01960784
4691.37158203,0.49019608
4691.37158203,1.90196073
4691.37158203,3.19607854
4691.37988281,3.09803915
4691.37988281,1.15686274
4691.37988281,0.17647059
4691.39257813,0.00000000
4691.39257813,0.88235295
4691.39257813,2.52941179
4691.39257813,3.37254906
4691.40429688,2.50980401
4691.40429688,0.58823532
4691.40429688,0.07843138
4691.40429688,0.09803922
4691.41650391,1.41176474
4691.41650391,2.98039222
4691.41650391,3.39215684
4691.41650391,1.86274505
4691.42480469,0.33333334
4691.42480469,0.00000000
4691.42480469,0.39215687
4691.43701172,1.88235295
4691.43701172,3.21568632
4691.43701172,3.09803915
4691.43701172,1.13725495
4691.44970703,0.15686275
4691.44970703,0.00000000
4691.44970703,0.82352942
4691.44970703,2.52941179
4691.45751953,3.37254906
4691.45751953,2.50980401
4691.47021484,0.05882353
4691.47021484,0.07843138
4691.47021484,1.41176474
4691.47021484,2.98039222
4691.48193359,3.39215684
4691.48193359,1.88235295
4691.48193359,0.33333334
4691.48193359,0.00000000
4691.49462891,0.37254903
4691.49462891,1.86274505
4691.49462891,3.21568632
4691.49462891,3.11764717
4691.50244141,1.15686274
4691.50244141,0.15686275
4691.50244141,0.00000000
4691.51513672,0.84313726
4691.51513672,2.52941179
4691.51513672,3.39215684
4691.51513672,2.54901958
4691.52734375,0.66666669
4691.52734375,0.05882353
4691.52734375,0.07843138
4691.52734375,1.43137252
4691.53955078,2.98039222
4691.53955078,3.41176462
4691.53955078,1.92156863
4691.53955078,0.33333334
4691.54785156,0.00000000
4691.54785156,0.37254903
4691.54785156,1.86274505
4691.56005859,3.21568632
4691.56005859,3.15686274
4691.56005859,1.17647064
4691.56005859,0.15686275
4691.57226563,0.00000000
4691.57226563,0.80392158
4691.57226563,2.50980401
4691.57226563,3.39215684
4691.58056641,2.56862736
4691.58056641,0.62745100
4691.59277344,0.05882353
4691.59277344,1.41176474
4691.59277344,2.98039222
4691.59277344,3.43137264
4691.60546875,1.94117641
4691.60546875,0.35294119
4691.60546875,0.00000000
4691.60546875,0.41176471
4691.61718750,1.86274505
4691.61718750,3.23529410
4691.61718750,3.17647052
4691.61718750,1.21568632
4691.62597656,0.17647059
4691.62597656,0.00000000
4691.62597656,0.82352942
4691.63769531,2.50980401
4691.63769531,3.41176462
4691.63769531,2.58823538
4691.63769531,0.62745100
4691.64990234,0.07843138
4691.64990234,0.07843138
4691.64990234,1.39215684
4691.64990234,2.98039222
4691.66259766,3.43137264
4691.66259766,1.96078432
4691.66259766,0.37254903
4691.66259766,0.00000000
4691.67041016,0.31372550
4691.67041016,1.84313726
4691.67041016,3.21568632
4691.68310547,3.19607854
4691.68310547,1.19607842
4691.68310547,0.17647059
4691.68310547,0.00000000
4691.69482422,0.74509805
4691.69482422,2.50980401
4691.69482422,3.41176462
4691.69482422,2.58823538
4691.70751953,0.62745100
4691.70751953,0.07843138
4691.70751953,0.07843138
4691.70751953,1.39215684
4691.71582031,3.00000000
4691.71582031,3.45098042
4691.71582031,2.00000000
4691.72802734,0.37254903
4691.72802734,0.01960784
4691.72802734,0.43137255
4691.72802734,1.86274505
4691.74023438,3.23529410
4691.74023438,3.21568632
4691.74023438,1.27450979
4691.74023438,0.19607843
4691.74853516,0.00000000
4691.74853516,0.88235295
4691.76123047,3.41176462
4691.76123047,2.62745094
4691.76123047,0.74509805
4691.76123047,0.09803922
4691.77294922,0.07843138
4691.77294922,1.41176474
4691.77294922,2.98039222
4691.77294922,3.45098042
4691.78515625,2.01960778
4691.78515625,0.39215687
4691.78515625,0.01960784
4691.78515625,0.35294119
4691.79345703,1.84313726
4691.79345703,3.21568632
4691.79345703,3.21568632
4691.80566406,1.25490201
4691.80566406,0.19607843
4691.80566406,0.00000000
4691.80566406,0.80392158
4691.81835938,2.49019599
4691.81835938,3.39215684
4691.81835938,2.62745094
4691.81835938,0.76470590
4691.83007813,0.11764706
4691.83007813,0.09803922
4691.83007813,1.45098042
4691.83007813,2.98039222
4691.83886719,3.45098042
4691.83886719,2.03921580
4691.83886719,0.43137255
4691.85058594,0.07843138
4691.85058594,0.45098040
4691.85058594,1.82352936
4691.85058594,3.17647052
4691.86328125,3.17647052
4691.86328125,1.29411769
4691.86328125,0.25490198
4691.86328125,0.05882353
4691.87548828,0.82352942
4691.87548828,2.45098042
4691.87548828,3.35294127
4691.87548828,2.60784316
4691.88378906,0.78431374
4691.88378906,0.15686275
4691.88378906,0.13725491
4691.89599609,1.43137252
4691.89599609,2.94117641
4691.89599609,3.39215684
4691.89599609,2.03921580
4691.90820313,0.43137255
4691.90820313,0.05882353
4691.90820313,0.49019608
4691.90820313,1.84313726
4691.91601563,3.21568632
4691.91601563,3.25490189
4691.92871094,0.21568628
4691.92871094,0.01960784
4691.92871094,0.84313726
4691.92871094,2.49019599
4691.94091797,3.41176462
4691.94091797,2.66666675
4691.94091797,0.78431374
4691.94091797,0.11764706
4691.95361328,0.07843138
4691.95361328,1.35294116
4691.95361328,2.98039222
4691.95361328,3.47058821
4691.96142578,2.05882359
4691.96142578,0.41176471
4691.96142578,0.01960784
4691.97412109,0.37254903
4691.97412109,1.80392158
4691.97412109,3.21568632
4691.97412109,3.25490189
4691.98583984,1.31372547
4691.98583984,0.19607843
4691.98583984,0.00000000
4691.98583984,0.78431374
4691.99804688,2.47058821
4691.99804688,3.43137264
4691.99804688,2.66666675
4691.99804688,0.74509805
4692.00634766,0.09803922
4692.00634766,0.05882353
4692.00634766,1.33333337
4692.01904297,2.98039222
4692.01904297,3.47058821
4692.01904297,2.07843137
4692.01904297,0.41176471
4692.03125000,0.00000000
4692.03125000,0.33333334
4692.03125000,1.78431368
4692.03125000,3.21568632
4692.03906250,3.27450991
4692.03906250,1.33333337
4692.05126953,0.00000000
4692.05126953,0.78431374
4692.05126953,2.47058821
4692.05126953,3.43137264
4692.06396484,2.70588231
4692.06396484,0.80392158
4692.06396484,0.09803922
4692.06396484,0.05882353
4692.07617188,1.41176474
4692.07617188,3.00000000
4692.07617188,3.49019599
4692.07617188,2.11764717
4692.08447266,0.41176471
4692.08447266,0.00000000
4692.08447266,0.35294119
4692.09667969,1.78431368
4692.09667969,3.23529410
4692.09667969,3.31372547
4692.09667969,1.33333337
4692.10937500,0.19607843
4692.10937500,0.00000000
4692.10937500,0.70588237
4692.10937500,2.45098042
4692.12109375,3.45098042
4692.12109375,2.72549009
4692.12109375,0.78431374
4692.12109375,0.07843138
4692.12890625,0.03921569
4692.12890625,1.37254906
4692.12890625,3.01960778
4692.14160156,3.52941179
4692.14160156,2.13725495
4692.14160156,0.41176471
4692.14160156,0.00000000
4692.15429688,0.39215687
4692.15429688,1.82352936
4692.15429688,3.27450991
4692.15429688,3.35294127
4692.16650391,1.37254906
4692.16650391,0.19607843
4692.16650391,0.00000000
4692.16650391,0.72549021
4692.17431641,2.47058821
4692.17431641,3.50980401
4692.17431641,2.78431368
4692.18652344,0.76470590
4692.18652344,0.07843138
4692.18652344,0.01960784
4692.18652344,1.33333337
4692.19873047,3.03921580
4692.19873047,3.58823538
4692.19873047,2.19607854
4692.19873047,0.41176471
4692.20703125,0.00000000
4692.20703125,0.33333334
4692.21923828,3.31372547
4692.21923828,3.43137264
4692.21923828,1.41176474
4692.21923828,0.19607843
4692.23193359,0.00000000
4692.23193359,0.78431374
4692.23193359,2.50980401
4692.23193359,3.56862736
4692.24414063,2.84313726
4692.24414063,0.84313726
4692.24414063,0.07843138
4692.24414063,0.00000000
4692.25244141,1.35294116
4692.25244141,3.09803915
4692.25244141,3.64705873
4692.26416016,2.23529410
4692.26416016,0.41176471
4692.26416016,0.00000000
4692.26416016,0.29411766
4692.27685547,1.80392158
4692.27685547,3.37254906
4692.27685547,3.49019599
4692.27685547,1.45098042
4692.28906250,0.17647059
4692.28906250,0.00000000
4692.28906250,0.76470590
4692.28906250,2.52941179
4692.29785156,3.62745094
4692.29785156,2.92156863
4692.29785156,0.86274511
4692.30957031,0.07843138
4692.30957031,0.00000000
4692.30957031,1.41176474
4692.30957031,3.15686274
4692.32226563,3.70588231
4692.32226563,2.29411769
4692.32226563,0.43137255
4692.32226563,0.00000000
4692.33447266,0.27450982
4692.33447266,1.82352936
4692.33447266,3.41176462
4692.33447266,3.54901958
4692.34228516,1.47058821
4692.34228516,0.17647059
4692.34228516,0.00000000
4692.35498047,0.66666669
4692.35498047,2.54901958
4692.35498047,3.68627453
4692.35498047,2.94117641
4692.36718750,0.86274511
4692.36718750,0.07843138
4692.36718750,0.00000000
4692.36718750,1.35294116
4692.37548828,3.17647052
4692.37548828,3.74509811
4692.38769531,0.45098040
4692.38769531,0.00000000
4692.38769531,0.29411766
4692.38769531,1.84313726
4692.39941406,3.43137264
4692.39941406,3.58823538
4692.39941406,1.50980389
4692.39941406,0.19607843
4692.41210938,0.00000000
4692.41210938,0.70588237
4692.41210938,2.56862736
4692.41210938,3.68627453
4692.42041016,2.96078420
4692.42041016,0.80392158
4692.42041016,0.07843138
4692.43261719,0.01960784
4692.43261719,1.27450979
4692.43261719,3.17647052
4692.43261719,3.76470590
4692.44482422,2.31372547
4692.44482422,0.45098040
4692.44482422,0.00000000
4692.44482422,0.23529412
4692.45751953,1.82352936
4692.45751953,3.45098042
4692.45751953,3.60784316
4692.45751953,1.52941179
4692.46533203,0.19607843
4692.46533203,0.00000000
4692.46533203,0.62745100
4692.47753906,2.56862736
4692.47753906,3.70588231
4692.47753906,3.00000000
4692.47753906,0.80392158
4692.48974609,0.07843138
4692.48974609,0.00000000
4692.48974609,1.29411769
4692.48974609,3.19607854
4692.50244141,3.78431368
4692.50244141,2.35294127
4692.50244141,0.45098040
4692.50244141,0.00000000
4692.51025391,0.23529412
4692.51025391,1.82352936
4692.51025391,3.47058821
4692.52294922,3.64705873
4692.52294922,1.54901958
4692.52294922,0.19607843
4692.52294922,0.00000000
4692.53466797,0.72549021
4692.53466797,2.56862736
4692.53466797,3.74509811
4692.53466797,3.05882359
4692.54345703,0.92156863
4692.54345703,0.07843138
4692.55517578,1.41176474
4692.55517578,3.23529410
4692.55517578,3.84313726
4692.55517578,2.43137264
4692.56787109,0.47058824
4692.56787109,0.00000000
4692.56787109,0.25490198
4692.56787109,1.86274505
4692.58007813,3.52941179
4692.58007813,3.72549009
4692.58007813,1.58823526
4692.58007813,0.19607843
4692.58837891,0.00000000
4692.58837891,0.70588237
4692.58837891,2.60784316
4692.60058594,3.86274505
4692.60058594,3.17647052
4692.60058594,0.94117647
4692.60058594,0.07843138
4692.61279297,0.00000000
4692.61279297,1.45098042
4692.61279297,3.31372547
4692.61279297,3.96078420
4692.62500000,2.52941179
4692.62500000,0.47058824
4692.62500000,0.00000000
4692.62500000,0.33333334
4692.63330078,1.92156863
4692.63330078,3.60784316
4692.63330078,3.82352948
4692.64550781,1.64705884
4692.64550781,0.21568628
4692.64550781,0.00000000
4692.64550781,0.68627453
4692.65771484,2.62745094
4692.65771484,3.88235283
4692.65771484,3.19607854
4692.65771484,0.96078432
4692.66601563,0.11764706
4692.66601563,0.01960784
4692.67871094,3.29411769
4692.67871094,3.92156863
4692.67871094,2.50980401
4692.67871094,0.52941179
4692.69042969,0.03921569
4692.69042969,0.37254903
4692.69042969,1.94117641
4692.69042969,3.54901958
4692.70263672,3.76470590
4692.70263672,1.66666663
4692.70263672,0.29411766
4692.70263672,0.03921569
4692.71093750,0.70588237
4692.71093750,2.60784316
4692.71093750,3.78431368
4692.72363281,3.13725495
4692.72363281,1.00000000
4692.72363281,0.19607843
4692.72363281,0.09803922
4692.73583984,1.37254906
4692.73583984,3.25490189
4692.73583984,3.84313726
4692.73583984,2.50980401
4692.74755859,0.58823532
4692.74755859,0.09803922
4692.74755859,0.37254903
4692.74755859,1.90196073
4692.75634766,3.50980401
4692.75634766,3.70588231
4692.75634766,1.70588231
4692.76806641,0.33333334
4692.76806641,0.07843138
4692.76806641,0.80392158
4692.76806641,2.58823538
4692.78076172,3.76470590
4692.78076172,3.13725495
4692.78076172,1.05882359
4692.78076172,0.21568628
4692.79296875,0.11764706
4692.79296875,1.37254906
4692.79296875,3.21568632
4692.79296875,3.82352948
4692.80126953,2.47058821
4692.80126953,0.58823532
4692.80126953,0.09803922
4692.81347656,0.31372550
4692.81347656,1.82352936
4692.81347656,3.47058821
4692.81347656,3.70588231
4692.82568359,1.66666663
4692.82568359,0.33333334
4692.82568359,0.07843138
4692.82568359,0.70588237
4692.83349609,2.54901958
4692.83349609,3.72549009
4692.84619141,1.05882359
4692.84619141,0.23529412
4692.84619141,0.11764706
4692.84619141,1.43137252
4692.85839844,3.19607854
4692.85839844,3.80392146
4692.85839844,2.50980401
4692.85839844,0.60784316
4692.87109375,0.11764706
4692.87109375,0.37254903
4692.87109375,1.88235295
4692.87109375,3.47058821
4692.87890625,3.68627453
4692.87890625,1.68627453
4692.87890625,0.33333334
4692.89160156,0.07843138
4692.89160156,0.66666669
4692.89160156,2.52941179
4692.89160156,3.74509811
4692.90332031,3.11764717
4692.90332031,1.01960790
4692.90332031,0.21568628
4692.90332031,0.09803922
4692.91601563,1.35294116
4692.91601563,3.19607854
4692.91601563,3.80392146
4692.91601563,2.50980401
4692.92382813,0.56862748
4692.92382813,0.07843138
4692.92382813,0.35294119
4692.93652344,1.88235295
4692.93652344,3.47058821
4692.93652344,3.72549009
4692.93652344,1.70588231
4692.94873047,0.31372550
4692.94873047,0.03921569
4692.94873047,0.68627453
4692.94873047,2.52941179
4692.96093750,3.74509811
4692.96093750,3.13725495
4692.96093750,1.00000000
4692.96093750,0.17647059
4692.96923828,0.05882353
4692.96923828,1.25490201
4692.96923828,3.19607854
4692.98144531,3.82352948
4692.98144531,2.50980401
4692.98144531,0.56862748
4692.98144531,0.07843138
4692.99365234,0.25490198
4692.99365234,1.78431368
4692.99365234,3.47058821
4692.99365234,3.72549009
4693.00195313,1.68627453
4693.00195313,0.29411766
4693.01416016,0.66666669
4693.01416016,2.50980401
4693.01416016,3.74509811
4693.01416016,3.17647052
4693.02636719,1.01960790
4693.02636719,0.17647059
4693.02636719,0.05882353
4693.02636719,1.29411769
4693.03857422,3.17647052
4693.03857422,3.82352948
4693.03857422,2.52941179
4693.03857422,0.54901963
4693.04687500,0.05882353
4693.04687500,0.25490198
4693.04687500,1.78431368
4693.05908203,3.47058821
4693.05908203,3.74509811
4693.05908203,1.72549021
4693.05908203,0.29411766
4693.07128906,0.03921569
4693.07128906,0.68627453
4693.07128906,2.49019599
4693.07128906,3.74509811
4693.08398438,3.19607854
4693.08398438,1.05882359
4693.08398438,0.17647059
4693.08398438,0.05882353
4693.09228516,1.33333337
4693.09228516,3.17647052
4693.09228516,3.82352948
4693.10449219,2.54901958
4693.10449219,0.56862748
4693.10449219,0.07843138
4693.10449219,0.25490198
4693.11669922,1.76470590
4693.11669922,3.45098042
4693.11669922,3.72549009
4693.11669922,1.70588231
4693.12451172,0.31372550
4693.12451172,0.03921569
4693.13720703,2.45098042
4693.13720703,3.72549009
4693.13720703,3.17647052
4693.13720703,1.05882359
4693.14941406,0.17647059
4693.14941406,0.05882353
4693.14941406,1.33333337
4693.14941406,3.13725495
4693.16162109,3.80392146
4693.16162109,2.56862736
4693.16162109,0.58823532
4693.16162109,0.07843138
4693.16992188,0.35294119
4693.16992188,1.86274505
4693.16992188,3.43137264
4693.18261719,3.72549009
4693.18261719,1.76470590
4693.18261719,0.31372550
4693.18261719,0.03921569
4693.19433594,0.66666669
4693.19433594,2.45098042
4693.19433594,3.70588231
4693.19433594,3.19607854
4693.20703125,1.05882359
4693.20703125,0.19607843
4693.20703125,0.05882353
4693.20703125,1.25490201
4693.21484375,3.11764717
4693.21484375,3.78431368
4693.21484375,2.56862736
4693.22753906,0.58823532
4693.22753906,0.07843138
4693.22753906,0.29411766
4693.22753906,1.80392158
4693.23974609,3.41176462
4693.23974609,3.72549009
4693.23974609,1.78431368
4693.23974609,0.31372550
4693.25195313,0.01960784
4693.25195313,0.66666669
4693.25195313,2.41176462
4693.25195313,3.70588231
4693.25976563,3.21568632
4693.25976563,1.07843137
4693.25976563,0.17647059
4693.27197266,0.03921569
4693.27197266,1.17647064
4693.27197266,3.07843137
4693.27197266,3.78431368
4693.28466797,2.56862736
4693.28466797,0.58823532
4693.28466797,0.05882353
4693.28466797,0.21568628
4693.29248047,1.72549021
4693.29248047,3.39215684
4693.30517578,1.78431368
4693.30517578,0.31372550
4693.30517578,0.01960784
4693.30517578,0.62745100
4693.31689453,2.39215684
4693.31689453,3.68627453
4693.31689453,3.23529410
4693.31689453,1.07843137
4693.32958984,0.17647059
4693.32958984,0.01960784
4693.32958984,1.17647064
4693.32958984,3.05882359
4693.33740234,3.78431368
4693.33740234,2.56862736
4693.33740234,0.58823532
4693.35009766,0.05882353
4693.35009766,0.19607843
4693.35009766,1.64705884
4693.35009766,3.37254906
4693.36230469,3.72549009
4693.36230469,1.76470590
4693.36230469,0.31372550
4693.36230469,0.01960784
4693.37500000,0.52941179
4693.37500000,2.33333325
4693.37500000,3.66666675
4693.37500000,3.23529410
4693.38281250,1.09803927
4693.38281250,0.19607843
4693.38281250,0.01960784
4693.39501953,1.19607842
4693.39501953,3.03921580
4693.39501953,3.78431368
4693.39501953,2.60784316
4693.40722656,0.58823532
4693.40722656,0.05882353
4693.40722656,0.21568628
4693.40722656,1.72549021
4693.41992188,3.37254906
4693.41992188,3.74509811
4693.41992188,1.82352936
4693.41992188,0.33333334
4693.42773438,0.01960784
4693.42773438,0.52941179
4693.42773438,2.31372547
4693.44042969,3.66666675
4693.44042969,3.25490189
4693.44042969,1.09803927
4693.44042969,0.19607843
4693.45214844,0.01960784
4693.45214844,1.11764705
4693.45214844,3.01960778
4693.45214844,3.78431368
4693.46093750,2.62745094
4693.46093750,0.60784316
4693.47265625,0.21568628
4693.47265625,1.72549021
4693.47265625,3.37254906
4693.47265625,3.74509811
4693.48535156,1.86274505
4693.48535156,0.33333334
4693.48535156,0.01960784
4693.48535156,0.58823532
4693.49755859,2.31372547
4693.49755859,3.66666675
4693.49755859,3.27450991
4693.49755859,1.13725495
4693.50585938,0.19607843
4693.50585938,0.01960784
4693.50585938,1.13725495
4693.51806641,3.00000000
4693.51806641,3.78431368
4693.51806641,2.64705873
4693.51806641,0.60784316
4693.53027344,0.05882353
4693.53027344,0.19607843
4693.53027344,1.72549021
4693.53027344,3.35294127
4693.54248047,3.76470590
4693.54248047,1.88235295
4693.54248047,0.33333334
4693.54248047,0.00000000
4693.55078125,0.58823532
4693.55078125,2.29411769
4693.55078125,3.66666675
4693.56298828,3.29411769
4693.56298828,1.15686274
4693.56298828,0.17647059
4693.56298828,0.00000000
4693.57568359,1.09803927
4693.57568359,2.98039222
4693.57568359,3.78431368
4693.57568359,2.64705873
4693.58789063,0.60784316
4693.58789063,0.03921569
4693.58789063,0.13725491
4693.58789063,1.60784316
4693.59619141,3.35294127
4693.59619141,3.76470590
4693.59619141,1.88235295
4693.60791016,0.33333334
4693.60791016,0.00000000
4693.60791016,0.49019608
4693.60791016,2.25490189
4693.62060547,3.66666675
4693.62060547,3.31372547
4693.62060547,1.15686274
4693.62060547,0.17647059
4693.62841797,0.00000000
4693.62841797,1.09803927
4693.64111328,3.80392146
4693.64111328,2.68627453
4693.64111328,0.62745100
4693.64111328,0.03921569
4693.65332031,0.13725491
4693.65332031,1.62745094
4693.65332031,3.35294127
4693.65332031,3.78431368
4693.66503906,1.90196073
4693.66503906,0.33333334
4693.66503906,0.00000000
4693.66503906,0.41176471
4693.67382813,2.23529410
4693.67382813,3.66666675
4693.67382813,3.33333325
4693.68603516,1.15686274
4693.68603516,0.17647059
4693.68603516,0.00000000
4693.68603516,1.00000000
4693.69824219,2.96078420
4693.69824219,3.80392146
4693.69824219,2.66666675
4693.69824219,0.62745100
4693.71044922,0.03921569
4693.71044922,0.11764706
4693.71044922,1.58823526
4693.71044922,3.35294127
4693.71875000,3.80392146
4693.71875000,1.94117641
4693.71875000,0.35294119
4693.73144531,0.00000000
4693.73144531,0.52941179
4693.73144531,2.23529410
4693.73144531,3.66666675
4693.74316406,3.37254906
4693.74316406,1.21568632
4693.74316406,0.19607843
4693.74316406,0.00000000
4693.75195313,1.05882359
4693.75195313,2.96078420
4693.76367188,2.74509811
4693.76367188,0.64705884
4693.76367188,0.05882353
4693.76367188,0.13725491
4693.77636719,1.66666663
4693.77636719,3.37254906
4693.77636719,3.82352948
4693.77636719,2.00000000
4693.78857422,0.37254903
4693.78857422,0.00000000
4693.78857422,0.58823532
4693.78857422,2.23529410
4693.79687500,3.68627453
4693.79687500,3.41176462
4693.79687500,1.23529410
4693.80908203,0.19607843
4693.80908203,0.00000000
4693.80908203,1.09803927
4693.80908203,2.94117641
4693.82128906,3.82352948
4693.82128906,2.76470590
4693.82128906,0.66666669
4693.82128906,0.07843138
4693.83349609,0.11764706
4693.83349609,1.64705884
4693.83349609,3.35294127
4693.83349609,3.82352948
4693.84179688,2.00000000
4693.84179688,0.37254903
4693.84179688,0.00000000
4693.85400391,0.49019608
4693.85400391,2.19607854
4693.85400391,3.64705873
4693.85400391,3.43137264
4693.86669922,1.23529410
4693.86669922,0.19607843
4693.86669922,0.00000000
4693.86669922,1.07843137
4693.87841797,2.92156863
4693.87841797,3.82352948
4693.87841797,2.78431368
4693.87841797,0.66666669
4693.88720703,0.05882353
4693.88720703,0.11764706
4693.88720703,1.62745094
4693.89892578,3.35294127
4693.89892578,3.82352948
4693.89892578,2.01960778
4693.89892578,0.37254903
4693.91113281,0.00000000
4693.91113281,0.37254903
4693.91113281,2.15686274
4693.91113281,3.64705873
4693.91943359,3.41176462
4693.91943359,1.21568632
4693.93164063,0.00000000
4693.93164063,0.98039216
4693.93164063,2.88235283
4693.93164063,3.80392146
4693.94433594,2.78431368
4693.94433594,0.66666669
4693.94433594,0.05882353
4693.94433594,0.09803922
4693.95605469,1.62745094
4693.95605469,3.33333325
4693.95605469,3.82352948
4693.95605469,2.03921580
4693.96484375,0.37254903
4693.96484375,0.00000000
4693.96484375,0.41176471
4693.97656250,2.15686274
4693.97656250,3.62745094
4693.97656250,3.43137264
4693.97656250,1.23529410
4693.98925781,0.19607843
4693.98925781,0.00000000
4693.98925781,0.88235295
4693.98925781,2.86274505
4694.00146484,3.80392146
4694.00146484,2.76470590
4694.00146484,0.66666669
4694.00146484,0.05882353
4694.00976563,0.09803922
4694.00976563,1.58823526
4694.00976563,3.33333325
4694.02197266,3.84313726
4694.02197266,2.07843137
4694.02197266,0.39215687
4694.02197266,0.00000000
4694.03417969,0.54901963
4694.03417969,2.15686274
4694.03417969,3.64705873
4694.03417969,3.47058821
4694.04638672,1.29411769
4694.04638672,0.19607843
