time,amplitude
3975.30810547,0.00000000
3975.30810547,1.01960790
3975.30810547,2.72549009
3975.30810547,3.50980401
3975.32055664,2.49019599
3975.32055664,0.60784316
3975.32055664,0.05882353
3975.32055664,0.19607843
3975.32861328,1.58823526
3975.32861328,3.11764717
3975.32861328,3.50980401
3975.34082031,1.80392158
3975.34082031,0.31372550
3975.34082031,0.00000000
3975.34082031,0.47058824
3975.35327148,2.01960778
3975.35327148,3.37254906
3975.35327148,3.11764717
3975.35327148,1.07843137
3975.36547852,0.15686275
3975.36547852,0.00000000
3975.36547852,0.92156863
3975.36547852,2.70588231
3975.37353516,3.50980401
3975.37353516,2.50980401
3975.37353516,0.56862748
3975.38598633,0.05882353
3975.38598633,0.13725491
3975.38598633,1.54901958
3975.38598633,3.11764717
3975.39819336,3.50980401
3975.39819336,1.84313726
3975.39819336,0.31372550
3975.39819336,0.00000000
3975.41064453,0.54901963
3975.41064453,2.01960778
3975.41064453,3.37254906
3975.41064453,3.15686274
3975.41870117,1.11764705
3975.41870117,0.17647059
3975.41870117,0.00000000
3975.43115234,0.94117647
3975.43115234,2.68627453
3975.43115234,3.50980401
3975.43115234,2.52941179
3975.44335938,0.58823532
3975.44335938,0.05882353
3975.44335938,0.09803922
3975.44335938,1.49019611
3975.45141602,3.09803915
3975.45141602,3.52941179
3975.46386719,0.33333334
3975.46386719,0.00000000
3975.46386719,0.50980395
3975.46386719,1.98039210
3975.47607422,3.37254906
3975.47607422,3.17647052
3975.47607422,1.15686274
3975.47607422,0.17647059
3975.48852539,0.00000000
3975.48852539,1.00000000
3975.48852539,2.66666675
3975.48852539,3.50980401
3975.49658203,2.56862736
3975.49658203,0.64705884
3975.49658203,0.07843138
3975.50903320,0.09803922
3975.50903320,1.47058821
3975.50903320,3.09803915
3975.50903320,3.52941179
3975.52099609,1.88235295
3975.52099609,0.35294119
3975.52099609,0.00000000
3975.52099609,0.43137255
3975.53320313,1.94117641
3975.53320313,3.35294127
3975.53320313,3.19607854
3975.53320313,1.15686274
3975.54174805,0.17647059
3975.54174805,0.00000000
3975.54174805,0.96078432
3975.55395508,2.64705873
3975.55395508,3.52941179
3975.55395508,2.58823538
3975.55395508,0.68627453
3975.56640625,0.07843138
3975.56640625,0.09803922
3975.56640625,1.49019611
3975.56640625,3.09803915
3975.57836914,3.54901958
3975.57836914,1.92156863
3975.57836914,0.35294119
3975.57836914,0.00000000
3975.58666992,0.41176471
3975.58666992,1.94117641
3975.58666992,3.35294127
3975.59887695,3.21568632
3975.59887695,1.17647064
3975.59887695,0.17647059
3975.59887695,0.00000000
3975.61108398,0.80392158
3975.61108398,2.60784316
3975.61108398,3.50980401
3975.61108398,2.58823538
3975.61938477,0.60784316
3975.61938477,0.07843138
3975.63159180,1.43137252
3975.63159180,3.09803915
3975.63159180,3.54901958
3975.63159180,1.96078432
3975.64404297,0.35294119
3975.64404297,0.00000000
3975.64404297,0.37254903
3975.64404297,1.90196073
3975.65625000,3.33333325
3975.65625000,3.25490189
3975.65625000,1.19607842
3975.65625000,0.17647059
3975.66430664,0.00000000
3975.66430664,0.82352942
3975.66430664,2.58823538
3975.67675781,3.50980401
3975.67675781,2.62745094
3975.67675781,0.62745100
3975.67675781,0.07843138
3975.68896484,0.07843138
3975.68896484,1.43137252
3975.68896484,3.07843137
3975.68896484,3.54901958
3975.70141602,2.00000000
3975.70141602,0.37254903
3975.70141602,0.01960784
3975.70141602,0.49019608
3975.70947266,1.88235295
3975.70947266,3.33333325
3975.70947266,3.27450991
3975.72167969,1.25490201
3975.72167969,0.19607843
3975.72167969,0.00000000
3975.72167969,0.84313726
3975.73413086,2.56862736
3975.73413086,3.50980401
3975.73413086,2.66666675
3975.73413086,0.64705884
3975.74218750,0.09803922
3975.74218750,0.07843138
3975.75463867,3.07843137
3975.75463867,3.56862736
3975.75463867,2.01960778
3975.75463867,0.39215687
3975.76684570,0.01960784
3975.76684570,0.41176471
3975.76684570,1.86274505
3975.76684570,3.33333325
3975.77929688,3.29411769
3975.77929688,1.27450979
3975.77929688,0.19607843
3975.77929688,0.00000000
3975.78735352,0.88235295
3975.78735352,2.54901958
3975.78735352,3.52941179
3975.79956055,2.70588231
3975.79956055,0.76470590
3975.79956055,0.09803922
3975.79956055,0.07843138
3975.81201172,1.41176474
3975.81201172,3.07843137
3975.81201172,3.56862736
3975.81201172,2.05882359
3975.82421875,0.39215687
3975.82421875,0.01960784
3975.82421875,0.33333334
3975.82421875,1.82352936
3975.83251953,3.33333325
3975.83251953,3.31372547
3975.83251953,1.29411769
3975.84472656,0.19607843
3975.84472656,0.00000000
3975.84472656,0.80392158
3975.84472656,2.52941179
3975.85693359,3.52941179
3975.85693359,2.72549009
3975.85693359,0.78431374
3975.85693359,0.09803922
3975.86938477,0.09803922
3975.86938477,1.45098042
3975.86938477,3.07843137
3975.86938477,3.56862736
3975.87744141,2.09803915
3975.87744141,0.41176471
3975.87744141,0.03921569
3975.88989258,0.37254903
3975.88989258,1.80392158
3975.88989258,3.31372547
3975.88989258,3.33333325
3975.90209961,1.33333337
3975.90209961,0.21568628
3975.90209961,0.00000000
3975.90209961,0.74509805
3975.91015625,2.50980401
3975.91015625,3.50980401
3975.92285156,0.78431374
3975.92285156,0.11764706
3975.92285156,0.05882353
3975.92285156,1.41176474
3975.93481445,3.05882359
3975.93481445,3.56862736
3975.93481445,2.13725495
3975.93481445,0.43137255
3975.94726563,0.03921569
3975.94726563,0.47058824
3975.94726563,1.82352936
3975.94726563,3.31372547
3975.95532227,3.35294127
3975.95532227,1.37254906
3975.95532227,0.21568628
3975.96777344,0.00000000
3975.96777344,0.74509805
3975.96777344,2.47058821
3975.96777344,3.50980401
3975.97998047,2.76470590
3975.97998047,0.78431374
3975.97998047,0.11764706
3975.97998047,0.05882353
3975.99243164,1.33333337
3975.99243164,3.03921580
3975.99243164,3.56862736
3975.99243164,2.15686274
3976.00048828,0.43137255
3976.00048828,0.03921569
3976.00048828,0.39215687
3976.01269531,1.78431368
3976.01269531,3.29411769
3976.01269531,3.37254906
3976.01269531,1.41176474
3976.02514648,0.21568628
3976.02514648,0.00000000
3976.02514648,0.80392158
3976.02514648,2.45098042
3976.03735352,3.50980401
3976.03735352,2.78431368
3976.03735352,0.82352942
3976.03735352,0.11764706
3976.04541016,0.05882353
3976.04541016,1.31372547
3976.04541016,3.03921580
3976.05786133,3.56862736
3976.05786133,2.17647052
3976.05786133,0.43137255
3976.05786133,0.03921569
3976.07006836,0.31372550
3976.07006836,1.72549021
3976.07006836,3.27450991
3976.07006836,3.39215684
3976.07836914,1.43137252
3976.07836914,0.21568628
3976.09057617,0.78431374
3976.09057617,2.43137264
3976.09057617,3.50980401
3976.09057617,2.82352948
3976.10302734,0.88235295
3976.10302734,0.13725491
3976.10302734,0.07843138
3976.10302734,1.39215684
3976.11523438,3.01960778
3976.11523438,3.56862736
3976.11523438,2.23529410
3976.11523438,0.45098040
3976.12329102,0.03921569
3976.12329102,0.31372550
3976.12329102,1.72549021
3976.13574219,3.27450991
3976.13574219,3.41176462
3976.13574219,1.45098042
3976.13574219,0.21568628
3976.14770508,0.00000000
3976.14770508,0.68627453
3976.14770508,2.39215684
3976.14770508,3.49019599
3976.16015625,2.82352948
3976.16015625,0.86274511
3976.16015625,0.13725491
3976.16015625,0.03921569
3976.16821289,1.29411769
3976.16821289,3.00000000
3976.16821289,3.56862736
3976.18090820,2.25490189
3976.18090820,0.45098040
3976.18090820,0.03921569
3976.18090820,0.33333334
3976.19311523,1.72549021
3976.19311523,3.25490189
3976.19311523,3.41176462
3976.19311523,1.49019611
3976.20092773,0.23529412
3976.20092773,0.00000000
3976.21337891,2.37254906
3976.21337891,3.49019599
3976.21337891,2.86274505
3976.21337891,0.88235295
3976.22558594,0.13725491
3976.22558594,0.03921569
3976.22558594,1.25490201
3976.22558594,2.98039222
3976.23803711,3.56862736
3976.23803711,2.27450991
3976.23803711,0.47058824
3976.23803711,0.03921569
3976.24609375,0.35294119
3976.24609375,1.72549021
3976.24609375,3.25490189
3976.25830078,3.43137264
3976.25830078,1.52941179
3976.25830078,0.23529412
3976.25830078,0.00000000
3976.27075195,0.68627453
3976.27075195,2.35294127
3976.27075195,3.49019599
3976.27075195,2.88235283
3976.28295898,0.90196079
3976.28295898,0.13725491
3976.28295898,0.03921569
3976.28295898,1.19607842
3976.29125977,2.98039222
3976.29125977,3.56862736
3976.29125977,2.29411769
3976.30346680,0.47058824
3976.30346680,0.05882353
3976.30346680,0.27450982
3976.30346680,1.68627453
3976.31616211,3.23529410
3976.31616211,3.45098042
3976.31616211,1.54901958
3976.31616211,0.25490198
3976.32812500,0.00000000
3976.32812500,0.70588237
3976.32812500,2.31372547
3976.32812500,3.49019599
3976.33642578,2.92156863
3976.33642578,0.96078432
3976.33642578,0.15686275
3976.34887695,0.03921569
3976.34887695,1.25490201
3976.34887695,2.96078420
3976.34887695,3.56862736
3976.36083984,2.31372547
3976.36083984,0.49019608
3976.36083984,0.03921569
3976.36083984,0.19607843
3976.36889648,1.60784316
3976.36889648,3.21568632
3976.38134766,1.56862748
3976.38134766,0.25490198
3976.38134766,0.00000000
3976.38134766,0.62745100
3976.39355469,2.27450991
3976.39355469,3.47058821
3976.39355469,2.94117641
3976.39355469,0.96078432
3976.40600586,0.15686275
3976.40600586,0.03921569
3976.40600586,1.27450979
3976.40600586,2.94117641
3976.41406250,3.56862736
3976.41406250,2.37254906
3976.41406250,0.50980395
3976.42651367,0.05882353
3976.42651367,0.31372550
3976.42651367,1.70588231
3976.42651367,3.23529410
3976.43872070,3.49019599
3976.43872070,1.62745094
3976.43872070,0.27450982
3976.43872070,0.01960784
3976.45117188,0.58823532
3976.45117188,2.25490189
3976.45117188,3.47058821
3976.45117188,2.98039222
3976.45922852,0.96078432
3976.45922852,0.15686275
3976.45922852,0.01960784
3976.47143555,1.15686274
3976.47143555,2.90196085
3976.47143555,3.56862736
3976.47143555,2.37254906
3976.48388672,0.50980395
3976.48388672,0.05882353
3976.48388672,0.27450982
3976.48388672,1.66666663
3976.49609375,3.21568632
3976.49609375,3.49019599
3976.49609375,1.66666663
3976.49609375,0.27450982
3976.50439453,0.01960784
3976.50439453,0.62745100
3976.50439453,2.23529410
3976.51660156,3.47058821
3976.51660156,3.00000000
3976.51660156,0.98039216
3976.51660156,0.15686275
3976.52856445,0.01960784
3976.52856445,1.09803927
3976.52856445,2.88235283
3976.52856445,3.56862736
3976.53710938,2.39215684
3976.53710938,0.52941179
3976.54931641,0.23529412
3976.54931641,1.64705884
3976.54931641,3.19607854
3976.54931641,3.50980401
3976.56176758,1.68627453
3976.56176758,0.27450982
3976.56176758,0.00000000
3976.56176758,0.62745100
3976.57397461,2.19607854
3976.57397461,3.47058821
3976.57397461,3.03921580
3976.57397461,1.01960790
3976.58203125,0.17647059
3976.58203125,0.01960784
3976.58203125,1.11764705
3976.59448242,2.86274505
3976.59448242,3.56862736
3976.59448242,2.41176462
3976.59448242,0.54901963
3976.60644531,0.05882353
3976.60644531,0.17647059
3976.60644531,1.58823526
3976.60644531,3.19607854
3976.61914063,3.50980401
3976.61914063,1.70588231
3976.61914063,0.29411766
3976.61914063,0.01960784
3976.62744141,0.58823532
3976.62744141,2.15686274
3976.62744141,3.45098042
3976.63940430,3.05882359
3976.63940430,1.03921568
3976.63940430,0.17647059
3976.63940430,0.01960784
3976.65161133,1.09803927
3976.65161133,2.84313726
3976.65161133,3.56862736
3976.65161133,2.45098042
3976.65991211,0.54901963
3976.65991211,0.05882353
3976.67236328,1.56862748
3976.67236328,3.17647052
3976.67236328,3.52941179
3976.67236328,1.72549021
3976.68457031,0.29411766
3976.68457031,0.01960784
3976.68457031,0.50980395
3976.68457031,2.13725495
3976.69702148,3.45098042
3976.69702148,3.07843137
3976.69702148,1.05882359
3976.69702148,0.17647059
3976.70507813,0.01960784
3976.70507813,1.11764705
3976.71728516,3.56862736
3976.71728516,2.49019599
3976.71728516,0.60784316
3976.71728516,0.07843138
3976.72949219,0.25490198
3976.72949219,1.64705884
3976.72949219,3.17647052
3976.72949219,3.54901958
3976.74194336,1.78431368
3976.74194336,0.31372550
3976.74194336,0.03921569
3976.74194336,0.50980395
3976.75024414,2.09803915
3976.75024414,3.43137264
3976.75024414,3.09803915
3976.76245117,1.07843137
3976.76245117,0.17647059
3976.76245117,0.01960784
3976.76245117,1.01960790
3976.77465820,2.78431368
3976.77465820,3.54901958
3976.77465820,2.50980401
3976.77465820,0.56862748
3976.78686523,0.07843138
3976.78686523,0.19607843
3976.78686523,1.60784316
3976.78686523,3.15686274
3976.79516602,3.54901958
3976.79516602,1.82352936
3976.79516602,0.33333334
3976.80737305,0.01960784
3976.80737305,0.58823532
3976.80737305,2.07843137
3976.80737305,3.43137264
3976.81958008,3.13725495
3976.81958008,1.09803927
3976.81958008,0.17647059
3976.81958008,0.01960784
3976.82812500,0.98039216
3976.82812500,2.74509811
3976.84008789,2.50980401
3976.84008789,0.56862748
3976.84008789,0.07843138
3976.84008789,0.13725491
3976.85229492,1.52941179
3976.85229492,3.13725495
3976.85229492,3.54901958
3976.85229492,1.84313726
3976.86474609,0.33333334
3976.86474609,0.01960784
3976.86474609,0.54901963
3976.86474609,2.03921580
3976.87304688,3.41176462
3976.87304688,3.15686274
3976.87304688,1.15686274
3976.88525391,0.19607843
3976.88525391,0.01960784
3976.88525391,1.07843137
3976.88525391,2.72549009
3976.89746094,3.54901958
3976.89746094,2.56862736
3976.89746094,0.64705884
3976.89746094,0.07843138
3976.90966797,0.13725491
3976.90966797,1.50980389
3976.90966797,3.13725495
3976.90966797,3.54901958
3976.91796875,1.84313726
3976.91796875,0.33333334
3976.91796875,0.01960784
3976.93017578,0.37254903
3976.93017578,2.00000000
3976.93017578,3.39215684
3976.93017578,3.17647052
3976.94262695,1.13725495
3976.94262695,0.17647059
3976.94262695,0.00000000
3976.94262695,0.94117647
3976.95458984,2.70588231
3976.95458984,3.54901958
3976.95458984,2.56862736
3976.95458984,0.58823532
3976.96313477,0.07843138
3976.96313477,0.11764706
3976.96313477,1.49019611
3976.97534180,3.13725495
3976.97534180,3.54901958
3976.97534180,1.90196073
3976.97534180,0.35294119
3976.98779297,0.01960784
3976.98779297,0.41176471
3976.98779297,1.98039210
3976.98779297,3.39215684
3976.99584961,3.19607854
3976.99584961,1.15686274
3977.00805664,0.00000000
3977.00805664,0.94117647
3977.00805664,2.66666675
3977.00805664,3.54901958
3977.02050781,2.60784316
3977.02050781,0.68627453
3977.02050781,0.09803922
3977.02050781,0.17647059
3977.03271484,1.56862748
3977.03271484,3.11764717
3977.03271484,3.56862736
3977.03271484,1.96078432
3977.04077148,0.37254903
3977.04077148,0.03921569
3977.04077148,0.54901963
3977.05322266,1.96078432
3977.05322266,3.39215684
3977.05322266,3.25490189
3977.05322266,1.21568632
3977.06542969,0.19607843
3977.06542969,0.01960784
3977.06542969,0.90196079
3977.06542969,2.64705873
3977.07788086,3.54901958
3977.07788086,2.60784316
3977.07788086,0.62745100
3977.07788086,0.09803922
3977.08593750,0.11764706
3977.08593750,1.45098042
3977.08593750,3.11764717
3977.09838867,3.56862736
3977.09838867,1.98039210
3977.09838867,0.37254903
3977.09838867,0.03921569
3977.11035156,0.50980395
3977.11035156,1.94117641
3977.11035156,3.37254906
3977.11035156,3.27450991
3977.12304688,1.25490201
3977.12304688,0.21568628
3977.12304688,0.01960784
3977.12304688,0.94117647
3977.13110352,2.62745094
3977.13110352,3.54901958
3977.13110352,2.64705873
3977.14331055,0.70588237
3977.14331055,0.09803922
3977.14331055,0.09803922
3977.14331055,1.45098042
3977.15576172,3.11764717
3977.15576172,3.56862736
3977.15576172,2.00000000
3977.15576172,0.39215687
3977.16381836,0.03921569
3977.16381836,0.43137255
3977.17626953,3.35294127
3977.17626953,3.27450991
3977.17626953,1.25490201
3977.17626953,0.21568628
3977.18847656,0.01960784
3977.18847656,0.92156863
3977.18847656,2.58823538
3977.18847656,3.52941179
3977.20043945,2.68627453
3977.20043945,0.76470590
3977.20043945,0.11764706
3977.20043945,0.09803922
3977.20898438,1.47058821
3977.20898438,3.09803915
3977.20898438,3.56862736
3977.22119141,2.03921580
3977.22119141,0.39215687
3977.22119141,0.03921569
3977.22119141,0.39215687
3977.23364258,1.86274505
3977.23364258,3.33333325
3977.23364258,3.31372547
3977.23364258,1.29411769
3977.24560547,0.21568628
3977.24560547,0.00000000
3977.24560547,0.84313726
3977.24560547,2.56862736
3977.25390625,3.52941179
3977.25390625,2.70588231
3977.25390625,0.76470590
3977.26635742,0.11764706
3977.26635742,0.09803922
3977.26635742,1.47058821
3977.26635742,3.09803915
3977.27832031,3.58823538
3977.27832031,2.07843137
3977.27832031,0.41176471
3977.27832031,0.03921569
3977.28686523,0.43137255
3977.28686523,1.84313726
3977.29907227,3.33333325
3977.29907227,1.31372547
3977.29907227,0.21568628
3977.29907227,0.00000000
3977.31152344,0.76470590
3977.31152344,2.52941179
3977.31152344,3.52941179
3977.31152344,2.70588231
3977.32348633,0.68627453
3977.32348633,0.11764706
3977.32348633,0.07843138
3977.32348633,1.37254906
3977.33154297,3.07843137
3977.33154297,3.56862736
3977.33154297,2.09803915
3977.34423828,0.41176471
3977.34423828,0.03921569
3977.34423828,0.43137255
3977.34423828,1.82352936
3977.35620117,3.33333325
3977.35620117,3.33333325
3977.35620117,1.35294116
3977.35620117,0.21568628
3977.36865234,0.00000000
3977.36865234,0.80392158
3977.36865234,2.50980401
3977.36865234,3.50980401
3977.37670898,2.74509811
3977.37670898,0.78431374
3977.37670898,0.11764706
3977.38891602,0.07843138
3977.38891602,1.33333337
3977.38891602,3.05882359
3977.38891602,3.56862736
3977.40136719,2.11764717
3977.40136719,0.43137255
3977.40136719,0.03921569
3977.40136719,0.37254903
3977.41357422,1.78431368
3977.41357422,3.31372547
3977.41357422,3.35294127
3977.41357422,1.37254906
3977.42187500,0.21568628
3977.42187500,0.00000000
3977.42187500,0.82352942
3977.43408203,2.49019599
3977.43408203,3.50980401
3977.43408203,2.76470590
3977.43408203,0.80392158
3977.44653320,0.11764706
3977.44653320,0.05882353
3977.44653320,1.31372547
3977.44653320,3.05882359
3977.45483398,3.56862736
3977.45483398,2.13725495
3977.46679688,0.03921569
3977.46679688,0.29411766
3977.46679688,1.74509799
3977.46679688,3.29411769
3977.47949219,3.37254906
3977.47949219,1.39215684
3977.47949219,0.21568628
3977.47949219,0.00000000
3977.49145508,0.74509805
3977.49145508,2.45098042
3977.49145508,3.50980401
3977.49145508,2.78431368
3977.49975586,0.84313726
3977.49975586,0.11764706
3977.49975586,0.05882353
3977.51196289,1.37254906
3977.51196289,3.03921580
3977.51196289,3.58823538
3977.51196289,2.19607854
3977.52416992,0.45098040
3977.52416992,0.03921569
3977.52416992,0.35294119
3977.52416992,1.74509799
3977.53662109,3.29411769
3977.53662109,3.39215684
3977.53662109,1.43137252
3977.53662109,0.23529412
3977.54467773,0.00000000
3977.54467773,0.70588237
3977.54467773,2.43137264
3977.55712891,3.50980401
3977.55712891,2.80392146
3977.55712891,0.86274511
3977.55712891,0.13725491
3977.56933594,0.05882353
3977.56933594,1.31372547
3977.56933594,3.03921580
3977.56933594,3.58823538
3977.58178711,2.21568632
3977.58178711,0.45098040
3977.58178711,0.03921569
3977.58178711,0.39215687
3977.58984375,1.76470590
3977.58984375,3.27450991
3977.58984375,3.41176462
3977.60205078,1.47058821
3977.60205078,0.23529412
3977.60205078,0.01960784
3977.60205078,0.70588237
3977.61450195,2.41176462
3977.61450195,3.50980401
3977.61450195,2.84313726
3977.61450195,0.86274511
3977.62255859,0.13725491
3977.62255859,0.05882353
3977.63500977,3.01960778
3977.63500977,3.58823538
3977.63500977,2.23529410
3977.63500977,0.47058824
3977.64697266,0.03921569
3977.64697266,0.29411766
3977.64697266,1.68627453
3977.64697266,3.27450991
3977.65917969,3.43137264
3977.65917969,1.49019611
3977.65917969,0.23529412
3977.65917969,0.00000000
3977.66748047,0.70588237
3977.66748047,2.37254906
3977.66748047,3.50980401
3977.67968750,2.88235283
3977.67968750,0.90196079
3977.67968750,0.13725491
3977.67968750,0.05882353
3977.69238281,1.25490201
3977.69238281,3.00000000
3977.69238281,3.58823538
3977.69238281,2.27450991
3977.70458984,0.47058824
3977.70458984,0.05882353
3977.70458984,0.27450982
3977.70458984,1.68627453
3977.71264648,3.27450991
3977.71264648,3.45098042
3977.71264648,1.52941179
3977.72509766,0.25490198
3977.72509766,0.01960784
3977.72509766,0.70588237
3977.72509766,2.35294127
3977.73706055,3.50980401
3977.73706055,2.90196085
3977.73706055,0.94117647
3977.73706055,0.13725491
3977.74951172,0.03921569
3977.74951172,1.25490201
3977.74951172,2.98039222
3977.74951172,3.58823538
3977.75781250,2.31372547
3977.75781250,0.49019608
3977.75781250,0.03921569
3977.77001953,0.25490198
3977.77001953,1.66666663
3977.77001953,3.25490189
3977.77001953,3.47058821
3977.78247070,1.54901958
3977.78247070,0.25490198
3977.78247070,0.00000000
3977.78247070,0.62745100
3977.79052734,2.31372547
3977.79052734,3.50980401
3977.80273438,0.94117647
3977.80273438,0.15686275
3977.80273438,0.03921569
3977.80273438,1.25490201
3977.81494141,2.96078420
3977.81494141,3.58823538
3977.81494141,2.35294127
3977.81494141,0.49019608
3977.82739258,0.05882353
3977.82739258,0.31372550
3977.82739258,1.68627453
3977.82739258,3.25490189
3977.83569336,3.49019599
3977.83569336,1.58823526
3977.83569336,0.25490198
3977.84814453,0.00000000
3977.84814453,0.58823532
3977.84814453,2.29411769
3977.84814453,3.49019599
3977.86010742,2.96078420
3977.86010742,0.94117647
3977.86010742,0.15686275
3977.86010742,0.03921569
3977.87255859,1.19607842
3977.87255859,2.94117641
3977.87255859,3.58823538
3977.87255859,2.37254906
3977.88061523,0.50980395
3977.88061523,0.05882353
3977.88061523,0.31372550
3977.89282227,1.70588231
3977.89282227,3.23529410
3977.89282227,3.50980401
3977.89282227,1.64705884
3977.90527344,0.27450982
3977.90527344,0.00000000
3977.90527344,0.66666669
3977.90527344,2.27450991
3977.91333008,3.49019599
3977.91333008,2.98039222
3977.92578125,0.15686275
3977.92578125,0.01960784
3977.92578125,1.09803927
3977.92578125,2.92156863
3977.93798828,3.58823538
3977.93798828,2.35294127
3977.93798828,0.50980395
3977.93798828,0.03921569
3977.95019531,0.21568628
3977.95019531,1.62745094
3977.95019531,3.21568632
3977.95019531,3.50980401
3977.95849609,1.64705884
3977.95849609,0.27450982
3977.95849609,0.01960784
3977.97070313,0.66666669
3977.97070313,2.23529410
3977.97070313,3.49019599
3977.97070313,3.01960778
3977.98315430,1.01960790
3977.98315430,0.15686275
3977.98315430,0.01960784
3977.98315430,1.23529410
3977.99536133,2.92156863
3977.99536133,3.58823538
3977.99536133,2.43137264
3977.99536133,0.52941179
3978.00341797,0.05882353
3978.00341797,0.23529412
3978.00341797,1.64705884
3978.01586914,3.21568632
3978.01586914,3.52941179
3978.01586914,1.66666663
3978.01586914,0.27450982
