time,amplitude
4330.04003906,2.27450991
4330.04003906,0.50980395
4330.04003906,0.01960784
4330.04003906,0.23529412
4330.04833984,1.66666663
4330.04833984,3.23529410
4330.04833984,3.45098042
4330.06054688,1.52941179
4330.06054688,0.25490198
4330.06054688,0.00000000
4330.06054688,0.66666669
4330.07324219,2.35294127
4330.07324219,3.47058821
4330.07324219,2.90196085
4330.07324219,0.94117647
4330.08496094,0.15686275
4330.08496094,0.01960784
4330.08496094,1.29411769
4330.08496094,2.98039222
4330.09375000,3.56862736
4330.09375000,2.33333325
4330.09375000,0.52941179
4330.10595703,0.05882353
4330.10595703,0.33333334
4330.10595703,1.70588231
4330.10595703,3.23529410
4330.11816406,3.45098042
4330.11816406,1.56862748
4330.11816406,0.27450982
4330.11816406,0.00000000
4330.12646484,0.64705884
4330.12646484,2.35294127
4330.13818359,2.90196085
4330.13818359,0.94117647
4330.13818359,0.15686275
4330.13818359,0.01960784
4330.15087891,1.23529410
4330.15087891,2.96078420
4330.15087891,3.56862736
4330.15087891,2.31372547
4330.16308594,0.52941179
4330.16308594,0.05882353
4330.16308594,0.29411766
4330.16308594,1.68627453
4330.17138672,3.21568632
4330.17138672,3.45098042
4330.17138672,1.56862748
4330.18359375,0.27450982
4330.18359375,0.00000000
4330.18359375,0.64705884
4330.18359375,2.33333325
4330.19580078,3.45098042
4330.19580078,2.92156863
4330.19580078,0.96078432
4330.19580078,0.15686275
4330.20800781,0.01960784
4330.20800781,1.21568632
4330.20800781,2.94117641
4330.20800781,3.54901958
4330.21630859,2.33333325
4330.21630859,0.52941179
4330.21630859,0.05882353
4330.22851563,0.31372550
4330.22851563,1.68627453
4330.22851563,3.19607854
4330.22851563,3.45098042
4330.24121094,1.58823526
4330.24121094,0.29411766
4330.24121094,0.01960784
4330.24121094,0.70588237
4330.25341797,2.31372547
4330.25341797,3.45098042
4330.25341797,2.92156863
4330.25341797,0.98039216
4330.26123047,0.17647059
4330.26123047,0.03921569
4330.26123047,1.19607842
4330.27392578,2.92156863
4330.27392578,3.52941179
4330.27392578,2.31372547
4330.27392578,0.54901963
4330.28613281,0.05882353
4330.28613281,0.23529412
4330.28613281,1.62745094
4330.28613281,3.17647052
4330.29394531,3.43137264
4330.29394531,1.58823526
4330.30664063,0.01960784
4330.30664063,0.64705884
4330.30664063,2.29411769
4330.30664063,3.43137264
4330.31884766,2.92156863
4330.31884766,0.98039216
4330.31884766,0.17647059
4330.31884766,0.03921569
4330.33105469,1.21568632
4330.33105469,2.90196085
4330.33105469,3.52941179
4330.33105469,2.33333325
4330.33935547,0.54901963
4330.33935547,0.07843138
4330.33935547,0.23529412
4330.35156250,1.62745094
4330.35156250,3.17647052
4330.35156250,3.43137264
4330.35156250,1.58823526
4330.36376953,0.29411766
4330.36376953,0.01960784
4330.36376953,0.62745100
4330.36376953,2.27450991
4330.37597656,3.41176462
4330.37597656,2.92156863
4330.37597656,1.00000000
4330.37597656,0.19607843
4330.38427734,0.03921569
4330.38427734,1.21568632
4330.38427734,2.90196085
4330.39648438,3.50980401
4330.39648438,2.35294127
4330.39648438,0.56862748
4330.39648438,0.07843138
4330.40869141,0.29411766
4330.40869141,1.66666663
4330.40869141,3.17647052
4330.40869141,3.43137264
4330.42138672,1.60784316
4330.42138672,0.31372550
4330.42138672,0.01960784
4330.42138672,0.56862748
4330.42919922,2.25490189
4330.42919922,3.41176462
4330.42919922,2.92156863
4330.44140625,0.96078432
4330.44140625,0.17647059
4330.44140625,0.03921569
4330.44140625,1.11764705
4330.45410156,2.88235283
4330.45410156,3.50980401
4330.45410156,2.33333325
4330.45410156,0.56862748
4330.46191406,0.05882353
4330.46191406,0.23529412
4330.47412109,3.15686274
4330.47412109,3.43137264
4330.47412109,1.62745094
4330.47412109,0.31372550
4330.48632813,0.01960784
4330.48632813,0.60784316
4330.48632813,2.25490189
4330.48632813,3.41176462
4330.49902344,2.94117641
4330.49902344,1.00000000
4330.49902344,0.19607843
4330.49902344,0.03921569
4330.50732422,1.11764705
4330.50732422,2.86274505
4330.50732422,3.50980401
4330.51904297,2.35294127
4330.51904297,0.56862748
4330.51904297,0.07843138
4330.51904297,0.23529412
4330.53173828,1.62745094
4330.53173828,3.13725495
4330.53173828,3.43137264
4330.53173828,1.64705884
4330.54394531,0.31372550
4330.54394531,0.03921569
4330.54394531,0.64705884
4330.54394531,2.23529410
4330.55224609,3.41176462
4330.55224609,2.96078420
4330.55224609,1.01960790
4330.56445313,0.19607843
4330.56445313,0.03921569
4330.56445313,1.15686274
4330.56445313,2.86274505
4330.57666016,3.50980401
4330.57666016,2.35294127
4330.57666016,0.56862748
4330.57666016,0.07843138
4330.58886719,0.19607843
4330.58886719,1.56862748
4330.58886719,3.13725495
4330.58886719,3.43137264
4330.59716797,1.64705884
4330.59716797,0.31372550
4330.59716797,0.01960784
4330.60937500,0.58823532
4330.60937500,2.23529410
4330.60937500,3.39215684
4330.60937500,2.96078420
4330.62158203,1.01960790
4330.62158203,0.19607843
4330.62158203,0.01960784
4330.62158203,1.15686274
4330.62988281,2.86274505
4330.62988281,3.50980401
4330.64208984,0.56862748
4330.64208984,0.07843138
4330.64208984,0.21568628
4330.64208984,1.58823526
4330.65429688,3.13725495
4330.65429688,3.45098042
4330.65429688,1.64705884
4330.65429688,0.31372550
4330.66699219,0.01960784
4330.66699219,0.50980395
4330.66699219,2.21568632
4330.66699219,3.39215684
4330.67480469,2.96078420
4330.67480469,1.01960790
4330.67480469,0.19607843
4330.68750000,0.03921569
4330.68750000,1.11764705
4330.68750000,2.84313726
4330.68750000,3.49019599
4330.69970703,2.39215684
4330.69970703,0.58823532
4330.69970703,0.07843138
4330.69970703,0.19607843
4330.71191406,1.58823526
4330.71191406,3.11764717
4330.71191406,3.45098042
4330.71191406,1.66666663
4330.72021484,0.33333334
4330.72021484,0.01960784
4330.72021484,0.52941179
4330.73242188,2.19607854
4330.73242188,3.39215684
4330.73242188,2.96078420
4330.73242188,1.01960790
4330.74462891,0.19607843
4330.74462891,0.03921569
4330.74462891,1.07843137
4330.74462891,2.82352948
4330.75292969,3.49019599
4330.75292969,2.39215684
4330.76513672,0.07843138
4330.76513672,0.23529412
4330.76513672,1.60784316
4330.76513672,3.11764717
4330.77734375,3.45098042
4330.77734375,1.68627453
4330.77734375,0.33333334
4330.77734375,0.03921569
4330.79003906,0.62745100
4330.79003906,2.19607854
4330.79003906,3.39215684
4330.79003906,3.00000000
4330.79785156,1.05882359
4330.79785156,0.21568628
4330.79785156,0.03921569
4330.81005859,1.07843137
4330.81005859,2.82352948
4330.81005859,3.49019599
4330.81005859,2.37254906
4330.82275391,0.58823532
4330.82275391,0.07843138
4330.82275391,0.19607843
4330.82275391,1.54901958
4330.83496094,3.11764717
4330.83496094,3.45098042
4330.83496094,1.68627453
4330.83496094,0.33333334
4330.84277344,0.03921569
4330.84277344,0.56862748
4330.84277344,2.17647052
4330.85546875,3.37254906
4330.85546875,3.00000000
4330.85546875,1.05882359
4330.85546875,0.19607843
4330.86767578,0.03921569
4330.86767578,1.11764705
4330.86767578,2.80392146
4330.86767578,3.49019599
4330.87988281,2.41176462
4330.87988281,0.60784316
4330.87988281,0.09803922
4330.87988281,0.21568628
4330.88818359,1.58823526
4330.88818359,3.11764717
4330.88818359,3.45098042
4330.90039063,1.70588231
4330.90039063,0.33333334
4330.90039063,0.03921569
4330.90039063,0.56862748
4330.91259766,2.17647052
4330.91259766,3.37254906
4330.91259766,3.00000000
4330.91259766,1.05882359
4330.92089844,0.21568628
4330.92089844,0.03921569
4330.93310547,2.80392146
4330.93310547,3.49019599
4330.93310547,2.43137264
4330.93310547,0.60784316
4330.94531250,0.09803922
4330.94531250,0.29411766
4330.94531250,1.64705884
4330.94531250,3.11764717
4330.95800781,3.45098042
4330.95800781,1.72549021
4330.95800781,0.35294119
4330.95800781,0.03921569
4330.96582031,0.58823532
4330.96582031,2.15686274
4330.96582031,3.37254906
4330.97851563,3.00000000
4330.97851563,1.05882359
4330.97851563,0.21568628
4330.97851563,0.03921569
4330.99072266,1.05882359
4330.99072266,2.78431368
4330.99072266,3.47058821
4330.99072266,2.41176462
4331.00292969,0.60784316
4331.00292969,0.09803922
4331.00292969,0.23529412
4331.00292969,1.60784316
4331.01123047,3.09803915
4331.01123047,3.45098042
4331.01123047,1.72549021
4331.02343750,0.35294119
4331.02343750,0.03921569
4331.02343750,0.62745100
4331.02343750,2.15686274
4331.03613281,3.35294127
4331.03613281,3.01960778
4331.03613281,1.07843137
4331.03613281,0.21568628
4331.04785156,0.03921569
4331.04785156,1.07843137
4331.04785156,2.78431368
4331.04785156,3.47058821
4331.05615234,2.41176462
4331.05615234,0.60784316
4331.05615234,0.09803922
4331.06835938,0.17647059
4331.06835938,1.54901958
4331.06835938,3.07843137
4331.06835938,3.43137264
4331.08056641,1.72549021
4331.08056641,0.33333334
4331.08056641,0.03921569
4331.08056641,0.56862748
4331.08886719,2.13725495
4331.08886719,3.35294127
4331.10107422,1.07843137
4331.10107422,0.21568628
4331.10107422,0.03921569
4331.10107422,1.11764705
4331.11376953,2.76470590
4331.11376953,3.45098042
4331.11376953,2.43137264
4331.11376953,0.60784316
4331.12548828,0.09803922
4331.12548828,0.17647059
4331.12548828,1.52941179
4331.12548828,3.07843137
4331.13378906,3.43137264
4331.13378906,1.70588231
4331.13378906,0.33333334
4331.14648438,0.01960784
4331.14648438,0.52941179
4331.14648438,2.11764717
4331.14648438,3.33333325
4331.15820313,3.01960778
4331.15820313,1.07843137
4331.15820313,0.21568628
4331.15820313,0.03921569
4331.17089844,1.07843137
4331.17089844,2.74509811
4331.17089844,3.45098042
4331.17089844,2.43137264
4331.17871094,0.60784316
4331.17871094,0.09803922
4331.17871094,0.17647059
4331.19091797,1.54901958
4331.19091797,3.07843137
4331.19091797,3.43137264
4331.19091797,1.74509799
4331.20361328,0.35294119
4331.20361328,0.03921569
4331.20361328,0.52941179
4331.20361328,2.11764717
4331.21142578,3.33333325
4331.21142578,3.01960778
4331.22412109,0.19607843
4331.22412109,0.03921569
4331.22412109,1.01960790
4331.22412109,2.72549009
4331.23632813,3.45098042
4331.23632813,2.43137264
4331.23632813,0.60784316
4331.23632813,0.09803922
4331.24853516,0.17647059
4331.24853516,1.52941179
4331.24853516,3.05882359
4331.24853516,3.43137264
4331.25683594,1.72549021
4331.25683594,0.35294119
4331.25683594,0.03921569
4331.26904297,0.47058824
4331.26904297,2.07843137
4331.26904297,3.31372547
4331.26904297,3.01960778
4331.28125000,1.05882359
4331.28125000,0.19607843
4331.28125000,0.01960784
4331.28125000,1.01960790
4331.29345703,2.72549009
4331.29345703,3.45098042
4331.29345703,2.43137264
4331.29345703,0.58823532
4331.30175781,0.07843138
4331.30175781,0.15686275
4331.30175781,1.54901958
4331.31396484,3.07843137
4331.31396484,3.43137264
4331.31396484,1.76470590
4331.31396484,0.33333334
4331.32617188,0.01960784
4331.32617188,0.56862748
4331.32617188,2.09803915
4331.32617188,3.33333325
4331.33837891,3.03921580
4331.33837891,1.07843137
4331.33837891,0.19607843
4331.33837891,0.01960784
4331.34667969,1.01960790
4331.34667969,2.72549009
4331.34667969,3.45098042
4331.35937500,2.41176462
4331.35937500,0.58823532
4331.35937500,0.07843138
4331.35937500,0.15686275
4331.37109375,1.47058821
4331.37109375,3.07843137
4331.37109375,3.45098042
4331.37109375,1.72549021
4331.37939453,0.33333334
4331.37939453,0.01960784
4331.39208984,2.07843137
4331.39208984,3.33333325
4331.39208984,3.05882359
4331.39208984,1.07843137
4331.40429688,0.17647059
4331.40429688,0.00000000
4331.40429688,1.01960790
4331.40429688,2.72549009
4331.41650391,3.47058821
4331.41650391,2.45098042
4331.41650391,0.58823532
4331.41650391,0.07843138
4331.42480469,0.13725491
4331.42480469,1.52941179
4331.42480469,3.09803915
4331.43701172,3.47058821
4331.43701172,1.76470590
4331.43701172,0.33333334
4331.43701172,0.01960784
4331.44921875,0.43137255
4331.44921875,2.07843137
4331.44921875,3.33333325
4331.44921875,3.05882359
4331.46142578,1.05882359
4331.46142578,0.17647059
4331.46142578,0.00000000
4331.46142578,0.92156863
4331.46972656,2.72549009
4331.46972656,3.47058821
4331.46972656,2.43137264
4331.48193359,0.58823532
4331.48193359,0.07843138
4331.48193359,0.13725491
4331.48193359,1.52941179
4331.49414063,3.09803915
4331.49414063,3.47058821
4331.49414063,1.78431368
4331.49414063,0.33333334
4331.50634766,0.01960784
4331.50634766,0.49019608
4331.50634766,2.07843137
4331.50634766,3.35294127
4331.51464844,3.07843137
4331.51464844,1.07843137
4331.51464844,0.19607843
4331.52685547,0.01960784
4331.52685547,0.94117647
4331.52685547,2.70588231
4331.52685547,3.47058821
4331.53906250,2.45098042
4331.53906250,0.58823532
4331.53906250,0.09803922
4331.53906250,0.13725491
4331.54736328,1.50980389
4331.54736328,3.07843137
4331.55957031,1.80392158
4331.55957031,0.35294119
4331.55957031,0.03921569
4331.55957031,0.52941179
4331.57226563,2.05882359
4331.57226563,3.33333325
4331.57226563,3.07843137
4331.57226563,1.11764705
4331.58447266,0.21568628
4331.58447266,0.03921569
4331.58447266,0.98039216
4331.58447266,2.70588231
4331.59228516,3.47058821
4331.59228516,2.45098042
4331.59228516,0.60784316
4331.60498047,0.09803922
4331.60498047,0.13725491
4331.60498047,1.50980389
4331.60498047,3.07843137
4331.61718750,3.49019599
4331.61718750,1.82352936
4331.61718750,0.35294119
4331.61718750,0.01960784
4331.62939453,0.52941179
4331.62939453,2.05882359
4331.62939453,3.35294127
4331.62939453,3.13725495
4331.63769531,1.13725495
4331.63769531,0.17647059
4331.63769531,0.00000000
4331.65039063,1.05882359
4331.65039063,2.72549009
4331.65039063,3.52941179
4331.65039063,2.54901958
4331.66259766,0.62745100
4331.66259766,0.05882353
4331.66259766,0.11764706
4331.66259766,1.52941179
4331.67431641,3.13725495
4331.67431641,3.54901958
4331.67431641,1.84313726
4331.67431641,0.31372550
4331.68310547,0.00000000
4331.68310547,0.43137255
4331.68310547,2.05882359
4331.69482422,3.43137264
4331.69482422,3.21568632
4331.69482422,1.09803927
4331.69482422,0.13725491
4331.70751953,0.00000000
4331.70751953,0.92156863
4331.70751953,2.76470590
4331.70751953,3.60784316
4331.71533203,2.58823538
4331.71533203,0.56862748
4331.72753906,0.07843138
4331.72753906,1.54901958
4331.72753906,3.21568632
4331.72753906,3.64705873
4331.74023438,1.90196073
4331.74023438,0.31372550
4331.74023438,0.00000000
4331.74023438,0.45098040
4331.75244141,2.09803915
4331.75244141,3.50980401
4331.75244141,3.29411769
4331.75244141,1.13725495
4331.76074219,0.15686275
4331.76074219,0.00000000
4331.76074219,0.96078432
4331.77294922,2.80392146
4331.77294922,3.66666675
4331.77294922,2.64705873
4331.77294922,0.58823532
4331.78515625,0.03921569
4331.78515625,0.07843138
4331.78515625,1.56862748
4331.78515625,3.25490189
4331.79736328,3.70588231
4331.79736328,1.96078432
4331.79736328,0.33333334
4331.79736328,0.00000000
4331.80566406,0.52941179
4331.80566406,2.09803915
4331.80566406,3.52941179
4331.81835938,3.33333325
4331.81835938,1.19607842
4331.81835938,0.17647059
4331.81835938,0.00000000
4331.83007813,1.00000000
4331.83007813,2.80392146
4331.83007813,3.68627453
4331.83007813,2.66666675
4331.83886719,0.60784316
4331.83886719,0.05882353
4331.85058594,1.54901958
4331.85058594,3.23529410
4331.85058594,3.68627453
4331.85058594,1.96078432
4331.86279297,0.35294119
4331.86279297,0.00000000
4331.86279297,0.50980395
4331.86279297,2.09803915
4331.87548828,3.49019599
4331.87548828,3.33333325
4331.87548828,1.21568632
4331.87548828,0.19607843
4331.88378906,0.00000000
4331.88378906,1.01960790
4331.88378906,2.76470590
4331.89599609,3.60784316
4331.89599609,2.62745094
4331.89599609,0.62745100
4331.89599609,0.11764706
4331.90820313,0.15686275
4331.90820313,1.56862748
4331.90820313,3.17647052
4331.90820313,3.58823538
4331.92041016,1.94117641
4331.92041016,0.41176471
4331.92041016,0.07843138
4331.92041016,0.50980395
4331.92871094,2.05882359
4331.92871094,3.41176462
4331.92871094,3.25490189
4331.94091797,1.21568632
4331.94091797,0.25490198
4331.94091797,0.05882353
4331.94091797,1.03921568
4331.95361328,2.72549009
4331.95361328,3.54901958
4331.95361328,2.62745094
4331.95361328,0.74509805
4331.96533203,0.15686275
4331.96533203,0.21568628
4331.96533203,1.60784316
4331.96533203,3.13725495
4331.97363281,3.56862736
4331.97363281,1.96078432
4331.97363281,0.43137255
4331.98632813,0.09803922
4331.98632813,0.50980395
4331.98632813,2.01960778
4331.98632813,3.37254906
4331.99804688,3.23529410
4331.99804688,1.21568632
4331.99804688,0.25490198
4331.99804688,0.05882353
4332.00634766,0.96078432
4332.00634766,2.66666675
4332.01855469,2.60784316
4332.01855469,0.72549021
4332.01855469,0.15686275
4332.01855469,0.17647059
4332.03125000,1.56862748
4332.03125000,3.11764717
4332.03125000,3.52941179
4332.03125000,1.98039210
4332.04345703,0.43137255
4332.04345703,0.09803922
4332.04345703,0.56862748
4332.04345703,2.01960778
4332.05126953,3.33333325
4332.05126953,3.21568632
4332.05126953,1.23529410
4332.06396484,0.25490198
4332.06396484,0.07843138
4332.06396484,0.94117647
4332.06396484,2.64705873
4332.07568359,3.47058821
4332.07568359,2.56862736
4332.07568359,0.66666669
4332.07568359,0.15686275
4332.08837891,0.15686275
4332.08837891,1.45098042
4332.08837891,3.05882359
4332.08837891,3.49019599
4332.09619141,1.94117641
4332.09619141,0.43137255
4332.09619141,0.09803922
4332.10888672,0.49019608
4332.10888672,1.96078432
4332.10888672,3.29411769
4332.10888672,3.19607854
4332.12109375,1.23529410
4332.12109375,0.25490198
4332.12109375,0.07843138
4332.12109375,0.94117647
4332.13330078,2.60784316
4332.13330078,3.45098042
4332.13330078,2.58823538
4332.13330078,0.68627453
4332.14160156,0.15686275
4332.14160156,0.15686275
4332.14160156,1.45098042
4332.15380859,3.03921580
4332.15380859,3.47058821
4332.15380859,1.94117641
4332.15380859,0.43137255
4332.16601563,0.09803922
4332.16601563,0.45098040
4332.16601563,1.96078432
4332.16601563,3.27450991
4332.17431641,3.19607854
4332.17431641,1.23529410
4332.18652344,0.07843138
4332.18652344,0.92156863
4332.18652344,2.58823538
4332.18652344,3.43137264
4332.19873047,2.58823538
4332.19873047,0.66666669
4332.19873047,0.15686275
4332.19873047,0.15686275
4332.21093750,1.45098042
4332.21093750,3.03921580
4332.21093750,3.47058821
4332.21093750,1.94117641
4332.21972656,0.43137255
4332.21972656,0.09803922
4332.21972656,0.39215687
4332.23144531,1.92156863
4332.23144531,3.25490189
4332.23144531,3.17647052
4332.23144531,1.21568632
4332.24414063,0.25490198
4332.24414063,0.05882353
4332.24414063,0.86274511
4332.24414063,2.56862736
4332.25634766,3.41176462
4332.25634766,2.56862736
4332.25634766,0.70588237
4332.25634766,0.15686275
4332.26416016,0.15686275
4332.26416016,1.47058821
4332.26416016,3.01960778
4332.27685547,3.45098042
4332.27685547,1.98039210
4332.27685547,0.43137255
4332.27685547,0.09803922
4332.28906250,0.47058824
4332.28906250,1.90196073
4332.28906250,3.25490189
4332.28906250,3.19607854
4332.29736328,1.23529410
4332.29736328,0.27450982
4332.30957031,0.80392158
4332.30957031,2.52941179
4332.30957031,3.37254906
4332.30957031,2.54901958
4332.32177734,0.68627453
4332.32177734,0.17647059
4332.32177734,0.15686275
4332.32177734,1.43137252
4332.33398438,2.98039222
4332.33398438,3.41176462
4332.33398438,1.98039210
4332.33398438,0.45098040
4332.34228516,0.11764706
4332.34228516,0.50980395
4332.35449219,3.19607854
4332.35449219,3.15686274
4332.35449219,1.27450979
4332.35449219,0.27450982
4332.36669922,0.07843138
4332.36669922,0.86274511
4332.36669922,2.50980401
4332.36669922,3.37254906
4332.37939453,2.54901958
4332.37939453,0.68627453
4332.37939453,0.17647059
4332.37939453,0.15686275
4332.38720703,1.35294116
4332.38720703,2.96078420
4332.38720703,3.39215684
4332.39941406,1.96078432
4332.39941406,0.45098040
4332.39941406,0.11764706
4332.39941406,0.47058824
4332.41210938,1.86274505
4332.41210938,3.17647052
4332.41210938,3.15686274
4332.41210938,1.27450979
4332.42431641,0.27450982
4332.42431641,0.07843138
4332.42431641,0.92156863
4332.42431641,2.49019599
4332.43261719,3.35294127
4332.43261719,2.56862736
4332.43261719,0.78431374
4332.44482422,0.19607843
4332.44482422,0.15686275
4332.44482422,1.43137252
4332.44482422,2.96078420
4332.45703125,3.39215684
4332.45703125,1.98039210
4332.45703125,0.47058824
4332.45703125,0.11764706
4332.46533203,0.41176471
4332.46533203,1.84313726
4332.47753906,3.15686274
4332.47753906,1.25490201
4332.47753906,0.27450982
4332.47753906,0.07843138
4332.48974609,0.80392158
4332.48974609,2.47058821
4332.48974609,3.33333325
4332.48974609,2.56862736
4332.50195313,0.72549021
4332.50195313,0.17647059
4332.50195313,0.15686275
4332.50195313,1.43137252
4332.51025391,2.94117641
4332.51025391,3.37254906
4332.51025391,2.00000000
4332.52246094,0.45098040
4332.52246094,0.11764706
4332.52246094,0.49019608
4332.52246094,1.82352936
4332.53515625,3.15686274
4332.53515625,3.13725495
4332.53515625,1.27450979
4332.53515625,0.27450982
4332.54736328,0.09803922
4332.54736328,0.86274511
4332.54736328,2.45098042
4332.54736328,3.31372547
4332.55517578,2.52941179
4332.55517578,0.76470590
4332.55517578,0.19607843
4332.56787109,0.19607843
4332.56787109,1.45098042
4332.56787109,2.94117641
4332.56787109,3.33333325
4332.58007813,1.96078432
4332.58007813,0.45098040
4332.58007813,0.13725491
4332.58007813,0.54901963
4332.59228516,1.84313726
4332.59228516,3.13725495
4332.59228516,3.11764717
4332.59228516,1.27450979
4332.60058594,0.27450982
4332.60058594,0.11764706
4332.60058594,0.90196079
4332.61279297,2.45098042
4332.61279297,3.29411769
4332.61279297,2.52941179
4332.61279297,0.76470590
4332.62500000,0.19607843
4332.62500000,0.17647059
4332.62500000,1.41176474
4332.62500000,2.92156863
4332.63330078,3.33333325
4332.63330078,1.96078432
4332.64550781,0.11764706
4332.64550781,0.50980395
4332.64550781,1.82352936
4332.64550781,3.11764717
4332.65771484,3.11764717
4332.65771484,1.27450979
4332.65771484,0.27450982
4332.65771484,0.09803922
4332.66992188,0.92156863
4332.66992188,2.43137264
4332.66992188,3.29411769
4332.66992188,2.52941179
4332.67822266,0.76470590
4332.67822266,0.17647059
4332.67822266,0.17647059
4332.69042969,1.39215684
4332.69042969,2.92156863
4332.69042969,3.31372547
4332.69042969,1.96078432
4332.70312500,0.43137255
4332.70312500,0.11764706
4332.70312500,0.39215687
4332.70312500,1.78431368
4332.71484375,3.11764717
4332.71484375,3.11764717
4332.71484375,1.25490201
4332.71484375,0.23529412
4332.72314453,0.07843138
4332.72314453,0.84313726
4332.72314453,2.43137264
4332.73583984,3.29411769
4332.73583984,2.54901958
4332.73583984,0.76470590
4332.73583984,0.15686275
4332.74755859,0.17647059
4332.74755859,1.47058821
4332.74755859,2.96078420
4332.74755859,3.37254906
4332.76025391,2.00000000
4332.76025391,0.41176471
4332.76025391,0.07843138
4332.76025391,0.43137255
4332.76855469,1.80392158
4332.76855469,3.15686274
4332.76855469,3.17647052
4332.78076172,1.25490201
4332.78076172,0.21568628
4332.78076172,0.03921569
4332.78076172,0.70588237
4332.79296875,2.45098042
4332.79296875,3.37254906
4332.79296875,2.58823538
4332.79296875,0.60784316
4332.80078125,0.11764706
4332.80078125,0.09803922
4332.81347656,3.00000000
4332.81347656,3.45098042
4332.81347656,2.01960778
4332.81347656,0.37254903
4332.82568359,0.03921569
4332.82568359,0.37254903
4332.82568359,1.82352936
4332.82568359,3.25490189
4332.83789063,3.27450991
4332.83789063,1.27450979
4332.83789063,0.17647059
4332.83789063,0.00000000
4332.84619141,0.76470590
4332.84619141,2.50980401
4332.84619141,3.47058821
4332.85839844,2.66666675
4332.85839844,0.64705884
4332.85839844,0.07843138
4332.85839844,0.07843138
4332.87060547,1.37254906
4332.87060547,3.07843137
4332.87060547,3.54901958
4332.87060547,2.07843137
4332.88281250,0.35294119
4332.88281250,0.00000000
4332.88281250,0.37254903
4332.88281250,1.82352936
4332.89111328,3.31372547
4332.89111328,3.35294127
4332.89111328,1.31372547
4332.90332031,0.15686275
4332.90332031,0.00000000
4332.90332031,0.80392158
4332.90332031,2.54901958
4332.91601563,3.52941179
4332.91601563,2.72549009
4332.91601563,0.70588237
4332.91601563,0.05882353
