Время (с),A0 (В),A2 (В)
91.28423643112183,2.373,
91.29223990440369,2.471,
91.3012478351593,2.157,
91.31333351135254,2.294,
91.32133674621582,2.137,
91.33335947990417,2.353,
91.34182453155518,2.255,
91.35381627082825,2.490,
91.36181354522705,2.255,
91.37481331825256,2.510,
91.38281345367432,2.255,
91.39081335067749,2.333,
91.40291213989258,2.157,
91.4115891456604,2.412,
91.423574924469,2.235,
91.4315893650055,2.451,
91.44466829299927,2.118,
91.4526674747467,2.431,
91.46067810058594,2.275,
91.47280025482178,2.471,
91.48086786270142,2.294,
91.49300765991211,2.529,
91.50108861923218,2.412,
91.51362299919128,2.706,
91.52162265777588,2.471,
91.5347421169281,2.647,
91.54274320602417,2.529,
91.55475449562073,2.725,
91.56275463104248,2.627,
91.57485246658325,2.745,
91.58285450935364,2.627,
91.59646201133728,2.765,
91.60342454910278,2.627,
91.61660957336426,2.804,
91.62461853027344,2.549,
91.63262939453125,2.686,
91.64462518692017,2.471,
91.65263390541077,2.608,
91.6653368473053,2.510,
91.67353916168213,2.569,
91.6855251789093,2.471,
91.69384956359863,2.471,
91.70599269866943,2.471,
91.71452903747559,2.529,
91.72652649879456,2.529,
91.73452877998352,2.686,
91.74775910377502,2.745,
91.75588154792786,2.824,
91.76388096809387,2.824,
91.77610421180725,2.804,
91.78418374061584,2.647,
91.79620933532715,2.549,
91.8045003414154,2.412,
91.81732416152954,2.392,
91.82534575462341,2.412,
91.83734130859375,2.333,
91.8463294506073,2.314,
91.85343527793884,2.314,
91.86643552780151,2.118,
91.87443661689758,2.137,
91.88643956184387,2.216,
91.89452862739563,2.176,
91.90661454200745,2.157,
91.91482973098755,2.216,
91.92783808708191,2.196,
91.9358298778534,2.235,
91.94399952888489,2.255,
91.9560010433197,2.373,
91.96400046348572,2.510,
91.97641396522522,2.588,
91.98448276519775,2.725,
91.99750518798828,2.863,
92.0056004524231,2.824,
92.01771140098572,2.706,
92.0256998538971,2.647,
92.03771209716797,2.588,
92.04588890075684,2.549,
92.05888676643372,2.510,
92.06688737869263,2.647,
92.07495903968811,2.627,
92.087069272995,2.627,
92.09509038925171,2.471,
92.10777735710144,2.510,
92.11587834358215,2.412,
92.1278715133667,2.314,
92.13596272468567,2.078,
92.1450343132019,2.157,
92.15703439712524,2.196,
92.16513466835022,2.333,
92.17720293998718,2.392,
92.1851921081543,2.471,
92.19820809364319,2.373,
92.20621085166931,2.490,
92.21873784065247,2.490,
92.22673773765564,2.451,
92.23873972892761,2.431,
92.24683904647827,2.588,
92.25883030891418,2.569,
92.26782488822937,2.627,
92.27583050727844,2.510,
92.28783130645752,2.471,
92.29583549499512,2.412,
92.30898475646973,2.431,
92.3170895576477,2.314,
92.32919478416443,2.353,
92.33720088005066,2.333,
92.34972286224365,2.471,
92.35780191421509,2.392,
92.36594939231873,2.510,
92.37860989570618,2.588,
92.38662385940552,2.843,
92.39882802963257,2.980,
92.40683054924011,3.157,
92.41916394233704,3.275,
92.42725443840027,3.608,
92.43925404548645,3.902,
92.44725346565247,4.275,
92.4562418460846,4.510,
92.46827459335327,4.784,
92.47624468803406,4.725,
92.48835611343384,4.529,
92.49738240242004,4.098,
92.50897598266602,3.686,
92.51710271835327,3.000,
92.53010296821594,2.431,
92.53810286521912,1.922,
92.55010461807251,1.392,
92.55809426307678,0.941,
92.57110285758972,0.490,
92.57910394668579,0.157,
92.58717107772827,0.000,
92.59970307350159,0.000,
92.60669302940369,0.000,
92.6193015575409,0.000,
92.62831234931946,0.000,
92.6403124332428,0.000,
92.64831256866455,0.373,
92.65640330314636,0.804,
92.66940569877625,1.216,
92.67740321159363,1.686,
92.68940329551697,2.039,
92.69740867614746,2.294,
92.70962071418762,2.588,
92.7176992893219,2.706,
92.73068928718567,2.902,
92.73869895935059,2.941,
92.75073552131653,3.118,
92.75873851776123,3.118,
92.77173805236816,3.176,
92.77973794937134,3.137,
92.78782534599304,3.196,
92.80013847351074,3.157,
92.80864548683167,3.196,
92.82059741020203,3.176,
92.828688621521,3.216,
92.84070062637329,3.098,
92.84881496429443,3.098,
92.86181497573853,3.098,
92.86992502212524,3.216,
92.87792563438416,3.255,
92.88993525505066,3.294,
92.8979332447052,3.020,
92.91087532043457,2.804,
92.91905188560486,2.510,
92.93106245994568,2.490,
92.93935585021973,2.431,
92.95146059989929,2.451,
92.95945835113525,2.392,
92.96756672859192,2.451,
92.98018264770508,2.176,
92.98891305923462,2.196,
93.00106763839722,2.216,
93.00906825065613,2.353,
93.02159333229065,2.275,
93.02968406677246,2.314,
93.04181027412415,2.294,
93.0498104095459,2.490,
93.06200456619263,2.431,
93.07048892974854,2.765,
93.0824887752533,2.824,
93.09048676490784,3.078,
93.09869122505188,2.922,
93.11171412467957,3.039,
93.12402701377869,2.804,
93.13210368156433,2.882,
93.1401035785675,2.686,
93.15269589424133,2.667,
93.16091799736023,2.392,
93.17328429222107,2.529,
93.18118929862976,2.471,
93.1931893825531,2.569,
93.2012300491333,2.255,
93.21377778053284,2.373,
93.22175097465515,2.157,
93.23383474349976,2.333,
93.24293160438538,2.216,
93.25464272499084,2.627,
93.26274466514587,2.549,
93.27085089683533,2.843,
93.283851146698,2.765,
93.29184937477112,3.078,
93.30386447906494,2.863,
93.31238174438477,3.000,
93.324059009552,2.608,
93.33213949203491,2.647,
93.34113955497742,2.392,
93.35315155982971,2.529,
93.36114931106567,2.235,
93.37331032752991,2.373,
93.38132238388062,2.078,
93.39430952072144,2.294,
93.40240955352783,2.059,
93.41500616073608,2.078,
93.42300796508789,1.667,
93.43099546432495,1.863,
93.4430079460144,1.706,
93.45100784301758,1.922,
93.46400785446167,1.824,
93.47212815284729,2.098,
93.48416948318481,1.961,
93.49249529838562,2.255,
93.50507092475891,2.157,
93.51323747634888,2.471,
93.52071952819824,2.353,
93.53373527526855,2.588,
93.54173564910889,2.490,
93.55373549461365,2.784,
93.5617356300354,2.627,
93.5738377571106,2.745,
93.58290839195251,2.627,
93.59492516517639,2.725,
93.60293388366699,2.686,
93.61557698249817,2.922,
93.62357211112976,2.725,
93.63566541671753,2.706,
93.64391732215881,2.431,
93.65182256698608,2.412,
93.6648223400116,2.353,
93.67281198501587,2.490,
93.68517351150513,2.412,
93.6926326751709,2.549,
93.7056348323822,2.451,
93.71321558952332,2.686,
93.72629046440125,2.804,
93.73447060585022,2.902,
93.74646806716919,2.980,
93.75456762313843,3.020,
93.76671171188354,3.020,
93.77480006217957,2.902,
93.78349423408508,2.784,
93.79551911354065,2.706,
93.80350685119629,2.686,
93.81560158729553,2.490,
93.82382845878601,2.216,
93.83683967590332,2.118,
93.84483981132507,2.275,
93.85285687446594,2.275,
93.86484551429749,2.294,
93.87296772003174,2.333,
93.88506817817688,2.333,
93.89406108856201,2.314,
93.90607857704163,2.353,
93.91366314888,2.392,
93.92702460289001,2.373,
93.93503284454346,2.196,
93.94303512573242,2.157,
93.95502281188965,2.176,
93.96311116218567,2.294,
93.9761221408844,2.353,
93.98412203788757,2.529,
93.99640130996704,2.627,
94.00453925132751,2.784,
94.01705598831177,2.804,
94.0250449180603,2.882,
94.03313446044922,2.804,
94.04513454437256,2.725,
94.05313301086426,2.490,
94.06547141075134,2.392,
94.07354354858398,2.255,
94.08655333518982,2.039,
94.09463095664978,1.882,
94.10664820671082,2.000,
94.11528062820435,2.000,
94.12736320495605,2.137,
94.13535451889038,2.275,
94.14736557006836,2.451,
94.15645480155945,2.431,
94.16464304924011,2.510,
94.17665457725525,2.529,
94.18465447425842,2.745,
94.19664764404297,2.667,
94.20466089248657,2.588,
94.21741652488708,2.588,
94.22541689872742,2.765,
94.23840403556824,2.824,
94.24641609191895,2.961,
94.25840449333191,2.706,
94.26640462875366,2.569,
94.27893376350403,2.431,
94.2869336605072,2.431,
94.295001745224,2.471,
94.30745053291321,2.608,
94.3156430721283,2.569,
94.32775735855103,2.569,
94.33588171005249,2.451,
94.34861421585083,2.510,
94.35661315917969,2.451,
94.36462354660034,2.490,
94.37669062614441,2.569,
94.38570189476013,2.824,
94.39782428741455,2.863,
94.40583395957947,2.902,
94.41834139823914,2.765,
94.42633700370789,2.706,
94.43834829330444,2.490,
94.44634866714478,2.333,
94.45543432235718,2.216,
94.46764850616455,2.294,
94.47566604614258,2.216,
94.48790955543518,2.235,
94.49600768089294,2.196,
94.50807809829712,2.255,
94.51654076576233,2.137,
94.52862644195557,2.196,
94.53670167922974,2.294,
94.54570150375366,2.314,
94.55770444869995,2.314,
94.5657114982605,2.333,
94.577876329422,2.235,
94.58588981628418,2.216,
94.59809851646423,2.314,
94.6061680316925,2.471,
94.61926531791687,2.627,
94.62738919258118,2.765,
94.63901853561401,2.725,
94.64713335037231,2.725,
94.66015076637268,2.686,
94.66826677322388,2.725,
94.6805100440979,2.804,
94.68851017951965,2.765,
94.70057034492493,2.725,
94.70853519439697,2.706,
94.7170639038086,2.745,
94.7291808128357,2.941,
94.73817181587219,2.961,
94.75017046928406,3.098,
94.75817108154297,3.196,
94.77017569541931,3.235,
94.77825403213501,3.020,
94.79139423370361,3.039,
94.79957056045532,2.765,
94.81166553497314,2.588,
94.81917881965637,2.275,
94.83226180076599,2.137,
94.84035968780518,1.784,
94.84835076332092,1.569,
94.86034941673279,1.314,
94.86843538284302,1.431,
94.880539894104,1.314,
94.88954043388367,1.373,
94.90163803100586,1.353,
94.9096372127533,1.569,
94.91757082939148,1.569,
94.93026876449585,1.745,
94.93833756446838,1.863,
94.95033764839172,2.137,
94.95933818817139,2.235,
94.9715564250946,2.471,
94.97966432571411,2.431,
94.99166488647461,2.627,
94.99976587295532,2.608,
95.00791215896606,2.824,
95.01996660232544,2.882,
95.02886962890625,3.059,
95.04087543487549,3.039,
95.04887533187866,3.137,
95.06087613105774,3.059,
95.06987643241882,3.118,
95.08187556266785,2.804,
95.08987617492676,2.863,
95.1025173664093,2.667,
95.11070084571838,2.784,
95.12260794639587,2.686,
95.1312415599823,2.882,
95.13932013511658,2.549,
95.1513204574585,2.588,
95.160320520401,2.333,
95.17241978645325,2.490,
95.17952728271484,2.255,
95.19253134727478,2.353,
95.20053029060364,2.098,
95.21253252029419,2.275,
95.2207624912262,2.020,
95.22876071929932,2.118,
95.2419273853302,2.000,
95.24998378753662,2.451,
95.26198434829712,2.412,
95.26998615264893,2.745,
95.28273344039917,2.647,
95.290851354599,2.765,
95.30285668373108,2.510,
95.31085538864136,2.725,
95.32344651222229,2.490,
95.33252573013306,2.667,
95.34353685379028,2.529,
95.35253810882568,2.745,
95.36052441596985,2.510,
95.37255239486694,2.647,
95.3805422782898,2.510,
95.39280152320862,2.706,
95.4013409614563,2.412,
95.41352820396423,2.510,
95.42180037498474,2.314,
95.42979884147644,2.569,
95.44190526008606,2.333,
95.45090103149414,2.529,
95.46299004554749,2.451,
95.47155213356018,2.608,
95.48356461524963,2.235,
95.49130749702454,2.294,
95.50335311889648,1.980,
95.51218676567078,2.039,
95.52029299736023,2.000,
95.53229403495789,2.373,
95.54029297828674,2.275,
95.55329155921936,2.314,
95.56128191947937,2.137,
95.5734691619873,2.490,
95.58155632019043,2.392,
95.59355640411377,2.588,
95.60156202316284,2.431,
95.61436200141907,2.451,
95.6225757598877,2.314,
95.63458776473999,2.412,
95.64258599281311,2.451,
95.6506700515747,2.765,
95.66367697715759,2.941,
95.67166996002197,3.196,
95.68374824523926,3.275,
95.69174265861511,3.373,
95.7047507762909,3.196,
95.71174883842468,3.157,
95.72435021400452,2.902,
95.73341989517212,2.863,
95.74141907691956,2.667,
95.7534191608429,2.647,
95.76150059700012,2.490,
95.77356028556824,2.431,
95.78256964683533,2.392,
95.79456114768982,2.157,
95.8027503490448,2.137,
95.81484127044678,2.176,
95.82300233840942,2.275,
95.83500337600708,2.176,
95.84401082992554,2.314,
95.8560140132904,2.216,
95.86410880088806,2.216,
95.87211775779724,2.098,
95.88499140739441,2.059,
95.89299130439758,2.137,
95.90543150901794,2.333,
95.91243100166321,2.431,
95.92595219612122,2.608,
95.93395447731018,2.588,
95.94206118583679,2.647,
95.95420598983765,2.667,
95.96220564842224,2.608,
95.97436261177063,2.569,
95.98251032829285,2.627,
95.99551033973694,2.451,
96.00351762771606,2.471,
96.01622271537781,2.431,
96.02440190315247,2.510,
96.03241419792175,2.510,
96.04401445388794,2.451,
96.05300259590149,2.235,
96.06504821777344,2.294,
96.07304835319519,2.333,
96.08560562133789,2.392,
96.09371376037598,2.314,
96.10571813583374,2.333,
96.1142189502716,2.392,
96.12665128707886,2.569,
96.13468337059021,2.627,
96.14666891098022,2.647,
96.15515971183777,2.431,
96.16266918182373,2.529,
96.17571806907654,2.373,
96.18371796607971,2.333,
96.19640016555786,2.353,
96.20440125465393,2.451,
96.21690773963928,2.412,
96.22490787506104,2.588,
96.23668766021729,2.549,
96.24475979804993,2.588,
96.25778245925903,2.549,
96.26578187942505,2.667,
96.27779126167297,2.569,
96.28578162193298,2.549,
96.29878544807434,2.549,
96.30678868293762,2.706,
96.3195128440857,2.745,
96.32711982727051,2.843,
96.33511972427368,2.980,
96.34727764129639,3.137,
96.35530734062195,3.078,
96.36830496788025,2.882,
96.37630772590637,2.686,
96.38847327232361,2.569,
96.3965699672699,2.569,
96.40860533714294,2.431,
96.41711926460266,2.235,
96.42511916160583,2.255,
96.43813037872314,2.235,
96.44613027572632,2.196,
96.45861148834229,2.059,
96.46661925315857,2.039,
96.47874069213867,2.039,
96.48638844490051,2.118,
96.49939036369324,2.176,
96.50740838050842,2.196,
96.51504468917847,2.098,
96.5281503200531,2.078,
96.53615021705627,2.078,
96.54813814163208,2.196,
96.55668473243713,2.294,
96.56920027732849,2.431,
96.57732009887695,2.490,
96.5853202342987,2.647,
96.59731793403625,2.784,
96.60546326637268,2.824,
96.61798810958862,2.863,
96.62598848342896,2.804,
96.63797807693481,2.784,
96.64614176750183,2.804,
96.6592149734497,2.725,
96.66722631454468,2.588,
96.67947387695312,2.529,
96.68758225440979,2.510,
96.6995701789856,2.235,
96.70757627487183,2.078,
96.71611261367798,1.804,
96.72811245918274,1.706,
96.73711228370667,1.706,
96.74911236763,1.804,
96.75711226463318,1.863,
96.76911234855652,2.118,
96.77811241149902,2.314,
96.79021859169006,2.431,
96.79844737052917,2.451,
96.81033563613892,2.686,
96.81896042823792,2.608,
96.83096027374268,2.725,
96.83895063400269,2.569,
96.84720182418823,2.647,
96.85920000076294,2.549,
96.86820268630981,2.745,
96.88040041923523,2.765,
96.88847374916077,2.941,
96.9005024433136,2.863,
96.90857434272766,2.882,
96.92138576507568,2.608,
96.9288170337677,2.706,
96.93739700317383,2.608,
96.94939494132996,2.647,
96.95748853683472,2.412,
96.97059273719788,2.392,
96.97868585586548,2.275,
96.99068593978882,2.569,
96.99879217147827,2.725,
97.01080751419067,3.000,
97.01933431625366,2.902,
97.02733206748962,3.039,
97.04020476341248,2.882,
97.04820466041565,3.039,
97.06054639816284,2.784,
97.06861186027527,2.725,
97.08072352409363,2.412,
97.08872413635254,2.471,
97.09672427177429,2.314,
97.10900068283081,2.451,
97.11761713027954,2.294,
97.1296169757843,2.373,
97.13881158828735,2.078,
97.15055799484253,2.216,
97.15855765342712,1.980,
97.17055773735046,2.176,
97.17954516410828,2.059,
97.19164323806763,2.314,
97.19964337348938,2.118,
97.21166110038757,2.314,
97.22018599510193,2.078,
97.2282783985138,2.353,
97.2402811050415,2.255,
97.24828052520752,2.529,
97.26128053665161,2.490,
97.26928043365479,2.745,
97.28128004074097,2.608,
97.2892804145813,2.941,
97.30229830741882,2.765,
97.31029629707336,2.804,
97.32202863693237,2.353,
97.33102893829346,2.333,
97.3430290222168,2.000,
97.35113406181335,2.137,
97.35924649238586,2.039,
97.37123727798462,2.314,
97.37932276725769,2.118,
97.39240598678589,2.314,
97.40040588378906,2.255,
97.41262865066528,2.490,
97.42114472389221,2.373,
97.43314456939697,2.529,
97.44124937057495,2.392,
97.44935297966003,2.647,
97.4616527557373,2.647,
97.46965289115906,2.980,
97.48191809654236,3.020,
97.48991823196411,3.392,
97.50293588638306,3.412,
97.51103234291077,3.745,
97.52317380905151,3.490,
97.53116631507874,3.353,
97.5391674041748,2.784,
97.55171203613281,2.608,
97.55971193313599,2.157,
97.57276654243469,1.961,
97.58015036582947,1.490,
97.59326076507568,1.549,
97.6012716293335,1.412,
97.60927534103394,1.608,
97.62132692337036,1.412,
97.62944221496582,1.725,
97.6424331665039,1.706,
97.65044021606445,1.922,
97.66245770454407,2.000,
97.67092728614807,2.333,
97.68260407447815,2.431,
97.69129180908203,2.549,
97.70332646369934,2.667,
97.71132636070251,2.843,
97.72403740882874,3.000,
97.73216509819031,3.039,
97.7401647567749,3.039,
97.75216460227966,3.157,
97.76552081108093,3.000,
97.77352857589722,2.804,
97.78065085411072,2.725,
97.79382276535034,2.706,
97.80184054374695,2.569,
97.81361603736877,2.412,
97.82225203514099,2.373,
97.83425164222717,2.294,
97.8422520160675,2.373,
97.85525155067444,2.294,
97.86325192451477,2.353,
97.87525153160095,2.314,
97.88335394859314,2.353,
97.89587664604187,2.294,
97.90399599075317,2.353,
97.91210651397705,2.353,
97.92463231086731,2.451,
97.93264269828796,2.333,
97.94483375549316,2.392,
97.95295667648315,2.412,
97.96604776382446,2.549,
97.97338032722473,2.529,
97.9865210056305,2.569,
97.99475073814392,2.529,
98.00277018547058,2.647,
98.01482939720154,2.627,
98.02239537239075,2.667,
98.03539562225342,2.569,
98.04347848892212,2.627,
98.05556297302246,2.647,
98.06356811523438,2.745,
98.0765631198883,2.627,
98.0846517086029,2.529,
98.0926513671875,2.294,
98.10483527183533,2.314,
98.11283349990845,2.275,
98.12504839897156,2.412,
98.13320899009705,2.529,
98.14621901512146,2.569,
98.15421605110168,2.431,
98.16637325286865,2.569,
98.17446684837341,2.471,
98.18647384643555,2.471,
98.19546151161194,2.373,
98.20746779441833,2.451,
98.21555924415588,2.431,
98.22408318519592,2.529,
98.23609519004822,2.549,
98.24409484863281,2.667,
98.25609564781189,2.451,
98.2650830745697,2.471,
98.2772011756897,2.431,
98.28521060943604,2.490,
98.29320096969604,2.373,
98.30528807640076,2.451,
98.3135437965393,2.412,
98.3259768486023,2.569,
98.33398795127869,2.471,
98.34614324569702,2.529,
98.35520720481873,2.549,
98.36727571487427,2.490,
98.37536072731018,2.451,
98.38735389709473,2.490,
98.3953628540039,2.549,
98.40815758705139,2.588,
98.41587543487549,2.627,
98.42459869384766,2.804,
98.43614721298218,2.922,
98.44466876983643,2.961,
98.45723795890808,2.804,
98.46524143218994,2.667,
98.47734141349792,2.627,
98.48543453216553,2.588,
98.49842596054077,2.431,
98.50643515586853,2.275,
98.51351714134216,2.118,
98.52678108215332,2.059,
98.53478145599365,2.078,
98.54727005958557,2.137,
98.55548214912415,2.176,
98.56758546829224,2.118,
98.57558393478394,2.157,
98.58808159828186,2.216,
98.59618186950684,2.196,
98.60421109199524,2.176,
98.61721205711365,2.196,
98.62473702430725,2.196,
98.63774824142456,2.216,
98.64573645591736,2.216,
98.65789580345154,2.294,
98.66618919372559,2.451,
98.67818880081177,2.549,
98.68618869781494,2.706,
98.69918894767761,2.765,
98.70719146728516,2.863,
98.71885371208191,2.647,
98.72793769836426,2.608,
98.73593735694885,2.588,
98.74756979942322,2.804,
98.75663542747498,2.647,
98.76862072944641,2.529,
98.77663540840149,2.412,
98.78863477706909,2.490,
98.79671025276184,2.392,
98.8056013584137,2.333,
98.81758689880371,2.216,
98.82611107826233,2.314,
98.83821868896484,2.255,
98.8462975025177,2.490,
98.85829544067383,2.353,
98.86628580093384,2.451,
98.87929773330688,2.471,
98.88729763031006,2.647,
98.89938735961914,2.451,
98.90747261047363,2.608,
98.92050886154175,2.490,
98.92874240875244,2.569,
98.93588709831238,2.451,
98.948979139328,2.608,
98.95708155632019,2.431,
98.96906900405884,2.510,
98.97706890106201,2.333,
98.9900689125061,2.510,
98.99815535545349,2.353,
99.01017475128174,2.471,
99.01886701583862,2.373,
99.02688503265381,2.510,
99.03916239738464,2.333,
99.0471625328064,2.471,
99.05921649932861,2.216,
99.06721687316895,2.392,
99.07935166358948,2.333,
99.08844828605652,2.588,
99.10046029090881,2.569,
99.1085786819458,2.980,
99.11667060852051,3.039,
99.12925100326538,3.294,
99.13739061355591,3.098,
99.1498556137085,3.196,
99.15784645080566,3.000,
99.17011427879333,3.059,
99.17820262908936,2.667,
99.19032526016235,2.725,
99.19892287254333,2.510,
99.2104709148407,2.608,
99.21955513954163,2.059,
99.23157477378845,2.059,
99.2395749092102,1.804,
99.2475745677948,1.941,
99.25957465171814,1.588,
99.26767802238464,1.725,
99.28079175949097,1.529,
99.28879165649414,1.863,
99.30079174041748,1.784,
99.30891036987305,2.039,
99.32157158851624,1.961,
99.32955050468445,2.196,
99.34154915809631,2.059,
99.35053944587708,2.431,
99.36258316040039,2.373,
99.37065720558167,2.706,
99.38372993469238,2.647,
99.39105820655823,2.745,
99.40386414527893,2.667,
99.41196346282959,2.902,
99.41945958137512,2.843,
99.43247652053833,3.039,
99.44055986404419,2.902,
99.4526584148407,3.000,
99.46065783500671,2.784,
99.47266340255737,2.882,
99.48166346549988,2.588,
99.48892378807068,2.627,
99.50155806541443,2.431,
99.50956296920776,2.569,
99.52173495292664,2.490,
99.53084540367126,2.569,
99.5428466796875,2.412,
99.55091118812561,2.529,
99.56305480003357,2.333,
99.57105493545532,2.490,
99.57913994789124,2.392,
99.5922281742096,2.549,
99.60032486915588,2.412,
99.61234498023987,2.490,
99.62088108062744,2.431,
99.63288116455078,2.706,
99.64088129997253,2.647,
99.65287899971008,2.588,
99.66097784042358,2.235,
99.66922950744629,2.235,
99.68223094940186,2.078,
99.69022870063782,2.255,
99.70230865478516,2.235,
99.71040749549866,2.353,
99.72292923927307,2.235,
99.73092913627625,2.255,
99.74307894706726,2.549,
99.75207853317261,2.647,
99.76407647132874,2.588,
99.77210235595703,2.490,
99.78422403335571,2.471,
99.79291844367981,2.451,
99.80091834068298,2.569,
99.81305265426636,2.745,
99.82157754898071,2.902,
99.83357763290405,3.000,
99.84157800674438,3.098,
99.85357761383057,3.039,
99.86257791519165,2.922,
99.87481808662415,2.725,
99.88290786743164,2.510,
99.89490795135498,2.333,
99.90290784835815,2.412,
99.91512203216553,2.294,
99.92319130897522,2.275,
99.932288646698,2.137,
99.94393038749695,2.255,
99.95246863365173,2.216,
99.9648265838623,2.255,
99.97294902801514,2.157,
99.98551535606384,2.255,
99.99375510215759,2.078,
100.00131511688232,2.137,
100.013347864151,2.235,
100.02188014984131,2.294,
100.03386807441711,2.118,
100.04194784164429,2.255,
100.05514526367188,2.353,
100.0632336139679,2.490,
100.07523345947266,2.471,
100.08323335647583,2.510,
100.09123373031616,2.549,
100.10431909561157,2.686,
100.11233687400818,2.549,
100.1244125366211,2.686,
100.13241052627563,2.725,
100.14441061019897,2.824,
100.15340185165405,2.765,
100.16562008857727,2.784,
100.17370557785034,2.647,
100.18170380592346,2.647,
100.19370675086975,2.451,
100.20181512832642,2.471,
100.21495985984802,2.412,
100.22249507904053,2.451,
100.23488855361938,2.373,
100.2430055141449,2.510,
100.25499176979065,2.490,
100.26399564743042,2.588,
100.27600502967834,2.588,
100.2840051651001,2.569,
100.29600644111633,2.431,
100.3050057888031,2.471,
100.31262683868408,2.392,
100.32513451576233,2.392,
100.3331356048584,2.353,
100.34531259536743,2.412,
100.3534185886383,2.373,
100.36642789840698,2.529,
100.3744204044342,2.451,
100.38641738891602,2.451,
100.39441895484924,2.471,
100.40664315223694,2.451,
100.41476440429688,2.412,
100.4272952079773,2.451,
100.4353084564209,2.451,
100.44430780410767,2.392,
100.456307888031,2.412,
100.46430778503418,2.451,
100.47650194168091,2.471,
100.48458933830261,2.569,
100.4975893497467,2.627,
100.50558948516846,2.765,
100.51360654830933,2.824,
100.52621412277222,2.765,
100.53421401977539,2.725,
100.54626417160034,2.686,
100.5542664527893,2.529,
100.5664291381836,2.392,
100.5744903087616,2.392,
100.58749175071716,2.353,
100.59557175636292,2.275,
100.6036787033081,2.294,
100.61569356918335,2.216,
100.62421870231628,2.137,
100.63629627227783,2.157,
100.6443989276886,2.157,
100.65639853477478,2.235,
100.66539907455444,2.412,
100.67741584777832,2.392,
100.68595910072327,2.353,
100.69353985786438,2.333,
100.70632028579712,2.353,
100.71438670158386,2.314,
100.72688698768616,2.314,
100.7348997592926,2.412,
100.74709582328796,2.667,
100.75509524345398,2.686,
100.7672176361084,2.824,
100.77532696723938,2.706,
100.78844404220581,2.765,
100.79645586013794,2.667,
100.8084704875946,2.843,
100.8166115283966,2.765,
100.8248085975647,2.667,
100.83691930770874,2.510,
100.84500765800476,2.608,
100.85800743103027,2.510,
100.86609625816345,2.608,
100.87809634208679,2.510,
100.88609647750854,2.510,
100.89909625053406,2.353,
100.90755152702332,2.412,
100.9187662601471,2.098,
100.92697048187256,2.235,
100.93998289108276,2.118,
100.94807291030884,2.353,
100.96024918556213,2.314,
100.96824908256531,2.510,
100.98016810417175,2.333,
100.98917508125305,2.569,
100.99717712402344,2.490,
101.00931453704834,2.745,
101.01732516288757,2.431,
101.02986359596252,2.392,
101.03795766830444,2.196,
101.05059623718262,2.373,
101.05861496925354,2.216,
101.06661486625671,2.431,
101.07861495018005,2.431,
101.0866150856018,2.588,
101.09970998764038,2.412,
101.10783910751343,2.745,
101.11982703208923,2.569,
101.12834930419922,2.667,
101.14034938812256,2.373,
101.14834117889404,2.490,
101.15634942054749,2.275,
101.169349193573,2.529,
101.17734718322754,2.647,
101.18955135345459,3.098,
101.19763255119324,2.980,
101.2097532749176,3.078,
101.21776413917542,2.804,
101.23028063774109,2.882,
101.23828053474426,2.588,
101.25128054618835,2.706,
101.25871300697327,2.412,
101.27180743217468,2.510,
101.27981686592102,2.255,
101.28781771659851,2.431,
101.29981756210327,2.235,
101.30794382095337,2.353,
101.3200695514679,2.216,
101.32861590385437,2.333,
101.34060668945312,2.078,
101.34961581230164,2.235,
101.36161351203918,1.961,
101.36972784996033,2.157,
101.37793231010437,1.980,
101.38993191719055,2.216,
101.39857864379883,2.196,
101.41068053245544,2.510,
101.41868042945862,2.490,
101.43138813972473,2.784,
101.43970227241516,2.725,
101.45170450210571,2.804,
101.45972943305969,2.608,
101.47223806381226,2.784,
101.48025608062744,2.647,
101.49233031272888,2.784,
101.50057530403137,2.588,
101.5085928440094,2.725,
101.52159285545349,2.490,
101.52988839149475,2.471,
101.54186534881592,2.314,
101.54986524581909,2.431,
101.56186318397522,2.294,
101.57085299491882,2.373,
101.57886528968811,2.294,
101.59104299545288,2.431,
101.59913301467896,2.275,
101.61115384101868,2.294,
101.61915349960327,2.216,
101.63166689872742,2.373,
101.63976979255676,2.216,
101.65185499191284,2.294,
101.66096496582031,2.196,
101.66896367073059,2.235,
101.68096375465393,2.059,
101.68941807746887,2.157,
101.70141744613647,2.157,
101.70959806442261,2.294,
101.72210121154785,2.275,
101.7301185131073,2.529,
101.74269890785217,2.569,
101.75106978416443,2.804,
101.76307010650635,2.784,
101.77106952667236,2.706,
101.78307032585144,2.804,
101.79206037521362,2.745,
101.80015635490417,2.725,
101.81217455863953,2.804,
101.82017421722412,3.000,
101.83271217346191,3.098,
101.84084558486938,3.196,
101.85284209251404,3.196,
101.86084222793579,3.059,
101.87394094467163,2.804,
101.88217091560364,2.647,
101.89017510414124,2.373,
101.9023859500885,2.353,
101.90989089012146,2.275,
101.9223985671997,2.333,
101.93041610717773,2.275,
101.94341683387756,2.373,
101.95153737068176,2.294,
101.96362900733948,2.176,
101.97174024581909,2.039,
101.98375129699707,2.078,
101.99186778068542,2.137,
102.00496435165405,2.294,
102.01298069953918,2.294,
102.02098274230957,2.392,
102.03305125236511,2.314,
102.04104042053223,2.471,
102.0541501045227,2.529,
102.06215023994446,2.588,
102.0743613243103,2.529,
102.0824646949768,2.588,
