Время (с),A0 (В),A1 (В)
45.29146718978882,2.667,
45.29951286315918,2.980,
45.3120801448822,2.176,
45.31960582733154,3.412,
45.333006143569946,2.157,
45.34103584289551,2.941,
45.34856367111206,1.922,
45.36143922805786,2.627,
45.36934781074524,1.569,
45.38136076927185,2.235,
45.39038062095642,1.549,
45.40241765975952,1.922,
45.41050457954407,1.882,
45.42313814163208,2.392,
45.431071281433105,2.510,
45.44289684295654,2.686,
45.45111846923828,2.529,
45.46340775489807,2.608,
45.471925497055054,2.882,
45.479783058166504,2.510,
45.49184727668762,2.000,
45.5008499622345,2.294,
45.51294779777527,2.765,
45.52146363258362,2.725,
45.53317451477051,2.745,
45.541045904159546,2.745,
45.55359721183777,2.863,
45.56243014335632,2.941,
45.574583530426025,2.843,
45.58216142654419,2.235,
45.59426236152649,3.196,
45.60279130935669,2.882,
45.61081910133362,2.804,
45.62385582923889,2.216,
45.63190746307373,2.549,
45.64392423629761,1.922,
45.651681900024414,2.059,
45.6639404296875,1.725,
45.67266011238098,2.333,
45.68470525741577,2.235,
45.69283127784729,2.216,
45.7052435874939,1.745,
45.71328330039978,2.255,
45.72603416442871,1.843,
45.734134912490845,2.373,
45.74267864227295,2.569,
45.75481200218201,3.294,
45.76260757446289,2.569,
45.774733781814575,2.627,
45.783252477645874,2.255,
45.79518675804138,2.549,
45.80396485328674,2.275,
45.81592607498169,2.824,
45.82397150993347,2.647,
45.83255958557129,2.882,
45.84460091590881,2.157,
45.85318112373352,2.725,
45.86380863189697,2.294,
45.87305045127869,2.569,
45.88565540313721,2.490,
45.89419102668762,2.549,
45.906259298324585,1.510,
45.91326951980591,1.784,
45.92635679244995,1.333,
45.93491554260254,1.980,
45.9469997882843,2.275,
45.954983949661255,2.588,
45.96352219581604,2.255,
45.975245237350464,2.961,
45.9841992855072,2.686,
45.9960560798645,2.706,
46.00467085838318,2.137,
46.01619100570679,2.824,
46.02470946311951,2.373,
46.03321695327759,2.725,
46.04525685310364,1.980,
46.05381679534912,2.275,
46.065529108047485,1.922,
46.07422733306885,2.255,
46.08616375923157,2.647,
46.09412956237793,2.255,
46.10716462135315,2.216,
46.11543345451355,3.118,
46.12730813026428,3.412,
46.13583278656006,3.412,
46.14761209487915,3.078,
46.156060218811035,2.843,
46.16409182548523,2.392,
46.17628717422485,2.588,
46.184855222702026,2.353,
46.19666290283203,2.275,
46.20484685897827,2.059,
46.216896295547485,2.373,
46.225035190582275,2.843,
46.236873626708984,3.275,
46.24574065208435,2.882,
46.2542667388916,2.784,
46.26675629615784,2.353,
46.27436876296997,1.706,
46.28710150718689,1.471,
46.295628786087036,1.902,
46.3078248500824,2.196,
46.31594634056091,2.431,
46.32777690887451,2.373,
46.33629822731018,2.255,
46.34415626525879,1.941,
46.356817960739136,2.020,
46.36488056182861,2.255,
46.37692403793335,2.706,
46.384971380233765,2.529,
46.398096561431885,2.745,
46.40614366531372,2.686,
46.41817784309387,2.941,
46.42621612548828,2.588,
46.4380989074707,2.784,
46.44685244560242,2.333,
46.45950484275818,2.745,
46.467570066452026,1.706,
46.475178718566895,1.980,
46.48772215843201,1.294,
46.49623680114746,1.941,
46.507999897003174,1.569,
46.516618490219116,2.196,
46.529130697250366,2.549,
46.53694462776184,3.333,
46.54498481750488,3.039,
46.55716300010681,3.137,
46.5651912689209,2.314,
46.578277587890625,2.922,
46.58648419380188,2.392,
46.59863305091858,2.725,
46.60614347457886,1.804,
46.61869955062866,3.118,
46.62720608711243,2.176,
46.63927388191223,3.392,
46.64733600616455,2.784,
46.65943121910095,4.647,
46.66828727722168,3.588,
46.67574501037598,4.510,
46.68894672393799,3.686,
46.69546890258789,4.725,
46.708221673965454,3.333,
46.71726036071777,4.098,
46.72957420349121,3.235,
46.73779296875,3.686,
46.75033926963806,1.902,
46.75739121437073,2.510,
46.76645565032959,1.333,
46.778526067733765,1.431,
46.78705835342407,0.000,
46.79848766326904,0.804,
46.80733513832092,0.000,
46.81921076774597,0.510,
46.82773017883301,0.000,
46.839563846588135,0.843,
46.84862184524536,0.000,
46.85611081123352,1.039,
46.868683099746704,0.039,
46.877198934555054,1.765,
46.88890218734741,1.588,
46.897425174713135,2.980,
46.90985679626465,2.059,
46.91785931587219,3.020,
46.93021321296692,1.863,
46.93831658363342,4.020,
46.950329303741455,2.490,
46.95891308784485,4.039,
46.97095251083374,2.176,
46.97949552536011,3.490,
46.98736619949341,1.902,
46.99992394447327,3.471,
47.007972240448,1.608,
47.02000904083252,3.098,
47.028526067733765,1.196,
47.041165351867676,3.059,
47.04919505119324,1.608,
47.0566463470459,3.333,
47.06987380981445,1.804,
47.07790279388428,3.745,
47.09023952484131,1.843,
47.09830331802368,3.627,
47.109947681427,1.824,
47.11899495124817,3.333,
47.13062047958374,2.039,
47.13920450210571,3.333,
47.150739431381226,1.451,
47.15979266166687,3.490,
47.17193388938904,1.843,
47.179908752441406,3.804,
47.19252252578735,2.255,
47.20054388046265,4.216,
47.2130970954895,2.588,
47.22010254859924,3.647,
47.2291374206543,1.863,
47.24177265167236,3.667,
47.24877142906189,2.000,
47.261932134628296,3.608,
47.270458459854126,1.980,
47.2823007106781,3.686,
47.29054832458496,2.098,
47.303589820861816,3.804,
47.3114287853241,1.647,
47.31932020187378,3.255,
47.33142924308777,1.725,
47.34008288383484,3.196,
47.3525390625,1.745,
47.360594034194946,3.529,
47.37284016609192,1.294,
47.38087701797485,2.647,
47.39339756965637,1.529,
47.40101146697998,2.882,
47.40954637527466,1.294,
47.4212601184845,3.196,
47.43034029006958,1.608,
47.442426443099976,3.059,
47.45048236846924,1.765,
47.46259832382202,3.000,
47.47127890586853,1.922,
47.482781410217285,2.431,
47.49135494232178,1.569,
47.503901958465576,3.176,
47.51221036911011,2.451,
47.523744106292725,3.078,
47.531946897506714,2.235,
47.54085302352905,3.725,
47.55290699005127,2.412,
47.560648679733276,3.255,
47.57327318191528,2.255,
47.58178424835205,3.098,
47.593672037124634,2.216,
47.60216498374939,3.039,
47.614280700683594,2.176,
47.62281274795532,2.471,
47.63455629348755,2.431,
47.64323854446411,2.882,
47.65487575531006,3.431,
47.66375374794006,3.627,
47.671465158462524,3.431,
47.68350625038147,3.686,
47.692081451416016,3.549,
47.70460224151611,3.608,
47.71222257614136,3.235,
47.72400188446045,3.235,
47.73256540298462,3.098,
47.741066217422485,3.039,
47.75313401222229,2.333,
47.76215720176697,2.176,
47.77407693862915,2.216,
47.78212642669678,2.039,
47.79421067237854,1.275,
47.80273985862732,1.294,
47.81477475166321,0.843,
47.8232855796814,0.608,
47.8314151763916,0.569,
47.843199729919434,1.059,
47.85189867019653,0.882,
47.86397385597229,1.176,
47.871877670288086,1.725,
47.884586811065674,2.569,
47.892521142959595,2.373,
47.90530252456665,2.118,
47.9128143787384,1.980,
47.920974254608154,2.765,
47.934056758880615,2.824,
47.941056966781616,2.804,
47.95464324951172,2.941,
47.96269655227661,2.431,
47.974010944366455,2.961,
47.98241877555847,2.784,
47.99500298500061,3.078,
48.00308299064636,2.863,
48.01610994338989,3.059,
48.02416515350342,2.431,
48.036158323287964,2.784,
48.044241189956665,2.549,
48.05239462852478,2.902,
48.0651330947876,2.667,
48.07263660430908,3.059,
48.085349321365356,3.157,
48.09338665008545,3.255,
48.106152057647705,2.490,
48.1143798828125,3.020,
48.12597680091858,2.667,
48.1344997882843,3.039,
48.14711332321167,2.353,
48.15534424781799,2.529,
48.167691469192505,2.451,
48.175429344177246,2.608,
48.183135747909546,2.157,
48.19629454612732,2.490,
48.20381999015808,1.765,
48.21638607978821,2.059,
48.22499489784241,1.882,
48.23662877082825,2.431,
48.24525237083435,1.863,
48.25283122062683,2.196,
48.26568937301636,2.137,
48.274120569229126,2.275,
48.286168336868286,1.882,
48.29418587684631,2.588,
48.30623769760132,2.294,
48.31524395942688,2.549,
48.32692742347717,2.196,
48.33556413650513,2.549,
48.3437066078186,2.314,
48.355252265930176,2.725,
48.3641300201416,1.980,
48.37579822540283,2.569,
48.384294509887695,2.373,
48.396332025527954,2.569,
48.404900550842285,2.137,
48.416359663009644,2.529,
48.4253876209259,2.314,
48.433388471603394,2.294,
48.44602704048157,1.882,
48.454036712646484,2.588,
48.46631050109863,2.294,
48.474841833114624,2.431,
48.486629009246826,2.216,
48.49528765678406,2.392,
48.506916761398315,2.451,
48.514960527420044,2.863,
48.52766513824463,2.627,
48.535629749298096,2.255,
48.54844093322754,2.431,
48.556477308273315,2.784,
48.564300298690796,2.667,
48.5773868560791,3.137,
48.58532428741455,2.667,
48.59786534309387,2.255,
48.60592198371887,1.941,
48.618016719818115,2.255,
48.625537157058716,2.078,
48.638142347335815,1.647,
48.646655559539795,1.549,
48.65884184837341,1.843,
48.66737461090088,1.627,
48.678407192230225,1.980,
48.68714427947998,1.216,
48.70007014274597,2.020,
48.707637310028076,2.176,
48.72041893005371,2.863,
48.72878384590149,2.608,
48.736910343170166,3.373,
48.7486834526062,2.941,
48.75671076774597,3.627,
48.76929473876953,3.412,
48.777162075042725,3.510,
48.7902045249939,3.020,
48.79723906517029,3.373,
48.8061249256134,3.098,
48.81846523284912,3.725,
48.82698941230774,3.431,
48.83812999725342,3.961,
48.84717392921448,3.431,
48.859405755996704,3.843,
48.86746025085449,3.451,
48.88022494316101,3.569,
48.88827681541443,2.824,
48.896347761154175,2.804,
48.90884804725647,1.980,
48.916444301605225,1.471,
48.929116010665894,0.235,
48.93706226348877,0.118,
48.94960904121399,0.000,
48.95817995071411,0.294,
48.969738721847534,0.000,
48.9782600402832,0.686,
48.9903678894043,0.667,
48.998889446258545,1.922,
49.01115107536316,1.608,
49.01967668533325,3.196,
49.027199506759644,2.216,
49.03970670700073,3.275,
49.048399925231934,2.510,
49.06071710586548,3.627,
49.06871700286865,2.529,
49.08062720298767,3.137,
49.08931040763855,2.412,
49.100865602493286,3.745,
49.109890937805176,2.667,
49.11793375015259,3.451,
49.13003611564636,2.549,
49.13855957984924,3.392,
49.14996314048767,2.686,
49.158849000930786,3.627,
49.170427083969116,1.961,
49.178953647613525,3.745,
49.19162559509277,1.882,
49.1991982460022,3.118,
49.21144652366638,1.471,
49.22049403190613,3.745,
49.2327401638031,2.412,
49.24078702926636,3.725,
49.248945236206055,1.706,
49.26133966445923,3.255,
49.268914222717285,1.549,
49.281187534332275,3.353,
49.28976130485535,2.176,
49.302409172058105,3.765,
49.30997943878174,1.843,
49.3184928894043,3.157,
49.33034420013428,1.392,
49.33895421028137,3.176,
49.35009026527405,1.765,
49.359747886657715,3.784,
49.37202072143555,2.157,
49.37947487831116,3.412,
49.392086029052734,1.431,
49.40061593055725,3.275,
49.408774852752686,1.569,
49.420565605163574,3.373,
49.42884969711304,1.608,
49.440898180007935,2.863,
49.448954582214355,1.118,
49.46111464500427,2.922,
49.47017574310303,1.471,
49.482401847839355,3.451,
49.490511894226074,1.412,
49.50308704376221,2.882,
49.5113251209259,1.078,
49.52347755432129,2.843,
49.531001567840576,1.412,
49.53998112678528,3.451,
